"id"	"科名"	"品种名称"	"株精麻重"	"炭疽病"	"根结线虫病"	"中茎色"	"纤维亩产"	"株鲜茎重"	"保存单位"	"省"	"开花期"	"播种期"	"收种期"	"统一编号"	"出苗期"	"学名"	"花萼色"	"种千粒重"	"原麻亩产"	"花冠色"	"拉力"	"茎粗"	"现蕾期"	"属名"	"株原麻重"	"库编号"	"株干皮重"	"苗茎色"	"原产地"	"叶色"	"支数"	"花喉色"	"鲜皮厚"	"全生育天数"	"后茎色"	"干皮精麻率"	"株鲜皮重"	"备注"	"纤维收获期"	"叶柄色"	"译名"	"生长天数"	"种子来源"	"精麻亩产"	"花冠大小"	"株高"	"鲜茎干皮率"	"叶型"
"339"	"Malvaceae(棉葵科)"	"K333"	"22.0"	"中"	"感"	"淡红"	"--"	"380.0"	"中国农科院麻类所"	"国外"	"11月上旬"	"04/26/89"	"12月中旬"	"00000260"	"05/01/89"	"Hibiscus cannabinus L.(红麻)"	"红"	"33.0"	"325.0"	"黄"	"41.0"	"1.60"	"9月下旬"	"Hibiscus(木槿属)"	"35"	"I3F00198"	"--"	"淡红"	"USA"	"绿"	"273.0"	"紫红"	"1.40"	"230"	"红"	"62.9"	"150.0"	"--"	"9月下旬"	"浅红"	"K333"	"145"	"USA"	"180"	"中"	"350"	"9.2"	"裂"
"340"	"Malvaceae(棉葵科)"	"K334"	"25.0"	"中"	"感"	"红"	"--"	"420.0"	"中国农科院麻类所"	"国外"	"10月下旬"	"04/26/89"	"12月中旬"	"00000261"	"05/01/89"	"Hibiscus cannabinus L.(红麻)"	"红"	"33.0"	"360.0"	"黄"	"48.0"	"1.90"	"9月中旬"	"Hibiscus(木槿属)"	"45"	"I3F00199"	"--"	"红"	"USA"	"绿"	"285.0"	"紫红"	"1.60"	"230"	"红"	"55.6"	"190.0"	"--"	"9月下旬"	"红"	"K334"	"145"	"USA"	"185"	"中"	"360"	"10.7"	"裂"
"341"	"Malvaceae(棉葵科)"	"K335"	"25.0"	"中"	"感"	"淡红"	"--"	"440.0"	"中国农科院麻类所"	"国外"	"9月下旬"	"04/26/89"	"12月中旬"	"00000262"	"05/01/89"	"Hibiscus cannabinus L.(红麻)"	"红"	"34.0"	"370.0"	"黄"	"38.0"	"1.70"	"9月上旬"	"Hibiscus(木槿属)"	"45"	"I3F00200"	"--"	"淡红"	"USA"	"深绿"	"280.0"	"紫红"	"1.30"	"230"	"红"	"55.6"	"190.0"	"--"	"9月下旬"	"浅红"	"K335"	"145"	"USA"	"185"	"大"	"370"	"10.2"	"裂"
"342"	"Malvaceae(棉葵科)"	"K336"	"24.0"	"中"	"感"	"淡红"	"--"	"400.0"	"中国农科院麻类所"	"国外"	"10月下旬"	"04/26/89"	"12月中旬"	"00000263"	"05/01/89"	"Hibiscus cannabinus L.(红麻)"	"绿"	"32.0"	"340.0"	"黄"	"40.0"	"1.80"	"9月中旬"	"Hibiscus(木槿属)"	"45"	"I3F00061"	"--"	"淡红"	"USA"	"绿"	"275.0"	"红"	"1.50"	"230"	"红"	"53.3"	"180.0"	"--"	"9月下旬"	"浅红"	"K336"	"145"	"USA"	"175"	"中"	"370"	"11.3"	"全"
"343"	"Malvaceae(棉葵科)"	"K337"	"25.0"	"中"	"中"	"淡红"	"--"	"440.0"	"中国农科院麻类所"	"国外"	"10月下旬"	"04/26/89"	"12月中旬"	"00000264"	"05/01/89"	"Hibiscus cannabinus L.(红麻)"	"绿"	"35.0"	"375.0"	"黄"	"45.0"	"1.90"	"9月中旬"	"Hibiscus(木槿属)"	"48"	"I3F00201"	"--"	"淡红"	"USA"	"绿"	"270.0"	"红"	"1.30"	"230"	"红"	"52.1"	"200.0"	"--"	"9月下旬"	"浅红"	"K337"	"145"	"USA"	"195"	"大"	"380"	"10.9"	"裂"
"344"	"Malvaceae(棉葵科)"	"K338"	"24.0"	"中"	"感"	"红"	"--"	"400.0"	"中国农科院麻类所"	"国外"	"10月下旬"	"04/26/89"	"12月中旬"	"00000265"	"05/01/89"	"Hibiscus cannabinus L.(红麻)"	"红"	"31.0"	"380.0"	"黄"	"48.0"	"1.80"	"9月中旬"	"Hibiscus(木槿属)"	"44"	"I3F00062"	"--"	"红"	"USA"	"深绿"	"280.0"	"紫红"	"1.40"	"230"	"红"	"54.5"	"190.0"	"--"	"9月下旬"	"红"	"K338"	"145"	"USA"	"192"	"中"	"375"	"11.0"	"全"
"345"	"Malvaceae(棉葵科)"	"K339"	"25.0"	"中"	"中"	"淡红"	"--"	"420.0"	"中国农科院麻类所"	"国外"	"10月下旬"	"04/26/89"	"12月中旬"	"00000266"	"05/01/89"	"Hibiscus cannabinus L.(红麻)"	"绿"	"35.0"	"380.0"	"黄"	"45.0"	"1.80"	"9月中旬"	"Hibiscus(木槿属)"	"47"	"I3F00202"	"--"	"淡红"	"USA"	"绿"	"265.0"	"红"	"1.40"	"230"	"红"	"53.2"	"200.0"	"--"	"9月下旬"	"浅红"	"K339"	"145"	"USA"	"190"	"大"	"370"	"11.2"	"裂"
"346"	"Malvaceae(棉葵科)"	"K340"	"10.0"	"感"	"感"	"淡红"	"--"	"200.0"	"中国农科院麻类所"	"国外"	"7月中旬"	"04/26/89"	"8月中旬"	"00000267"	"05/01/89"	"Hibiscus cannabinus L.(红麻)"	"红"	"33.0"	"200.0"	"黄"	"33.0"	"1.50"	"6月中旬"	"Hibiscus(木槿属)"	"25"	"I3F00203"	"--"	"淡红"	"USA"	"深绿"	"250.0"	"紫红"	"1.00"	"105"	"红"	"40.0"	"95.0"	"--"	"7月下旬"	"浅红"	"K340"	"85"	"USA"	"90"	"中"	"250"	"12.5"	"裂"
"347"	"Malvaceae(棉葵科)"	"K341"	"24.0"	"中"	"感"	"淡红"	"--"	"400.0"	"中国农科院麻类所"	"国外"	"11月上旬"	"04/26/89"	"12月中旬"	"00000268"	"05/01/89"	"Hibiscus cannabinus L.(红麻)"	"红"	"34.0"	"370.0"	"黄"	"40.0"	"1.80"	"9月下旬"	"Hibiscus(木槿属)"	"46"	"I3F00268"	"--"	"淡红"	"USA"	"绿"	"270.0"	"红"	"1.30"	"230"	"红"	"52.2"	"170.0"	"--"	"9月下旬"	"浅红"	"K341"	"145"	"USA"	"190"	"中"	"360"	"11.5"	"裂"
"348"	"Malvaceae(棉葵科)"	"K344"	"24.0"	"中"	"感"	"淡红"	"--"	"420.0"	"中国农科院麻类所"	"国外"	"11月上旬"	"04/26/89"	"12月中旬"	"00000269"	"05/01/89"	"Hibiscus cannabinus L.(红麻)"	"红"	"34.0"	"350.0"	"黄"	"45.0"	"1.90"	"9月下旬"	"Hibiscus(木槿属)"	"46"	"I3F00241"	"--"	"淡红"	"USA"	"深绿"	"268.0"	"紫红"	"1.50"	"230"	"红"	"52.2"	"190.0"	"--"	"9月下旬"	"浅红"	"K344"	"145"	"USA"	"180"	"中"	"375"	"11.0"	"裂"
"349"	"Malvaceae(棉葵科)"	"K345"	"18.0"	"中"	"感"	"淡红"	"--"	"350.0"	"中国农科院麻类所"	"国外"	"9月下旬"	"04/26/89"	"10月下旬"	"00000270"	"05/01/89"	"Hibiscus cannabinus L.(红麻)"	"红"	"32.0"	"315.0"	"黄"	"42.0"	"1.60"	"8月下旬"	"Hibiscus(木槿属)"	"36"	"--"	"--"	"红"	"USA"	"深绿"	"260.0"	"紫红"	"1.10"	"175"	"红"	"50.0"	"145.0"	"--"	"8月下旬"	"浅红"	"K345"	"115"	"USA"	"160"	"中"	"360"	"10.3"	"裂"
"350"	"Malvaceae(棉葵科)"	"K346"	"21.0"	"中"	"感"	"绿"	"--"	"390.0"	"中国农科院麻类所"	"国外"	"10月下旬"	"04/26/89"	"12月中旬"	"00000271"	"05/01/89"	"Hibiscus cannabinus L.(红麻)"	"绿"	"36.0"	"335.0"	"黄"	"45.0"	"1.70"	"9月中旬"	"Hibiscus(木槿属)"	"38"	"I3F00204"	"--"	"绿"	"USA"	"绿"	"270.0"	"红"	"1.20"	"230"	"淡红"	"55.3"	"165.0"	"--"	"9月下旬"	"绿"	"K346"	"145"	"USA"	"170"	"中"	"350"	"9.7"	"全"
"351"	"Malvaceae(棉葵科)"	"K347"	"20.0"	"中"	"感"	"淡红"	"--"	"360.0"	"中国农科院麻类所"	"国外"	"9月下旬"	"04/26/89"	"10月下旬"	"00000272"	"05/01/89"	"Hibiscus cannabinus L.(红麻)"	"红"	"33.0"	"335.0"	"黄"	"42.0"	"1.60"	"8月下旬"	"Hibiscus(木槿属)"	"38"	"--"	"--"	"淡红"	"USA"	"绿"	"246.0"	"紫红"	"1.30"	"175"	"红"	"52.6"	"155.0"	"--"	"9月下旬"	"浅红"	"K347"	"145"	"USA"	"175"	"中"	"370"	"10.6"	"裂"
"352"	"Malvaceae(棉葵科)"	"K348"	"21.0"	"感"	"感"	"淡红"	"--"	"380.0"	"中国农科院麻类所"	"国外"	"10月下旬"	"04/26/89"	"12月中旬"	"00000273"	"05/01/89"	"Hibiscus cannabinus L.(红麻)"	"绿"	"34.0"	"320.0"	"黄"	"44.0"	"1.60"	"9月中旬"	"Hibiscus(木槿属)"	"35"	"I3F00205"	"--"	"淡红"	"USA"	"绿"	"225.0"	"红"	"1.20"	"210"	"红"	"60.0"	"157.0"	"--"	"9月下旬"	"浅红"	"K348"	"145"	"USA"	"165"	"中"	"360"	"9.2"	"裂"
"353"	"Malvaceae(棉葵科)"	"K349"	"25.0"	"感"	"中"	"绿"	"--"	"440.0"	"中国农科院麻类所"	"国外"	"10月上旬"	"04/26/89"	"11月中旬"	"00000274"	"05/01/89"	"Hibiscus cannabinus L.(红麻)"	"绿"	"38.0"	"368.0"	"黄"	"40.0"	"1.80"	"9月上旬"	"Hibiscus(木槿属)"	"45"	"I3F00206"	"--"	"绿"	"USA"	"绿"	"244.0"	"红"	"1.30"	"210"	"淡红"	"55.6"	"183.0"	"--"	"9月下旬"	"绿"	"K349"	"145"	"USA"	"190"	"中"	"370"	"10.2"	"裂"
"354"	"Malvaceae(棉葵科)"	"K350"	"26.0"	"中"	"感"	"淡红"	"--"	"440.0"	"中国农科院麻类所"	"国外"	"10月上旬"	"04/26/89"	"11月中旬"	"00000275"	"05/01/89"	"Hibiscus cannabinus L.(红麻)"	"绿"	"35.0"	"380.0"	"黄"	"48.0"	"1.80"	"9月上旬"	"Hibiscus(木槿属)"	"48"	"I3F00269"	"--"	"淡红"	"USA"	"绿"	"285.0"	"红"	"1.40"	"210"	"红"	"54.2"	"200.0"	"--"	"9月下旬"	"浅红"	"K350"	"145"	"USA"	"185"	"中"	"365"	"10.9"	"裂"
"355"	"Malvaceae(棉葵科)"	"K351"	"22.0"	"感"	"感"	"淡红"	"--"	"390.0"	"中国农科院麻类所"	"国外"	"11月上旬"	"04/26/89"	"12月中旬"	"00000276"	"05/01/89"	"Hibiscus cannabinus L.(红麻)"	"红"	"34.0"	"355.0"	"黄"	"45.0"	"1.70"	"9月下旬"	"Hibiscus(木槿属)"	"42"	"I3F00270"	"--"	"淡红"	"USA"	"深绿"	"278.0"	"紫红"	"1.30"	"230"	"红"	"52.4"	"170.0"	"--"	"9月下旬"	"浅红"	"K351"	"145"	"USA"	"180"	"中"	"370"	"10.8"	"全"
"356"	"Malvaceae(棉葵科)"	"K352"	"8.0"	"感"	"感"	"绿"	"--"	"170.0"	"中国农科院麻类所"	"国外"	"7月上旬"	"04/26/89"	"8月上旬"	"00000277"	"05/01/89"	"Hibiscus cannabinus L.(红麻)"	"绿"	"33.0"	"180.0"	"黄"	"42.0"	"1.40"	"6月上旬"	"Hibiscus(木槿属)"	"18"	"I3F00207"	"--"	"绿"	"USA"	"深绿"	"293.0"	"红"	"0.80"	"95"	"淡红"	"44.4"	"70.0"	"--"	"7月下旬"	"绿"	"K352"	"85"	"USA"	"70"	"中"	"220"	"10.6"	"裂"
"357"	"Malvaceae(棉葵科)"	"K353"	"8.0"	"感"	"感"	"绿"	"--"	"180.0"	"中国农科院麻类所"	"国外"	"7月上旬"	"04/26/89"	"8月上旬"	"00000278"	"05/01/89"	"Hibiscus cannabinus L.(红麻)"	"绿"	"28.0"	"185.0"	"黄"	"40.0"	"1.20"	"6月上旬"	"Hibiscus(木槿属)"	"18"	"I3F00297"	"--"	"淡红"	"USA"	"绿"	"276.0"	"红"	"0.90"	"95"	"红"	"44.4"	"72.0"	"--"	"7月下旬"	"浅红"	"K353"	"85"	"USA"	"80"	"小"	"220"	"10.0"	"裂"
"358"	"Malvaceae(棉葵科)"	"EV71"	"24.0"	"抗"	"中"	"淡红"	"--"	"390.0"	"中国农科院麻类所"	"国外"	"11月上旬"	"04/26/89"	"12月中旬"	"00000279"	"05/01/89"	"Hibiscus cannabinus L.(红麻)"	"绿"	"34.0"	"360.0"	"黄"	"46.0"	"1.60"	"9月下旬"	"Hibiscus(木槿属)"	"42"	"I3F00063"	"--"	"淡红"	"USA"	"绿"	"283.0"	"红"	"1.50"	"230"	"淡红"	"57.1"	"165.0"	"--"	"9月下旬"	"浅红"	"EV71"	"145"	"USA"	"190"	"小"	"380"	"10.8"	"裂"
"359"	"Malvaceae(棉葵科)"	"J-1-113"	"22.0"	"感"	"抗"	"淡红"	"--"	"410.0"	"中国农科院麻类所"	"国外"	"10月下旬"	"04/26/89"	"12月中旬"	"00000280"	"05/01/89"	"Hibiscus cannabinus L.(红麻)"	"红"	"29.0"	"400.0"	"黄"	"44.0"	"1.80"	"9月中旬"	"Hibiscus(木槿属)"	"44"	"I3F00208"	"--"	"淡红"	"USA"	"深绿"	"265.0"	"红"	"1.40"	"230"	"淡红"	"50.0"	"170.0"	"--"	"9月下旬"	"浅红"	"J-1-113"	"145"	"USA"	"185"	"大"	"370"	"10.7"	"裂"
"360"	"Malvaceae(棉葵科)"	"K292"	"26.0"	"抗"	"中"	"淡红"	"--"	"450.0"	"中国农科院麻类所"	"国外"	"10月下旬"	"04/26/89"	"12月中旬"	"00000281"	"05/01/89"	"Hibiscus cannabinus L.(红麻)"	"红"	"34.0"	"380.0"	"黄"	"43.0"	"1.80"	"9月中旬"	"Hibiscus(木槿属)"	"43"	"I3F00209"	"--"	"淡红"	"USA"	"深绿"	"284.0"	"紫红"	"1.60"	"230"	"红"	"60.5"	"200.0"	"--"	"9月下旬"	"浅红"	"K292"	"145"	"USA"	"190"	"中"	"380"	"9.6"	"全"
"361"	"Malvaceae(棉葵科)"	"BG146"	"20.0"	"感"	"中"	"绿"	"--"	"360.0"	"中国农科院麻类所"	"国外"	"10月下旬"	"04/26/89"	"12月中旬"	"00000282"	"05/01/89"	"Hibiscus cannabinus L.(红麻)"	"绿"	"32.0"	"355.0"	"黄"	"43.0"	"1.50"	"9月中旬"	"Hibiscus(木槿属)"	"39"	"I3F00242"	"--"	"淡红"	"USA"	"绿"	"300.0"	"红"	"1.20"	"230"	"淡红"	"51.3"	"150.0"	"--"	"9月下旬"	"绿"	"BG146"	"145"	"USA"	"180"	"中"	"350"	"10.8"	"全"
"362"	"Malvaceae(棉葵科)"	"BG176"	"22.0"	"感"	"感"	"淡红"	"--"	"380.0"	"中国农科院麻类所"	"国外"	"11月上旬"	"04/26/89"	"12月中旬"	"00000283"	"05/01/89"	"Hibiscus cannabinus L.(红麻)"	"绿"	"28.0"	"320.0"	"黄"	"48.0"	"1.50"	"9月下旬"	"Hibiscus(木槿属)"	"41"	"I3F00064"	"--"	"淡红"	"USA"	"绿"	"267.0"	"红"	"1.30"	"230"	"红"	"53.7"	"160.0"	"--"	"9月下旬"	"浅红"	"BG176"	"145"	"USA"	"175"	"中"	"360"	"10.8"	"裂"
"363"	"Malvaceae(棉葵科)"	"BG255"	"22.0"	"抗"	"感"	"淡红"	"--"	"380.0"	"中国农科院麻类所"	"国外"	"10月下旬"	"04/26/89"	"12月中旬"	"00000284"	"05/01/89"	"Hibiscus cannabinus L.(红麻)"	"红"	"32.0"	"360.0"	"黄"	"45.0"	"1.60"	"9月中旬"	"Hibiscus(木槿属)"	"42"	"I3F00271"	"--"	"淡红"	"USA"	"绿"	"275.0"	"红"	"1.30"	"230"	"红"	"52.4"	"170.0"	"--"	"9月下旬"	"浅红"	"BG255"	"145"	"USA"	"185"	"中"	"355"	"11.1"	"裂"
"364"	"Malvaceae(棉葵科)"	"K343"	"23.0"	"中"	"感"	"淡红"	"--"	"400.0"	"中国农科院麻类所"	"国外"	"11月上旬"	"04/26/89"	"12月中旬"	"00000285"	"05/01/89"	"Hibiscus cannabinus L.(红麻)"	"红"	"35.0"	"345.0"	"紫"	"48.0"	"1.80"	"9月下旬"	"Hibiscus(木槿属)"	"42"	"I3F00298"	"--"	"绿"	"USA"	"绿"	"280.0"	"紫红"	"1.40"	"230"	"淡红"	"54.8"	"175.0"	"--"	"9月下旬"	"红"	"K343"	"145"	"USA"	"175"	"中"	"360"	"10.5"	"裂"
"365"	"Malvaceae(棉葵科)"	"ZB354"	"9.0"	"感"	"感"	"淡红"	"--"	"220.0"	"中国农科院麻类所"	"国外"	"7月下旬"	"04/26/89"	"8月下旬"	"00000286"	"05/01/89"	"Hibiscus cannabinus L.(红麻)"	"红"	"29.0"	"215.0"	"黄"	"35.0"	"1.40"	"6月下旬"	"Hibiscus(木槿属)"	"20"	"--"	"--"	"淡红"	"ZMB"	"绿"	"246.0"	"紫红"	"1.00"	"115"	"红"	"45.0"	"80.0"	"--"	"7月下旬"	"浅红"	"ZB354"	"85"	"USA"	"100"	"中"	"280"	"9.1"	"全"
"366"	"Malvaceae(棉葵科)"	"ZB355"	"22.0"	"感"	"感"	"淡红"	"--"	"380.0"	"中国农科院麻类所"	"国外"	"11月上旬"	"04/26/89"	"12月中旬"	"00000287"	"05/01/89"	"Hibiscus cannabinus L.(红麻)"	"红"	"32.0"	"380.0"	"兰"	"40.0"	"1.70"	"9月下旬"	"Hibiscus(木槿属)"	"42"	"I3F00299"	"--"	"淡红"	"ZMB"	"绿"	"270.0"	"紫红"	"1.30"	"230"	"红"	"52.4"	"160.0"	"--"	"9月下旬"	"浅红"	"ZB355"	"145"	"USA"	"--"	"中"	"370"	"11.1"	"裂"
"367"	"Malvaceae(棉葵科)"	"ZB356"	"24.0"	"感"	"感"	"淡红"	"--"	"420.0"	"中国农科院麻类所"	"国外"	"10月下旬"	"04/26/89"	"12月中旬"	"00000288"	"05/01/89"	"Hibiscus cannabinus L.(红麻)"	"红"	"35.0"	"355.0"	"黄"	"42.0"	"1.70"	"9月中旬"	"Hibiscus(木槿属)"	"42"	"I3F00210"	"--"	"淡红"	"ZMB"	"深绿"	"270.0"	"紫红"	"1.50"	"230"	"红"	"57.1"	"180.0"	"--"	"9月下旬"	"浅红"	"ZB356"	"145"	"USA"	"182"	"中"	"370"	"10.0"	"全"
"368"	"Malvaceae(棉葵科)"	"ZB357"	"24.0"	"感"	"感"	"淡红"	"--"	"400.0"	"中国农科院麻类所"	"国外"	"10月上旬"	"04/26/89"	"11月中旬"	"00000289"	"05/01/89"	"Hibiscus cannabinus L.(红麻)"	"红"	"32.0"	"380.0"	"红"	"45.0"	"1.70"	"9月上旬"	"Hibiscus(木槿属)"	"45"	"I3F00243"	"--"	"淡红"	"ZMB"	"绿"	"268.0"	"紫红"	"1.40"	"210"	"红"	"53.3"	"175.0"	"--"	"9月下旬"	"红"	"ZB357"	"145"	"USA"	"--"	"中"	"380"	"11.3"	"裂"
"369"	"Malvaceae(棉葵科)"	"ZB358"	"25.0"	"中"	"感"	"淡红"	"--"	"440.0"	"中国农科院麻类所"	"国外"	"10月上旬"	"04/26/89"	"11月中旬"	"00000290"	"05/01/89"	"Hibiscus cannabinus L.(红麻)"	"红"	"34.0"	"360.0"	"黄"	"48.0"	"1.80"	"9月上旬"	"Hibiscus(木槿属)"	"45"	"I3F00211"	"--"	"淡红"	"ZMB"	"深绿"	"284.0"	"紫红"	"1.30"	"210"	"红"	"55.6"	"195.0"	"--"	"9月下旬"	"浅红"	"ZB358"	"145"	"USA"	"185"	"中"	"380"	"10.2"	"裂"
"370"	"Malvaceae(棉葵科)"	"ZB361"	"24.0"	"感"	"感"	"淡红"	"--"	"400.0"	"中国农科院麻类所"	"国外"	"10月上旬"	"04/26/89"	"11月中旬"	"00000291"	"05/01/89"	"Hibiscus cannabinus L.(红麻)"	"红"	"32.0"	"360.0"	"紫"	"42.0"	"1.70"	"9月上旬"	"Hibiscus(木槿属)"	"42"	"I3F00244"	"--"	"淡红"	"ZMB"	"深绿"	"268.0"	"紫红"	"1.50"	"210"	"淡红"	"57.1"	"180.0"	"--"	"9月下旬"	"浅红"	"ZB361"	"145"	"USA"	"180"	"中"	"380"	"10.5"	"全"
"371"	"Malvaceae(棉葵科)"	"ZB362"	"25.0"	"中"	"中"	"淡红"	"--"	"440.0"	"中国农科院麻类所"	"国外"	"10月下旬"	"04/26/89"	"12月中旬"	"00000292"	"05/01/89"	"Hibiscus cannabinus L.(红麻)"	"红"	"34.0"	"380.0"	"紫"	"45.0"	"1.70"	"9月中旬"	"Hibiscus(木槿属)"	"47"	"I3F00245"	"--"	"淡红"	"ZMB"	"绿"	"260.0"	"紫红"	"1.30"	"230"	"淡红"	"53.2"	"190.0"	"--"	"9月下旬"	"浅红"	"ZB362"	"145"	"USA"	"190"	"大"	"370"	"10.7"	"裂"
"372"	"Malvaceae(棉葵科)"	"ZB363"	"8.0"	"感"	"感"	"淡红"	"--"	"180.0"	"中国农科院麻类所"	"国外"	"7月中旬"	"04/26/89"	"8月中旬"	"00000293"	"05/01/89"	"Hibiscus cannabinus L.(红麻)"	"绿"	"36.0"	"190.0"	"黄"	"42.0"	"1.20"	"6月中旬"	"Hibiscus(木槿属)"	"19"	"I3F00212"	"--"	"淡红"	"ZMB"	"绿"	"270.0"	"红"	"0.90"	"105"	"淡红"	"42.1"	"75.0"	"--"	"7月下旬"	"浅红"	"ZB363"	"85"	"USA"	"--"	"中"	"200"	"10.6"	"裂"
"373"	"Malvaceae(棉葵科)"	"ZB364"	"23.0"	"中"	"感"	"淡红"	"--"	"400.0"	"中国农科院麻类所"	"国外"	"11月上旬"	"04/26/89"	"12月中旬"	"00000294"	"05/01/89"	"Hibiscus cannabinus L.(红麻)"	"绿"	"32.0"	"360.0"	"黄"	"40.0"	"1.50"	"9月下旬"	"Hibiscus(木槿属)"	"40"	"I3F00246"	"--"	"淡红"	"ZMB"	"绿"	"278.0"	"红"	"1.30"	"230"	"红"	"57.5"	"180.0"	"--"	"9月下旬"	"浅红"	"ZB364"	"145"	"USA"	"182"	"中"	"360"	"10.0"	"全"
"374"	"Malvaceae(棉葵科)"	"ZB366"	"25.0"	"感"	"中"	"淡红"	"--"	"450.0"	"中国农科院麻类所"	"国外"	"11月上旬"	"04/26/89"	"12月中旬"	"00000296"	"05/01/89"	"Hibiscus cannabinus L.(红麻)"	"绿"	"34.0"	"390.0"	"黄"	"42.0"	"1.80"	"9月下旬"	"Hibiscus(木槿属)"	"48"	"I3F00247"	"--"	"淡红"	"ZMB"	"深绿"	"275.0"	"红"	"1.30"	"230"	"淡红"	"52.1"	"200.0"	"--"	"9月下旬"	"浅红"	"ZB366"	"145"	"USA"	"190"	"中"	"380"	"10.7"	"全"
