"id"	"胚轴色"	"科名"	"库编号"	"原产地"	"柱头色"	"花盘直径"	"子实含油率"	"粗蛋白含量"	"类型"	"花盘倾斜度"	"粒色"	"舌状花色"	"皮壳率"	"译名"	"备注"	"省"	"品种名称"	"幼茎色"	"生育日期"	"单株子实重"	"百粒重"	"学名"	"统一编号"	"保存单位"	"分枝株率"	"属名"	"粒形"	"花盘形状"	"株高"	"叶片数"	"编号"
"522"	"紫"	"Compositae(菊科)"	"I4F00153"	"苏联"	"紫"	"20.60"	"32.70"	"22.8"	"油用"	"4"	"黑白条"	"黄"	"30.20"	"苏30"	"--"	"国外"	"--"	"--"	"109"	"52.40"	"6.30"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0008"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短圆锥"	"平"	"153"	"25"	"008"
"523"	"淡紫"	"Compositae(菊科)"	"I4F01018"	"苏联"	"紫"	"24.20"	"32.50"	"21.6"	"油用"	"4"	"黑灰条"	"黄"	"38.40"	"苏31"	"--"	"国外"	"--"	"--"	"105"	"106.90"	"8.50"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0009"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短圆锥"	"平"	"167"	"27"	"009"
"524"	"淡紫"	"Compositae(菊科)"	"I4F00755"	"苏联"	"淡黄"	"22.30"	"32.70"	"20.9"	"油用"	"3"	"黑灰条"	"黄"	"31.20"	"苏32"	"--"	"国外"	"--"	"--"	"95"	"50.10"	"7.80"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0010"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短圆锥"	"凸"	"127"	"21"	"010"
"525"	"淡紫"	"Compositae(菊科)"	"I4F00154"	"苏联"	"淡黄"	"21.80"	"28.00"	"25.3"	"油用"	"3"	"黑白条"	"黄"	"36.30"	"苏33"	"--"	"国外"	"--"	"--"	"103"	"62.10"	"10.10"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0011"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短圆锥"	"凸"	"178"	"27"	"011"
"526"	"绿"	"Compositae(菊科)"	"I4F00155"	"苏联"	"淡黄"	"28.00"	"29.80"	"22.3"	"油用"	"3"	"黑灰条"	"黄"	"42.50"	"苏34"	"--"	"国外"	"--"	"--"	"99"	"150.00"	"7.60"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0012"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短圆锥"	"凸"	"181"	"24"	"012"
"527"	"紫"	"Compositae(菊科)"	"I4F00156"	"苏联"	"淡黄"	"21.80"	"25.80"	"20.0"	"油用"	"3"	"黑灰条"	"黄"	"46.40"	"白俄罗斯"	"中抗褐斑病"	"国外"	"--"	"--"	"109"	"52.60"	"9.70"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0013"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短圆锥"	"凸"	"195"	"29"	"013"
"528"	"紫"	"Compositae(菊科)"	"I4F00756"	"苏联"	"淡黄"	"23.80"	"39.40"	"27.8"	"油用"	"4"	"黑灰条"	"黄"	"24.50"	"夫尼姆克8931"	"高抗褐斑病"	"国外"	"--"	"--"	"110"	"93.00"	"7.40"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0014"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短圆锥"	"凸"	"179"	"23"	"014"
"529"	"紫"	"Compositae(菊科)"	"I4F00157"	"罗马尼亚"	"淡黄"	"20.20"	"39.10"	"27.0"	"油用"	"3"	"黑灰条"	"黄"	"23.30"	"列克尔德"	"--"	"国外"	"Recoa"	"--"	"108"	"55.20"	"7.30"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0015"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短圆锥"	"凸"	"170"	"22"	"015"
"530"	"紫"	"Compositae(菊科)"	"I4F01345"	"罗马尼亚"	"淡黄"	"16.10"	"43.20"	"22.2"	"油用"	"3"	"黑灰条"	"黄"	"22.30"	"77-13"	"--"	"国外"	"HS90CRM"	"--"	"92"	"88.50"	"12.80"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0016"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"圆锥"	"平"	"141"	"26"	"016"
"531"	"绿"	"Compositae(菊科)"	"I4F01019"	"罗马尼亚"	"黄"	"18.30"	"23.40"	"23.1"	"油用"	"3"	"黑灰条"	"黄"	"50.00"	"罗葵53-1"	"--"	"国外"	"Romson53RM"	"--"	"98"	"44.10"	"5.10"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0017"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短圆锥"	"平"	"113"	"22"	"017"
"532"	"淡紫"	"Compositae(菊科)"	"I4F00757"	"罗马尼亚"	"淡黄"	"18.00"	"30.80"	"23.9"	"油用"	"4"	"黑白条"	"黄"	"31.90"	"耐斯特拉"	"--"	"国外"	"Extra"	"--"	"105"	"52.00"	"6.20"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0018"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短圆锥"	"凸"	"114"	"20"	"018"
"533"	"紫"	"Compositae(菊科)"	"I4F00158"	"罗马尼亚"	"淡黄"	"23.90"	"34.40"	"22.7"	"油用"	"3"	"黑"	"黄"	"29.60"	"赫列安塔"	"中抗褐斑病"	"国外"	"HeIianta"	"--"	"111"	"50.00"	"7.60"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0019"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短圆锥"	"凸"	"143"	"32"	"019"
"534"	"紫"	"Compositae(菊科)"	"I4F00159"	"罗马尼亚"	"淡黄"	"19.20"	"29.40"	"23.9"	"油用"	"3"	"黑灰条"	"黄"	"30.80"	"罗矮"	"--"	"国外"	"--"	"--"	"101"	"19.00"	"3.90"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0020"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短圆锥"	"平"	"145"	"22"	"020"
"535"	"紫"	"Compositae(菊科)"	"I4F01020"	"匈牙利"	"淡黄"	"27.90"	"36.40"	"25.8"	"油用"	"4"	"黑灰边"	"黄"	"27.90"	"夫尼姆克6540"	"--"	"国外"	"--"	"--"	"119"	"84.10"	"6.90"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0021"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短圆锥"	"凸"	"171"	"29"	"021"
"536"	"紫"	"Compositae(菊科)"	"I4F00160"	"匈牙利"	"淡黄"	"24.60"	"33.50"	"23.9"	"油用"	"3"	"黑灰条"	"黄"	"27.30"	"克拉斯诺达尔"	"--"	"国外"	"--"	"--"	"114"	"131.00"	"7.40"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0022"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短圆锥"	"凸"	"167"	"34"	"022"
"537"	"紫"	"Compositae(菊科)"	"I4F00161"	"匈牙利"	"淡黄"	"25.30"	"36.30"	"20.2"	"油用"	"4"	"黑白条"	"黄"	"29.60"	"依列吉（匈1）"	"--"	"国外"	"--"	"--"	"110"	"95.40"	"6.90"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0023"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短圆锥"	"平"	"184"	"24"	"023"
"538"	"紫"	"Compositae(菊科)"	"I4F00162"	"匈牙利"	"淡黄"	"25.70"	"28.90"	"20.0"	"中间"	"5"	"黑白条"	"黄"	"42.40"	"基徐瓦尔达依（匈4）"	"--"	"国外"	"--"	"--"	"124"	"171.30"	"12.60"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0024"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"长卵圆"	"平"	"268"	"35"	"024"
"539"	"紫"	"Compositae(菊科)"	"I4F00163"	"匈牙利"	"淡黄"	"18.00"	"31.90"	"26.5"	"油用"	"3"	"黑灰条"	"黄"	"27.60"	"派列多维克（匈）"	"--"	"国外"	"--"	"--"	"103"	"73.70"	"7.00"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0025"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"卵圆"	"平"	"137"	"25"	"025"
"540"	"淡紫"	"Compositae(菊科)"	"I4F00164"	"匈牙利"	"紫"	"19.90"	"39.80"	"21.6"	"油用"	"4"	"黑"	"黄"	"25.10"	"高希白-7"	"高抗褐斑病"	"国外"	"Gahib-7"	"--"	"91"	"86.90"	"6.10"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0026"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短卵圆"	"凸"	"117"	"22"	"026"
"541"	"紫"	"Compositae(菊科)"	"I4F00165"	"匈牙利"	"淡黄"	"19.90"	"41.30"	"22.5"	"油用"	"4"	"黑"	"黄"	"24.40"	"高希白-18"	"高抗褐斑病"	"国外"	"Gahib-18"	"--"	"103"	"60.20"	"5.20"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0027"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短卵圆"	"凸"	"145"	"24"	"027"
"542"	"绿"	"Compositae(菊科)"	"I4F01021"	"匈牙利"	"黄"	"22.80"	"33.00"	"20.8"	"油用"	"5"	"灰白"	"黄"	"34.60"	"其斯瓦洛底（匈7）.白"	"中感褐斑病"	"国外"	"--"	"--"	"103"	"92.40"	"7.80"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0028"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"卵圆"	"平"	"169"	"24"	"028"
"543"	"紫"	"Compositae(菊科)"	"I4F01022"	"匈牙利"	"淡黄"	"21.00"	"34.70"	"19.3"	"油用"	"5"	"黑白条"	"黄"	"29.40"	"其斯瓦洛底（匈7）.花"	"中感褐斑病"	"国外"	"--"	"--"	"106"	"63.00"	"6.80"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0029"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短圆锥"	"平"	"191"	"26"	"029"
"544"	"紫"	"Compositae(菊科)"	"I4F00166"	"澳洲"	"紫"	"24.00"	"31.90"	"27.0"	"油用"	"3"	"黑"	"黄"	"34.90"	"HA001"	"--"	"国外"	"HA001"	"--"	"97"	"105.70"	"7.40"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0030"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"卵圆"	"凸"	"175"	"25"	"030"
"545"	"紫"	"Compositae(菊科)"	"I4F00167"	"澳洲"	"淡黄"	"23.00"	"32.10"	"23.3"	"油用"	"3"	"黑白条"	"黄"	"37.00"	"HA002"	"--"	"国外"	"HA002"	"--"	"95"	"79.30"	"6.80"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0031"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短卵圆"	"凸"	"175"	"23"	"031"
"546"	"紫"	"Compositae(菊科)"	"I4F00168"	"澳洲"	"淡黄"	"26.00"	"26.20"	"20.3"	"油用"	"4"	"黑白条"	"黄"	"38.90"	"HA003"	"--"	"国外"	"HA003"	"--"	"95"	"62.50"	"6.80"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0032"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短卵圆"	"平"	"166"	"27"	"032"
"547"	"紫"	"Compositae(菊科)"	"I4F00169"	"澳洲"	"淡黄"	"20.50"	"32.00"	"25.0"	"油用"	"4"	"黑"	"黄"	"37.30"	"HA004"	"高抗褐斑病"	"国外"	"HA004"	"--"	"109"	"36.00"	"7.00"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0033"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"卵圆"	"平"	"188"	"28"	"033"
"548"	"紫"	"Compositae(菊科)"	"I4F00170"	"澳洲"	"淡黄"	"23.90"	"27.10"	"23.9"	"油用"	"5"	"黑白条"	"黄"	"33.00"	"HA005"	"--"	"国外"	"HA005"	"--"	"110"	"59.00"	"8.00"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0034"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短卵圆"	"凸"	"168"	"27"	"034"
"549"	"绿"	"Compositae(菊科)"	"I4F01023"	"澳洲"	"淡黄"	"23.60"	"28.40"	"27.1"	"油用"	"4"	"黑"	"黄"	"44.70"	"HA006"	"--"	"国外"	"HA006"	"--"	"107"	"44.40"	"7.90"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0035"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短卵圆"	"凸"	"154"	"27"	"035"
"550"	"紫"	"Compositae(菊科)"	"I4F00171"	"澳洲"	"淡黄"	"23.10"	"30.20"	"25.1"	"油用"	"4"	"黑白条"	"黄"	"37.00"	"HA007"	"--"	"国外"	"HA007"	"--"	"110"	"55.00"	"6.60"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0036"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短卵圆"	"凸"	"168"	"33"	"036"
"551"	"紫"	"Compositae(菊科)"	"I4F00172"	"澳洲"	"淡黄"	"22.30"	"33.40"	"23.7"	"油用"	"3"	"黑"	"黄"	"27.60"	"HA008"	"--"	"国外"	"HA008"	"--"	"107"	"33.00"	"8.50"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0037"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"卵圆"	"凸"	"174"	"22"	"037"
"552"	"绿"	"Compositae(菊科)"	"I4F00173"	"荷兰"	"淡黄"	"25.70"	"36.60"	"24.0"	"油用"	"4"	"黑灰条"	"黄"	"25.80"	"HA09"	"--"	"国外"	"HA09"	"--"	"109"	"77.40"	"6.20"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0038"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短卵圆"	"平"	"129"	"21"	"038"
"553"	"紫"	"Compositae(菊科)"	"I4F00174"	"荷兰"	"淡黄"	"23.70"	"29.60"	"16.2"	"油用"	"3"	"黑"	"黄"	"33.80"	"HA010"	"--"	"国外"	"HA010"	"--"	"114"	"70.30"	"7.00"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0039"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短卵圆"	"平"	"134"	"27"	"039"
"554"	"紫"	"Compositae(菊科)"	"I4F00175"	"澳洲"	"淡黄"	"19.30"	"39.60"	"19.9"	"油用"	"4"	"黑"	"黄"	"23.20"	"HAO11"	"--"	"国外"	"HAO11"	"--"	"102"	"47.30"	"5.60"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0040"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短卵圆"	"平"	"127"	"21"	"040"
"555"	"紫"	"Compositae(菊科)"	"I4F00176"	"加拿大"	"黄"	"24.80"	"32.90"	"21.7"	"油用"	"3"	"黑灰条"	"黄"	"31.60"	"景色"	"--"	"国外"	"Outlcck"	"--"	"107"	"65.40"	"8.60"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0041"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"卵圆"	"平"	"114"	"25"	"041"
"556"	"紫"	"Compositae(菊科)"	"I4F00758"	"加拿大"	"黄"	"20.50"	"35.90"	"20.9"	"油用"	"3"	"黑灰条"	"黄"	"23.90"	"人造型卫星"	"--"	"国外"	"Sputnik"	"--"	"97"	"36.60"	"6.70"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0042"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短圆锥"	"凸"	"118"	"22"	"042"
"557"	"绿"	"Compositae(菊科)"	"I4F00759"	"加拿大"	"黄"	"10.50"	"31.50"	"23.9"	"油用"	"4"	"白灰点"	"黄"	"41.20"	"953-88-3"	"--"	"国外"	"953-88-3"	"--"	"108"	"30.20"	"4.30"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0043"	"吉林省向日葵研究所"	"100.0"	"Helianthus(向日葵属)"	"短圆锥"	"凸"	"95"	"18"	"043"
"558"	"淡紫"	"Compositae(菊科)"	"I4F01346"	"加拿大"	"黄"	"19.50"	"23.50"	"20.9"	"油用"	"3"	"黑灰条"	"黄"	"50.30"	"CM90RR"	"--"	"国外"	"CM90RR"	"--"	"97"	"58.60"	"4.50"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0044"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短圆锥"	"平"	"102"	"24"	"044"
"559"	"淡紫"	"Compositae(菊科)"	"I4F00760"	"加拿大"	"黄"	"24.50"	"33.10"	"24.6"	"油用"	"3"	"白黑条"	"淡黄"	"39.20"	"CM144"	"--"	"国外"	"CM144"	"--"	"96"	"55.30"	"6.00"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0045"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短圆锥"	"平"	"107"	"21"	"045"
"560"	"淡紫"	"Compositae(菊科)"	"I4F00177"	"加拿大"	"黄"	"20.50"	"31.70"	"19.9"	"油用"	"4"	"黑灰条"	"淡黄"	"27.40"	"CM303"	"--"	"国外"	"CM303"	"--"	"101"	"56.60"	"7.30"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0046"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短圆锥"	"凸"	"103"	"23"	"046"
"561"	"淡紫"	"Compositae(菊科)"	"I4F01024"	"加拿大"	"黄"	"22.80"	"29.90"	"21.1"	"油用"	"4"	"紫黑"	"淡黄"	"37.00"	"CM306"	"--"	"国外"	"CM306"	"--"	"103"	"22.60"	"4.80"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0047"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短圆锥"	"凸"	"118"	"23"	"047"
"562"	"深紫"	"Compositae(菊科)"	"I4F00761"	"加拿大"	"黄"	"21.90"	"32.90"	"23.0"	"油用"	"4"	"白黑条"	"淡黄"	"35.10"	"CM361"	"--"	"国外"	"CM361"	"--"	"99"	"56.40"	"6.20"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0048"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短圆锥"	"凸"	"144"	"20"	"048"
"563"	"绿"	"Compositae(菊科)"	"I4F01025"	"加拿大"	"黄"	"18.50"	"26.60"	"21.6"	"油用"	"3"	"黑灰"	"淡黄"	"41.70"	"CM379"	"--"	"国外"	"CM379"	"--"	"101"	"48.70"	"8.00"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0049"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短圆锥"	"平"	"103"	"24"	"049"
"564"	"紫"	"Compositae(菊科)"	"I4F01026"	"加拿大"	"黄"	"20.70"	"39.60"	"22.0"	"油用"	"3"	"黑灰"	"淡黄"	"23.80"	"CM384"	"--"	"国外"	"CM384"	"--"	"97"	"33.90"	"5.60"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0050"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短圆锥"	"凸"	"104"	"23"	"050"
"565"	"淡紫"	"Compositae(菊科)"	"I4F01027"	"加拿大"	"黄"	"21.80"	"31.90"	"21.8"	"油用"	"3"	"黑灰条"	"淡黄"	"33.40"	"CM392"	"--"	"国外"	"CM392"	"--"	"98"	"75.80"	"7.90"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0051"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"卵圆"	"凸"	"149"	"20"	"051"
"566"	"绿"	"Compositae(菊科)"	"I4F00178"	"加拿大"	"黄"	"26.40"	"26.40"	"24.6"	"油用"	"3"	"灰白条"	"黄"	"42.00"	"CM405"	"--"	"国外"	"CM405"	"--"	"107"	"97.70"	"10.50"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0052"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"卵圆"	"凸"	"179"	"24"	"052"
"567"	"淡紫"	"Compositae(菊科)"	"I4F00179"	"加拿大"	"黄"	"16.10"	"35.90"	"22.4"	"油用"	"3"	"黑灰"	"黄"	"27.00"	"CM407"	"--"	"国外"	"CM407"	"--"	"95"	"29.90"	"5.00"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0053"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短圆锥"	"凸"	"68"	"31"	"053"
"568"	"紫"	"Compositae(菊科)"	"I4F00180"	"加拿大"	"黄"	"19.00"	"36.80"	"23.8"	"油用"	"3"	"黑灰条"	"黄"	"26.80"	"派列多维克（加）"	"--"	"国外"	"--"	"--"	"108"	"52.80"	"8.20"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0054"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"卵圆"	"平"	"164"	"25"	"054"
"569"	"紫"	"Compositae(菊科)"	"I4F00181"	"加拿大"	"黄"	"14.50"	"35.50"	"24.0"	"油用"	"3"	"黑灰条"	"黄"	"29.60"	"盆地"	"--"	"国外"	"VcileY"	"--"	"90"	"51.70"	"5.30"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0055"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"卵圆"	"凸"	"109"	"23"	"055"
"570"	"紫"	"Compositae(菊科)"	"I4F00182"	"加拿大"	"紫"	"24.40"	"35.60"	"22.3"	"油用"	"4"	"灰白条"	"黄"	"33.00"	"抗列当"	"--"	"国外"	"--"	"--"	"120"	"49.50"	"5.00"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0056"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"长卵圆"	"凸"	"175"	"31"	"056"
"571"	"淡紫"	"Compositae(菊科)"	"I4F00183"	"加拿大"	"黄"	"27.80"	"33.10"	"19.3"	"油用"	"3"	"黑白条"	"黄"	"34.10"	"CM408"	"--"	"国外"	"CM408"	"--"	"95"	"76.20"	"8.70"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0057"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短圆锥"	"凸"	"160"	"21"	"057"
"572"	"深紫"	"Compositae(菊科)"	"I4F00184"	"加拿大"	"黄"	"22.40"	"41.50"	"19.8"	"油用"	"3"	"黑"	"黄"	"20.90"	"Acc1356Krds3"	"--"	"国外"	"Acc1356Krds3"	"--"	"83"	"63.00"	"7.70"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0058"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短圆锥"	"平"	"148"	"27"	"058"
"573"	"绿"	"Compositae(菊科)"	"I4F00762"	"加拿大"	"紫"	"29.20"	"35.60"	"20.3"	"油用"	"3"	"黑灰条"	"黄"	"37.50"	"指挥官"	"--"	"国外"	"Commander"	"--"	"109"	"48.00"	"7.20"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0059"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"卵圆"	"平"	"153"	"24"	"059"
"574"	"紫"	"Compositae(菊科)"	"I4F00185"	"保加利亚"	"黄"	"23.20"	"31.70"	"20.9"	"油用"	"3"	"黑"	"黄"	"34.20"	"--"	"--"	"国外"	"--"	"--"	"98"	"62.00"	"7.30"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0060"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短圆锥"	"平"	"79"	"21"	"060"
"575"	"紫"	"Compositae(菊科)"	"I4F00186"	"保加利亚"	"黄"	"17.50"	"25.00"	"23.5"	"油用"	"3"	"黑"	"黄"	"43.10"	"2386-11B"	"--"	"国外"	"--"	"--"	"96"	"60.20"	"4.60"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0061"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短圆锥"	"平"	"67"	"21"	"061"
"576"	"紫"	"Compositae(菊科)"	"--"	"保加利亚"	"黄"	"31.00"	"29.60"	"21.6"	"油用"	"3"	"黑灰条"	"黄"	"39.00"	"2386-11R"	"--"	"国外"	"--"	"--"	"96"	"56.60"	"5.40"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0062"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短圆锥"	"凸"	"83"	"17"	"062"
"577"	"深紫"	"Compositae(菊科)"	"I4F00187"	"保加利亚"	"黄"	"25.60"	"37.40"	"16.9"	"油用"	"2"	"紫黑"	"橙黄"	"26.90"	"1607R"	"--"	"国外"	"--"	"--"	"107"	"108.50"	"6.70"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0063"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短圆锥"	"平"	"125"	"25"	"063"
"578"	"淡紫"	"Compositae(菊科)"	"I4F00188"	"保加利亚"	"黄"	"25.30"	"31.90"	"18.5"	"油用"	"3"	"黑灰条"	"黄"	"31.60"	"1486-516R"	"--"	"国外"	"--"	"--"	"103"	"57.80"	"7.60"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0064"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短圆锥"	"凸"	"81"	"18"	"064"
"579"	"淡紫"	"Compositae(菊科)"	"I4F00189"	"保加利亚"	"黄"	"19.90"	"38.90"	"19.6"	"油用"	"3"	"黑灰条"	"黄"	"28.80"	"派列多维克（保）"	"--"	"国外"	"--"	"--"	"107"	"52.80"	"8.20"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0065"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"卵圆"	"平"	"152"	"27"	"065"
"580"	"紫"	"Compositae(菊科)"	"I4F00190"	"保加利亚"	"黄"	"22.10"	"34.90"	"20.1"	"油用"	"3"	"黑白条"	"黄"	"39.80"	"保2"	"--"	"国外"	"--"	"--"	"105"	"51.00"	"7.40"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0066"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"卵圆"	"凸"	"189"	"27"	"066"
"581"	"绿"	"Compositae(菊科)"	"I4F00191"	"保加利亚"	"黄"	"19.30"	"22.00"	"22.0"	"油用"	"4"	"黑"	"黄"	"27.10"	"K-20"	"--"	"国外"	"--"	"--"	"91"	"21.30"	"5.30"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0067"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"卵圆"	"凸"	"97"	"19"	"067"
"582"	"绿"	"Compositae(菊科)"	"I4F00192"	"保加利亚"	"黄"	"20.90"	"30.30"	"20.4"	"油用"	"3"	"黑"	"黄"	"27.60"	"485核不育系"	"--"	"国外"	"--"	"--"	"91"	"63.80"	"4.10"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0068"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"短圆"	"平"	"90"	"23"	"068"
"583"	"紫"	"Compositae(菊科)"	"I4F00193"	"保加利亚"	"黄"	"22.60"	"32.40"	"14.6"	"油用"	"4"	"黑灰条"	"黄"	"20.00"	"斯米那"	"--"	"国外"	"Smena"	"--"	"109"	"35.50"	"6.50"	"Helianthus annuus L.(栽培向日葵)"	"WXRK0069"	"吉林省向日葵研究所"	"--"	"Helianthus(向日葵属)"	"卵圆"	"凸"	"200"	"25"	"069"
