"id"	"科名"	"保存编号"	"品种名称"	"鲜粗淀粉"	"所属群别"	"脉基色"	"叶脉色"	"耐盐性"	"耐贮性"	"分枝多少"	"类型"	"保存单位"	"省"	"来源"	"幼苗生长势"	"鲜粗蛋白"	"原名"	"属名"	"统一编号"	"叶片大小"	"干粗蛋白"	"学名"	"茎色"	"最长蔓长短"	"茎粗"	"干可溶性糖"	"株型"	"薯皮色"	"薯形"	"原产地"	"产量"	"叶色"	"最长蔓长"	"柄基色"	"顶叶形"	"顶叶色"	"备注"	"薯瘟抗性1"	"叶形"	"根腐病指"	"茎线虫病"	"薯肉色"	"耐旱性"	"茎粗大小"	"干粗淀粉"	"鲜可溶性糖"	"根腐病抗性"	"萌芽性"	"茎端茸毛"	"叶片长"	"烘干率"	"叶片宽"	"基部分枝"	"薯瘟抗性2"	"原系号"	"黑斑病"	"异亮氨酸"	"所属"	"糖化力"	"叶锈反应型"	"直链淀粉"	"丙氨酸"	"穗密度"	"耐涝性"	"单位编号"	"蛋白质"	"北纬"	"白背飞虱"	"单株产量"	"条纹病抗性"	"籼粳"	"百粒重"	"分蘖力"	"赤霉病病穗"	"苗瘟"	"分枝数"	"条纹病病率"	"芒"	"苗期耐旱"	"脯氨酸"	"抗旱级别"	"田间抗寒性"	"精米率"	"天冬氨酸"	"水敏称度"	"秆锈反应型"	"长宽比"	"缬氨酸"	"高程"	"种子来源"	"耐涝级别"	"沉淀值"	"早中晚"	"生长习性"	"赤霉病抗性"	"保存单位_2"	"荚色"	"棱型"	"东经"	"花色"	"黄花发病率"	"冬春性"	"颖尖弯直'"	"库编号"	"全粉浸出物"	"颖尖弯直"	"酪氨酸"	"壳色"	"芒长"	"荚长"	"粗蛋白"	"根腐穗病级"	"糙米率"
"256"	"Convolvulaceae(旋花科)"	"苏徐C073"	"中国28号"	"--"	"--"	"淡紫"	"主微紫"	"--"	"--"	"中"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000077"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿带微褐"	"中"	"中"	"--"	"匍匐"	"淡红"	"下膨纺"	"日本"	"中上"	"绿"	"155"	"淡紫"	"浅单缺"	"绿边褐"	"重感根腐病"	"--"	"浅单复缺"	"--"	"--"	"白"	"--"	"0.58"	"--"	"--"	"--"	"--"	"中"	"8.4"	"30.2"	"12.1"	"10"	"--"	"--"	"--"																																																									
"257"	"Convolvulaceae(旋花科)"	"苏徐C074"	"科情3号"	"--"	"--"	"绿"	"绿"	"--"	"--"	"多"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000078"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿"	"长"	"中"	"--"	"匍匐"	"紫红"	"纺锤"	"日本"	"高"	"绿"	"211"	"绿"	"心脏"	"紫"	"较抗黑斑病"	"--"	"心带齿"	"--"	"--"	"淡黄"	"--"	"0.60"	"--"	"--"	"--"	"中"	"多"	"10.6"	"22.6"	"10.9"	"15"	"--"	"--"	"--"																																																									
"258"	"Convolvulaceae(旋花科)"	"苏徐C076"	"686"	"--"	"--"	"微褐"	"微褐"	"--"	"--"	"中"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000080"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"褐"	"中"	"中"	"--"	"匍匐"	"淡红"	"长纺"	"日本"	"中上"	"浓绿"	"174"	"微褐"	"浅复缺"	"淡绿边褐"	"感黑斑病和茎线虫病、重感根腐病、耐贮藏"	"--"	"浅复缺"	"--"	"--"	"黄"	"--"	"0.52"	"--"	"--"	"--"	"优"	"少"	"10.8"	"28.3"	"11.6"	"10"	"--"	"--"	"--"																																																									
"259"	"Convolvulaceae(旋花科)"	"苏徐C077"	"516"	"--"	"--"	"浓紫"	"紫"	"--"	"--"	"中"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000081"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿带紫"	"中"	"粗"	"--"	"匍匐"	"紫红"	"长纺"	"日本"	"中"	"浓绿"	"124"	"紫"	"心带齿"	"淡绿"	"较抗黑斑病和茎线虫病、重感根腐病、耐贮藏"	"--"	"心齿或浅复缺"	"--"	"--"	"淡黄紫晕"	"--"	"0.64"	"--"	"--"	"--"	"中"	"中"	"8.5"	"28.0"	"9.9"	"8"	"--"	"--"	"--"																																																									
"260"	"Convolvulaceae(旋花科)"	"苏徐C078"	"566"	"--"	"--"	"浓紫"	"紫"	"--"	"--"	"多"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000082"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿带紫"	"中"	"中"	"--"	"匍匐"	"黄白"	"下膨纺"	"日本"	"高"	"绿"	"184"	"紫褐"	"尖心脏"	"淡绿边褐"	"高抗茎线虫病、重感黑斑病和根腐病、耐贮藏"	"--"	"心带齿"	"--"	"--"	"淡黄"	"--"	"0.45"	"--"	"--"	"--"	"中上"	"中"	"10.8"	"22.9"	"10.1"	"18"	"--"	"--"	"--"																																																									
"261"	"Convolvulaceae(旋花科)"	"苏徐C079"	"日本种"	"--"	"--"	"绿"	"绿"	"--"	"--"	"中"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000083"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿带褐"	"中"	"粗"	"--"	"匍匐"	"紫红"	"长纺"	"日本"	"低"	"浓绿"	"200"	"绿"	"心带齿"	"淡绿"	"抗茎线虫病、较抗黑斑病、重感根腐病"	"--"	"浅单缺"	"--"	"--"	"白"	"--"	"0.62"	"--"	"--"	"--"	"差"	"少"	"11.7"	"23.9"	"12.2"	"9"	"--"	"--"	"--"																																																									
"262"	"Convolvulaceae(旋花科)"	"苏徐C081"	"懒汉芋"	"--"	"B、C"	"紫"	"微紫"	"--"	"--"	"中"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000085"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"紫"	"短"	"粗"	"--"	"半直立"	"紫红"	"长纺"	"日本"	"中下"	"浓绿"	"71"	"紫"	"心脏"	"绿带褐"	"较抗茎线虫病、重感黑斑病和根腐病"	"--"	"心带齿"	"--"	"--"	"白"	"--"	"0.74"	"--"	"--"	"--"	"差"	"少"	"10.0"	"30.1"	"12.7"	"8"	"--"	"--"	"--"																																																									
"263"	"Convolvulaceae(旋花科)"	"苏徐C082"	"原基"	"--"	"--"	"紫"	"紫"	"--"	"--"	"中"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000086"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"紫"	"中"	"中"	"--"	"匍匐"	"淡红"	"纺锤"	"朝鲜"	"高"	"浓绿"	"172"	"紫"	"尖心带齿"	"绿边褐"	"高抗茎线虫、较抗黑斑病、重感根腐病、耐贮藏"	"--"	"浅复缺"	"--"	"--"	"淡黄"	"--"	"0.58"	"--"	"--"	"--"	"优"	"多"	"10.5"	"25.3"	"11.5"	"10"	"--"	"--"	"--"																																																									
"264"	"Convolvulaceae(旋花科)"	"苏徐C083"	"水源84"	"--"	"--"	"紫"	"淡紫"	"--"	"--"	"多"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000087"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"紫"	"中"	"中"	"--"	"匍匐"	"淡红"	"短纺"	"朝鲜"	"高"	"绿"	"148"	"淡紫"	"心带齿"	"绿"	"较抗黑斑病和茎线虫病、重感根腐病、耐贮藏"	"--"	"浅单复缺"	"--"	"--"	"淡黄"	"--"	"0.58"	"--"	"--"	"--"	"优"	"多"	"10.2"	"25.9"	"11.2"	"13"	"--"	"--"	"--"																																																									
"265"	"Convolvulaceae(旋花科)"	"苏徐C084"	"苏联初生子"	"--"	"--"	"绿"	"绿"	"--"	"--"	"中"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000088"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿"	"中"	"中"	"--"	"匍匐"	"黄白"	"长纺"	"苏联"	"低"	"淡绿"	"185"	"绿"	"心带齿"	"淡绿"	"高抗茎线虫病、抗黑斑病、重感根腐病、耐贮藏"	"--"	"心齿或浅复缺"	"--"	"--"	"黄"	"--"	"0.57"	"--"	"--"	"--"	"中"	"少"	"10.1"	"27.8"	"10.3"	"10"	"--"	"--"	"--"																																																									
"266"	"Convolvulaceae(旋花科)"	"苏徐C085"	"摩洛哥"	"--"	"--"	"浓紫"	"浓紫"	"--"	"--"	"多"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000089"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿带紫"	"短"	"粗"	"--"	"半直立"	"红"	"纺锤"	"摩洛哥"	"中上"	"浓绿"	"90"	"紫"	"心或浅单缺"	"淡绿"	"抗茎线虫病、抗黑斑病、重感根腐病"	"--"	"宽心或浅单缺"	"--"	"--"	"淡黄紫晕"	"--"	"0.66"	"--"	"--"	"--"	"中"	"少"	"9.3"	"25.4"	"10.0"	"11"	"--"	"--"	"--"																																																									
"267"	"Convolvulaceae(旋花科)"	"苏徐C086"	"乌干达"	"--"	"--"	"紫"	"紫"	"--"	"--"	"多"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000090"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿带紫"	"短"	"粗"	"--"	"半直立"	"红"	"长筒"	"乌干达"	"低"	"黄绿"	"99"	"紫"	"尖心带齿"	"黄绿"	"高抗茎线虫病、感黑斑病、重感根腐病"	"--"	"尖心带齿"	"--"	"--"	"浓黄紫晕"	"--"	"0.73"	"--"	"--"	"--"	"优"	"多"	"11.0"	"22.7"	"12.4"	"18"	"--"	"--"	"--"																																																									
"268"	"Convolvulaceae(旋花科)"	"苏徐C087"	"马里白薯"	"--"	"--"	"微褐"	"微褐"	"--"	"--"	"多"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000091"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿"	"长"	"中"	"--"	"匍匐"	"黄白"	"纺锤"	"马里"	"中"	"绿"	"256"	"微褐"	"浅复缺"	"绿"	"高抗根腐病和茎线虫病、较抗黑斑病、耐旱瘠"	"--"	"心齿或浅复缺"	"--"	"--"	"淡黄"	"--"	"0.49"	"--"	"--"	"--"	"优"	"中"	"9.5"	"20.9"	"10.0"	"12"	"--"	"--"	"--"																																																									
"269"	"Convolvulaceae(旋花科)"	"苏徐C088"	"越南白皮薯"	"--"	"--"	"淡绿"	"淡绿"	"--"	"--"	"多"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000092"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"淡绿"	"中"	"粗"	"--"	"半直立"	"黄白"	"短纺"	"越南"	"中"	"黄绿"	"112"	"淡绿"	"尖心带齿"	"黄绿"	"抗茎线虫病、重感黑斑病和根腐病"	"--"	"浅复缺"	"--"	"--"	"淡黄"	"--"	"0.66"	"--"	"--"	"--"	"中"	"无"	"10.6"	"21.6"	"12.7"	"17"	"--"	"--"	"--"																																																									
"270"	"Convolvulaceae(旋花科)"	"苏徐C089"	"刺伯塔"	"--"	"--"	"浓紫"	"紫"	"--"	"--"	"多"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000093"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"带紫"	"中"	"中"	"--"	"匍匐"	"白"	"长纺"	"马来西亚"	"中"	"浓绿"	"143"	"淡紫"	"深复缺"	"绿"	"高抗根腐病、抗茎线虫病、感黑斑病、耐旱"	"--"	"深复缺"	"--"	"--"	"白"	"--"	"0.49"	"--"	"--"	"--"	"中"	"中"	"11.3"	"21.3"	"12.3"	"16"	"--"	"--"	"--"																																																									
"271"	"Convolvulaceae(旋花科)"	"苏徐C090"	"沙捞越"	"--"	"B"	"紫褐"	"淡紫"	"--"	"--"	"多"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000094"	"大"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿褐"	"短"	"粗"	"--"	"半直立"	"淡黄"	"长纺"	"马来西亚"	"中"	"浓绿"	"76"	"紫褐"	"深复缺"	"浓绿"	"感黑斑病、根腐病和茎线虫病"	"--"	"深复缺"	"--"	"--"	"淡黄"	"--"	"0.65"	"--"	"--"	"--"	"差"	"少"	"14.5"	"19.0"	"15.1"	"11"	"--"	"--"	"--"																																																									
"272"	"Convolvulaceae(旋花科)"	"苏徐C091"	"暹罗红"	"--"	"--"	"绿"	"绿"	"--"	"--"	"多"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000095"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿"	"中"	"中"	"--"	"匍匐"	"红"	"纺锤"	"马来西亚"	"中"	"绿"	"197"	"绿"	"尖心带齿"	"紫褐"	"感黑斑病和茎线虫病、重感根腐病"	"--"	"浅单缺"	"--"	"--"	"黄"	"--"	"0.53"	"--"	"--"	"--"	"中"	"多"	"10.3"	"21.3"	"12.1"	"14"	"--"	"--"	"--"																																																									
"273"	"Convolvulaceae(旋花科)"	"苏徐C092"	"Salabash"	"--"	"--"	"绿"	"绿"	"--"	"--"	"中"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000096"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿"	"中"	"中"	"--"	"匍匐"	"黄"	"纺锤"	"保加利亚"	"低"	"淡绿"	"156"	"绿"	"尖心带齿"	"淡绿"	"抗茎线虫病、重感根腐病"	"--"	"浅复缺"	"--"	"--"	"黄"	"--"	"0.55"	"--"	"--"	"--"	"中"	"少"	"10.9"	"28.2"	"11.8"	"8"	"--"	"--"	"--"																																																									
"274"	"Convolvulaceae(旋花科)"	"苏徐C093"	"092878"	"--"	"--"	"淡紫"	"绿"	"--"	"--"	"多"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000097"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿"	"短"	"粗"	"--"	"半直立"	"淡红"	"短纺"	"保加利亚"	"中"	"黄绿"	"80"	"绿"	"浅单缺"	"淡绿"	"重感黑斑病、根腐病和茎线虫病"	"--"	"浅单缺"	"--"	"--"	"黄"	"--"	"0.68"	"--"	"--"	"--"	"中"	"多"	"10.3"	"27.4"	"12.3"	"13"	"--"	"--"	"--"																																																									
"275"	"Convolvulaceae(旋花科)"	"苏徐C094"	"Visca 20"	"--"	"--"	"淡紫"	"绿"	"--"	"--"	"中"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000098"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿带褐"	"短"	"粗"	"--"	"匍匐"	"深紫"	"纺锤"	"菲律宾"	"极低"	"绿"	"72"	"绿"	"浅单缺"	"淡绿边褐"	"重感根腐病"	"--"	"浅单缺"	"--"	"--"	"白"	"--"	"0.61"	"--"	"--"	"--"	"中"	"多"	"11.5"	"23.1"	"12.1"	"7"	"--"	"--"	"--"																																																									
"276"	"Convolvulaceae(旋花科)"	"苏徐C095"	"Visca 8"	"--"	"--"	"紫"	"紫"	"--"	"--"	"中"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000099"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"紫"	"长"	"中"	"--"	"匍匐"	"白黄"	"纺锤"	"菲律宾"	"低"	"绿带微褐"	"230"	"紫"	"心带齿"	"绿带褐"	"重感根腐病、感病毒病"	"--"	"浅复缺"	"--"	"--"	"黄"	"--"	"0.48"	"--"	"--"	"--"	"中下"	"少"	"10.7"	"30.3"	"12.8"	"8"	"--"	"--"	"--"																																																									
"277"	"Convolvulaceae(旋花科)"	"苏徐C096"	"Visca 2"	"--"	"--"	"微紫"	"绿"	"--"	"--"	"中"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000100"	"大"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿带褐"	"长"	"中"	"--"	"匍匐"	"白"	"下膨纺"	"菲律宾"	"中上"	"浓绿"	"220"	"绿"	"浅单缺"	"绿带红褐"	"重感根腐病、感干腐病和病毒病"	"--"	"浅单缺"	"--"	"--"	"黄带红"	"--"	"0.52"	"--"	"--"	"--"	"中下"	"中"	"12.7"	"29.3"	"12.9"	"7"	"--"	"--"	"--"																																																									
"278"	"Convolvulaceae(旋花科)"	"苏徐C097"	"BANS 51"	"--"	"--"	"绿"	"绿"	"--"	"--"	"多"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000101"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿"	"中"	"中"	"--"	"匍匐"	"黄白"	"纺锤"	"菲律宾"	"中上"	"绿"	"128"	"绿"	"尖心"	"淡绿"	"重感根腐病"	"--"	"心脏"	"--"	"--"	"黄带红"	"--"	"0.51"	"--"	"--"	"--"	"中"	"中"	"11.6"	"29.9"	"11.9"	"12"	"--"	"--"	"--"																																																									
"279"	"Convolvulaceae(旋花科)"	"苏徐C098"	"BNAS 16"	"--"	"--"	"绿"	"绿"	"--"	"--"	"中"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000102"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿"	"短"	"粗"	"--"	"匍匐"	"白黄"	"纺锤"	"菲律宾"	"低"	"绿"	"78"	"绿"	"尖心"	"淡绿边褐"	"重感根腐病、感黑痣病、自然开花"	"--"	"心或心带齿"	"--"	"--"	"黄带红"	"--"	"0.69"	"--"	"--"	"--"	"中"	"少"	"10.4"	"27.4"	"11.2"	"9"	"--"	"--"	"--"																																																									
"280"	"Convolvulaceae(旋花科)"	"苏徐C099"	"PR-S 13-30"	"--"	"--"	"浓紫"	"浓紫"	"--"	"--"	"多"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000103"	"小"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿带紫"	"短"	"中"	"--"	"半直立"	"金黄"	"长纺"	"菲律宾"	"中"	"浓绿"	"73"	"浓紫"	"心带齿"	"绿带褐"	"重感根腐病、感干腐病和病毒病"	"--"	"心带齿"	"--"	"--"	"淡桔红"	"--"	"0.59"	"--"	"--"	"--"	"优"	"多"	"8.8"	"26.0"	"9.8"	"16"	"--"	"--"	"--"																																																									
"281"	"Convolvulaceae(旋花科)"	"苏徐C100"	"PR-S 16-6"	"--"	"--"	"淡紫"	"绿"	"--"	"--"	"多"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000104"	"小"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿"	"特长"	"中"	"--"	"半直立"	"褐黄"	"纺锤"	"菲律宾"	"中"	"绿"	"309"	"淡紫"	"心带齿"	"绿边褐"	"重感根腐病"	"--"	"心带齿"	"--"	"--"	"桔黄"	"--"	"0.42"	"--"	"--"	"--"	"中"	"少"	"7.5"	"26.5"	"7.8"	"14"	"--"	"--"	"--"																																																									
"282"	"Convolvulaceae(旋花科)"	"苏徐C102"	"PR-S 252"	"--"	"--"	"绿"	"绿"	"--"	"--"	"中"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000106"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿带褐"	"中"	"粗"	"--"	"匍匐"	"土红"	"长纺"	"菲律宾"	"中上"	"绿"	"178"	"绿"	"心齿"	"绿带褐"	"重感根腐病、抗黑斑病"	"--"	"心齿"	"--"	"--"	"黄"	"--"	"0.63"	"--"	"--"	"--"	"中"	"多"	"10.3"	"26.7"	"12.6"	"10"	"--"	"--"	"--"																																																									
"283"	"Convolvulaceae(旋花科)"	"苏徐C104"	"PR-S 19-12"	"--"	"--"	"紫"	"淡紫"	"--"	"--"	"多"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000108"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿带紫"	"中"	"中"	"--"	"匍匐"	"淡桔红"	"纺锤"	"菲律宾"	"高"	"绿"	"136"	"紫"	"心带齿"	"绿带褐"	"重感根腐病"	"--"	"心带齿"	"--"	"--"	"桔红"	"--"	"0.48"	"--"	"--"	"--"	"差"	"少"	"10.9"	"17.0"	"10.9"	"14"	"--"	"--"	"--"																																																									
"284"	"Convolvulaceae(旋花科)"	"苏徐C105"	"UPLB-7"	"--"	"--"	"绿"	"绿"	"--"	"--"	"中"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000109"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿带褐"	"长"	"中"	"--"	"匍匐"	"淡桔红"	"纺锤"	"菲律宾"	"低"	"浓绿"	"228"	"绿"	"浅单缺"	"淡绿褐"	"重感根腐病"	"--"	"浅单缺"	"--"	"--"	"桔红"	"--"	"0.43"	"--"	"--"	"--"	"中下"	"中"	"9.4"	"21.9"	"9.7"	"8"	"--"	"--"	"--"																																																									
"285"	"Convolvulaceae(旋花科)"	"苏徐C108"	"CI 831-24"	"--"	"--"	"紫"	"紫"	"--"	"--"	"多"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000112"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿带紫"	"中"	"中"	"--"	"匍匐"	"白黄"	"纺锤"	"菲律宾"	"极低"	"绿"	"141"	"紫"	"浅单缺"	"紫褐"	"重感根腐病"	"--"	"浅单复缺"	"--"	"--"	"白"	"--"	"0.53"	"--"	"--"	"--"	"中"	"少"	"11.6"	"27.8"	"9.9"	"17"	"--"	"--"	"--"																																																									
"286"	"Convolvulaceae(旋花科)"	"苏徐C109"	"UPR-Variaga"	"--"	"--"	"淡紫"	"微紫"	"--"	"--"	"多"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000113"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿"	"中"	"粗"	"--"	"匍匐"	"浓紫"	"纺锤"	"菲律宾"	"中"	"浓绿"	"179"	"淡紫"	"深单缺"	"紫褐"	"重感根腐病"	"--"	"深单缺"	"--"	"--"	"白"	"--"	"0.63"	"--"	"--"	"--"	"中上"	"无"	"10.8"	"25.5"	"10.9"	"12"	"--"	"--"	"--"																																																									
"287"	"Convolvulaceae(旋花科)"	"苏徐C110"	"Copper skin Gold Rush"	"--"	"--"	"紫"	"微紫"	"--"	"--"	"中"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000114"	"大"	"--"	"Ipomoea batatas Lam.(甘薯)"	"紫"	"中"	"中"	"--"	"匍匐"	"白黄"	"纺锤"	"菲律宾"	"低"	"绿"	"188"	"紫"	"尖心"	"淡绿"	"重感根腐病"	"--"	"心脏"	"--"	"--"	"淡黄"	"--"	"0.58"	"--"	"--"	"--"	"中上"	"多"	"13.0"	"22.8"	"12.1"	"10"	"--"	"--"	"--"																																																									
"288"	"Convolvulaceae(旋花科)"	"苏徐C111"	"Paritokhom"	"--"	"--"	"绿"	"绿"	"--"	"--"	"多"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000115"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿带褐"	"长"	"中"	"--"	"匍匐"	"淡红"	"纺锤"	"菲律宾"	"低"	"绿"	"249"	"绿"	"浅单缺"	"褐"	"重感根腐病、重感病毒病"	"--"	"浅单复缺"	"--"	"--"	"白"	"--"	"0.46"	"--"	"--"	"--"	"中"	"多"	"10.5"	"31.4"	"11.1"	"11"	"--"	"--"	"--"																																																									
"289"	"Convolvulaceae(旋花科)"	"苏徐C112"	"Kccane"	"--"	"--"	"紫红"	"紫红"	"--"	"--"	"中"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000116"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿带紫"	"长"	"中"	"--"	"匍匐"	"黄白"	"纺锤"	"菲律宾"	"中"	"绿"	"203"	"浓紫"	"心带齿或浅单缺"	"淡绿"	"重感根腐病、感干腐病、病毒病、不耐贮藏"	"--"	"心带齿或浅单复缺"	"--"	"--"	"淡黄"	"--"	"0.43"	"--"	"--"	"--"	"优"	"少"	"11.7"	"29.7"	"12.3"	"6"	"--"	"--"	"--"																																																									
"290"	"Convolvulaceae(旋花科)"	"苏徐C113"	"Benguet"	"--"	"--"	"紫红"	"紫红"	"--"	"--"	"中"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000117"	"大"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿带紫"	"长"	"中"	"--"	"匍匐"	"白"	"纺锤"	"菲律宾"	"极低"	"浓绿"	"280"	"浓紫"	"深复缺"	"淡绿"	"重感根腐病、感病毒病"	"--"	"五爪"	"--"	"--"	"淡黄"	"--"	"0.47"	"--"	"--"	"--"	"中"	"少"	"12.3"	"22.8"	"13.7"	"9"	"--"	"--"	"--"																																																									
"291"	"Convolvulaceae(旋花科)"	"苏徐C114"	"Kabiti"	"--"	"--"	"微紫"	"绿"	"--"	"--"	"中"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000118"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿带褐"	"特长"	"粗"	"--"	"匍匐"	"白"	"纺锤"	"菲律宾"	"低"	"绿"	"313"	"绿"	"浅单复缺"	"褐"	"重感根腐病、重感病毒病"	"--"	"浅复缺"	"--"	"--"	"黄"	"--"	"0.62"	"--"	"--"	"--"	"中"	"无"	"11.0"	"24.6"	"12.2"	"7"	"--"	"--"	"--"																																																									
