"id"	"科名"	"保存编号"	"品种名称"	"戊烯基"	"棕榈酸"	"甲基吲哚"	"丙烯基"	"每果粒数"	"全株角果数"	"羟基"	"一次分枝数"	"硬脂酸"	"生育日数"	"译名"	"类型"	"来源"	"丁烯基"	"芥酸"	"东经"	"总量"	"属名"	"统一编号"	"学名"	"高程"	"烯基"	"选育方法"	"种皮色"	"花色"	"成熟期"	"北纬"	"库编号"	"省"	"吲哚"	"分枝高度"	"叶型"	"样品类型"	"亚油酸"	"菌核病"	"X1"	"千粒重"	"保存单位"	"霜霉病"	"花生烯酸"	"油酸"	"病毒病"	"株高"	"含油率"	"亚麻酸"
"832"	"Cruciferae(十字花科)"	"Ⅲ036"	"荣选"	"7.23"	"4.56"	"9.03"	"9.26"	"22.0"	"374.1"	"41.20"	"8.7"	"2.72"	"227"	"RONG XUAN"	"甘蓝型"	"太湖所"	"24.86"	"0.50"	"11617"	"95.67"	"Brassica(芸薹属)"	"00004493"	"Brassica napus L.(甘蓝型油菜)"	"39"	"3.74"	"系选"	"黑褐"	"黄"	"5.29"	"3026"	"I4B03567"	"江苏"	"0.35"	"67.7"	"深裂"	"选育"	"18.95"	"低抗"	"--"	"3.05"	"江苏农科院经作所"	"低抗"	"--"	"65.85"	"低抗"	"197.5"	"38.18"	"7.23"
"833"	"Cruciferae(十字花科)"	"Ⅲ037"	"3131"	"3.34"	"4.06"	"4.45"	"3.12"	"21.1"	"366.8"	"12.58"	"7.6"	"2.19"	"228"	"3131"	"甘蓝型"	"江苏省"	"6.33"	"6.31"	"11843"	"29.82"	"Brassica(芸薹属)"	"00004494"	"Brassica napus L.(甘蓝型油菜)"	"4"	"--"	"杂交种"	"黑褐"	"黄"	"5.30"	"3206"	"I4B03568"	"江苏"	"--"	"33.6"	"深裂"	"选育"	"16.40"	"低感"	"--"	"3.60"	"江苏农科院经作所"	"低抗"	"--"	"59.11"	"低感"	"156.6"	"43.26"	"7.51"
"834"	"Cruciferae(十字花科)"	"Ⅲ038"	"3108"	"--"	"4.68"	"--"	"--"	"20.3"	"387.6"	"--"	"8.0"	"2.02"	"227"	"3108"	"甘蓝型"	"江苏省"	"--"	"1.82"	"11843"	"--"	"Brassica(芸薹属)"	"00004495"	"Brassica napus L.(甘蓝型油菜)"	"4"	"--"	"杂交种"	"黑褐"	"黄"	"5.29"	"3206"	"I4B03569"	"江苏"	"--"	"22.8"	"深裂"	"选育"	"19.94"	"低感"	"--"	"3.60"	"江苏农科院经作所"	"低抗"	"--"	"63.10"	"低感"	"153.2"	"37.83"	"7.51"
"835"	"Cruciferae(十字花科)"	"Ⅲ039"	"3106"	"--"	"4.65"	"--"	"--"	"21.2"	"411.0"	"--"	"8.2"	"1.88"	"225"	"3106"	"甘蓝型"	"江苏省"	"--"	"0.90"	"11843"	"--"	"Brassica(芸薹属)"	"00004496"	"Brassica napus L.(甘蓝型油菜)"	"4"	"--"	"杂交种"	"黑褐"	"黄"	"5.27"	"3206"	"I4B03570"	"江苏"	"--"	"40.6"	"深裂"	"选育"	"18.70"	"低抗"	"--"	"3.47"	"江苏农科院经作所"	"低抗"	"--"	"64.76"	"中感"	"166.8"	"37.00"	"7.88"
"836"	"Cruciferae(十字花科)"	"Ⅲ040"	"2051"	"2.91"	"4.58"	"3.34"	"1.13"	"28.1"	"407.6"	"4.40"	"8.8"	"2.61"	"223"	"2051"	"甘蓝型"	"江苏省"	"1.48"	"2.68"	"11843"	"13.26"	"Brassica(芸薹属)"	"00004497"	"Brassica napus L.(甘蓝型油菜)"	"4"	"--"	"杂交种"	"黑褐"	"黄"	"5.25"	"3206"	"I4B03571"	"江苏"	"--"	"33.8"	"深裂"	"选育"	"17.91"	"低感"	"--"	"3.23"	"江苏农科院经作所"	"低抗"	"--"	"63.70"	"低抗"	"158.8"	"40.70"	"6.85"
"837"	"Cruciferae(十字花科)"	"Ⅲ041"	"2042"	"--"	"4.43"	"--"	"--"	"18.2"	"324.2"	"--"	"7.6"	"2.26"	"234"	"2042"	"甘蓝型"	"江苏省"	"--"	"1.64"	"11843"	"--"	"Brassica(芸薹属)"	"00004498"	"Brassica napus L.(甘蓝型油菜)"	"4"	"--"	"杂交种"	"黑褐"	"黄"	"5.22"	"3206"	"I4B03572"	"江苏"	"--"	"47.2"	"深裂"	"选育"	"19.33"	"低抗"	"--"	"4.05"	"江苏农科院经作所"	"低感"	"--"	"62.37"	"低感"	"168.2"	"39.26"	"8.02"
"838"	"Cruciferae(十字花科)"	"Ⅲ042"	"75-01"	"--"	"3.94"	"--"	"--"	"24.0"	"197.0"	"--"	"6.2"	"2.04"	"222"	"75-01"	"甘蓝型"	"镇江所"	"--"	"1.49"	"11924"	"--"	"Brassica(芸薹属)"	"00004499"	"Brassica napus L.(甘蓝型油菜)"	"4"	"--"	"杂交种"	"黑褐"	"黄"	"5.25"	"3212"	"I4B03988"	"江苏"	"--"	"82.0"	"深裂"	"选育"	"20.45"	"低抗"	"--"	"4.01"	"江苏农科院经作所"	"低感"	"--"	"59.99"	"低抗"	"168.8"	"40.41"	"10.15"
"839"	"Cruciferae(十字花科)"	"Ⅲ043"	"3130"	"4.33"	"3.39"	"5.02"	"2.48"	"19.4"	"209.8"	"8.62"	"7.2"	"1.68"	"222"	"3130"	"甘蓝型"	"江苏省"	"3.75"	"1.25"	"11843"	"24.74"	"Brassica(芸薹属)"	"00004500"	"Brassica napus L.(甘蓝型油菜)"	"4"	"--"	"杂交种"	"黑褐"	"黄"	"5.25"	"3206"	"I4B03989"	"江苏"	"0.55"	"78.0"	"深裂"	"选育"	"19.04"	"低抗"	"--"	"3.92"	"江苏农科院经作所"	"低感"	"--"	"61.65"	"低抗"	"157.0"	"42.95"	"10.56"
"840"	"Cruciferae(十字花科)"	"Ⅲ044"	"178"	"--"	"4.63"	"--"	"--"	"25.7"	"259.0"	"--"	"8.8"	"1.48"	"225"	"178"	"甘蓝型"	"太湖所"	"--"	"0.87"	"11617"	"--"	"Brassica(芸薹属)"	"00004501"	"Brassica napus L.(甘蓝型油菜)"	"39"	"--"	"系选"	"红褐"	"黄"	"5.28"	"3026"	"I4B03990"	"江苏"	"--"	"79.0"	"深裂"	"选育"	"19.64"	"低抗"	"--"	"3.27"	"江苏农科院经作所"	"低感"	"--"	"60.55"	"低抗"	"162.8"	"39.50"	"11.03"
"841"	"Cruciferae(十字花科)"	"Ⅲ045"	"3150"	"--"	"3.77"	"--"	"--"	"14.7"	"297.2"	"--"	"7.8"	"1.48"	"222"	"3150"	"甘蓝型"	"江苏省"	"--"	"2.59"	"11843"	"--"	"Brassica(芸薹属)"	"00004502"	"Brassica napus L.(甘蓝型油菜)"	"4"	"--"	"杂交种"	"红褐"	"黄"	"5.25"	"3206"	"I4B03991"	"江苏"	"--"	"51.6"	"深裂"	"选育"	"23.66"	"低感"	"--"	"3.60"	"江苏农科院经作所"	"低感"	"--"	"52.56"	"低抗"	"153.0"	"38.99"	"12.27"
"842"	"Cruciferae(十字花科)"	"Ⅲ046"	"8705"	"4.03"	"3.35"	"4.72"	"3.56"	"26.1"	"200.8"	"15.45"	"9.0"	"2.29"	"224"	"8705"	"甘蓝型"	"镇江所"	"6.81"	"0.43"	"11924"	"36.49"	"Brassica(芸薹属)"	"00004503"	"Brassica napus L.(甘蓝型油菜)"	"4"	"1.92"	"杂交种"	"黑褐"	"黄"	"5.27"	"3212"	"I4B03992"	"江苏"	"--"	"69.8"	"深裂"	"选育"	"18.77"	"低感"	"--"	"3.46"	"江苏农科院经作所"	"低感"	"--"	"62.87"	"低抗"	"158.4"	"43.80"	"10.31"
"843"	"Cruciferae(十字花科)"	"Ⅲ047"	"8918"	"7.15"	"3.45"	"7.15"	"3.36"	"28.5"	"212.2"	"15.37"	"7.8"	"2.01"	"225"	"8918"	"甘蓝型"	"扬州所"	"8.60"	"0.86"	"11924"	"45.15"	"Brassica(芸薹属)"	"00004504"	"Brassica napus L.(甘蓝型油菜)"	"8"	"3.03"	"系选"	"黑褐"	"黄"	"5.28"	"3223"	"I4B03993"	"江苏"	"0.49"	"76.8"	"深裂"	"选育"	"19.16"	"低抗"	"--"	"3.96"	"江苏农科院经作所"	"低感"	"--"	"62.58"	"低抗"	"168.6"	"42.10"	"9.80"
"844"	"Cruciferae(十字花科)"	"Ⅲ 45"	"滁610"	"3.23"	"--"	"9.29"	"5.20"	"27.1"	"96.2"	"52.19"	"5.5"	"0.96"	"219"	"CHU 610"	"甘蓝型"	"滁州市"	"30.00"	"39.94"	"11819"	"104.41"	"Brassica(芸薹属)"	"00004505"	"Brassica napus L.(甘蓝型油菜)"	"20"	"3.26"	"系选"	"黑"	"黄"	"5.25"	"3219"	"I4B04183"	"安徽"	"1.24"	"32.8"	"裂叶"	"选育"	"15.42"	"低感"	"--"	"3.00"	"安徽农科院作物所"	"低感"	"--"	"16.75"	"中抗"	"126.8"	"42.24"	"8.83"
"845"	"Cruciferae(十字花科)"	"Ⅲ 46"	"滁107"	"--"	"--"	"--"	"--"	"26.6"	"94.5"	"--"	"4.5"	"0.97"	"219"	"CHU 107"	"甘蓝型"	"滁州市"	"--"	"37.24"	"11819"	"--"	"Brassica(芸薹属)"	"00004506"	"Brassica napus L.(甘蓝型油菜)"	"20"	"--"	"系选"	"黑"	"黄"	"5.25"	"3219"	"I4B04929"	"安徽"	"--"	"36.7"	"裂叶"	"选育"	"14.04"	"低感"	"--"	"3.00"	"安徽农科院作物所"	"低抗"	"--"	"19.18"	"低感"	"126.7"	"42.46"	"9.53"
"846"	"Cruciferae(十字花科)"	"Ⅲ 47"	"滁104"	"--"	"--"	"--"	"--"	"19.6"	"269.7"	"--"	"7.1"	"1.16"	"217"	"CHU 104"	"甘蓝型"	"滁州市"	"--"	"26.88"	"11819"	"--"	"Brassica(芸薹属)"	"00004507"	"Brassica napus L.(甘蓝型油菜)"	"20"	"--"	"系选"	"黑褐"	"黄"	"5.23"	"3219"	"I4B04930"	"安徽"	"--"	"41.6"	"裂叶"	"选育"	"17.27"	"低感"	"--"	"3.40"	"安徽农科院作物所"	"低抗"	"--"	"28.75"	"低感"	"132.1"	"43.10"	"8.90"
"847"	"Cruciferae(十字花科)"	"Ⅲ 48"	"滁90-391"	"--"	"--"	"--"	"--"	"19.0"	"286.9"	"--"	"8.2"	"0.97"	"220"	"CHU 90-391"	"甘蓝型"	"滁州市"	"--"	"39.62"	"11819"	"--"	"Brassica(芸薹属)"	"00004508"	"Brassica napus L.(甘蓝型油菜)"	"20"	"--"	"系选"	"黑褐"	"黄"	"5.20"	"3219"	"I4B04931"	"安徽"	"--"	"65.9"	"裂叶"	"选育"	"15.60"	"低感"	"--"	"3.30"	"安徽农科院作物所"	"低抗"	"--"	"19.64"	"低感"	"155.7"	"39.70"	"9.28"
"848"	"Cruciferae(十字花科)"	"Ⅲ 49"	"滁9033"	"--"	"--"	"--"	"--"	"24.6"	"221.1"	"--"	"7.2"	"1.41"	"215"	"CHU 9033"	"甘蓝型"	"滁州市"	"--"	"12.31"	"11819"	"--"	"Brassica(芸薹属)"	"00004509"	"Brassica napus L.(甘蓝型油菜)"	"20"	"--"	"系选"	"黑褐"	"黄"	"5.22"	"3219"	"I4B04932"	"安徽"	"--"	"55.6"	"裂叶"	"选育"	"18.72"	"低感"	"--"	"2.90"	"安徽农科院作物所"	"低抗"	"--"	"48.60"	"中感"	"128.2"	"42.54"	"8.68"
"849"	"Cruciferae(十字花科)"	"Ⅲ 50"	"宿84-6"	"--"	"2.22"	"--"	"--"	"20.6"	"123.3"	"--"	"4.9"	"1.06"	"217"	"SU 84-6"	"甘蓝型"	"宿县所"	"--"	"45.68"	"11659"	"--"	"Brassica(芸薹属)"	"00004510"	"Brassica napus L.(甘蓝型油菜)"	"33"	"--"	"系选"	"黑褐"	"黄"	"5.23"	"3338"	"I4B04184"	"安徽"	"--"	"35.2"	"裂叶"	"选育"	"13.46"	"低感"	"--"	"2.90"	"安徽农科院作物所"	"低抗"	"--"	"15.95"	"低抗"	"136.4"	"41.24"	"9.69"
"850"	"Cruciferae(十字花科)"	"Ⅲ 51"	"庐8809-3"	"2.88"	"2.45"	"6.57"	"5.52"	"18.8"	"311.0"	"41.24"	"8.0"	"1.26"	"214"	"LU 8809-3"	"甘蓝型"	"庐江县"	"20.36"	"44.25"	"11717"	"78.42"	"Brassica(芸薹属)"	"00004511"	"Brassica napus L.(甘蓝型油菜)"	"13"	"1.17"	"系选"	"褐"	"黄"	"5.14"	"3114"	"I4B04185"	"安徽"	"0.68"	"35.4"	"裂叶"	"选育"	"14.75"	"低抗"	"--"	"3.30"	"安徽农科院作物所"	"低抗"	"--"	"16.70"	"低感"	"132.8"	"41.46"	"9.00"
"851"	"Cruciferae(十字花科)"	"Ⅲ 52"	"兴选二号"	"4.48"	"2.48"	"8.75"	"6.13"	"16.8"	"92.3"	"43.92"	"5.8"	"1.05"	"221"	"XING XUAN ER HAO"	"甘蓝型"	"安徽省农科院"	"21.85"	"45.06"	"11717"	"89.29"	"Brassica(芸薹属)"	"00004512"	"Brassica napus L.(甘蓝型油菜)"	"17"	"3.39"	"系选"	"褐"	"黄"	"5.21"	"3153"	"I4B04186"	"安徽"	"0.40"	"45.8"	"裂叶"	"选育"	"15.14"	"低抗"	"--"	"5.20"	"安徽农科院作物所"	"低抗"	"--"	"16.15"	"低抗"	"125.5"	"39.73"	"9.18"
"852"	"Cruciferae(十字花科)"	"Ⅲ 53"	"28-1"	"--"	"2.92"	"--"	"--"	"20.7"	"117.3"	"--"	"4.5"	"1.66"	"223"	"28-1"	"甘蓝型"	"安徽省农科院"	"--"	"22.66"	"11717"	"--"	"Brassica(芸薹属)"	"00004513"	"Brassica napus L.(甘蓝型油菜)"	"17"	"--"	"系选"	"棕褐"	"黄"	"5.23"	"3153"	"I4B04187"	"安徽"	"--"	"60.0"	"裂叶"	"选育"	"19.85"	"中感"	"--"	"3.80"	"安徽农科院作物所"	"低抗"	"--"	"27.34"	"低感"	"127.8"	"40.67"	"13.28"
"853"	"Cruciferae(十字花科)"	"Ⅲ 54"	"33-1"	"--"	"2.63"	"--"	"--"	"16.7"	"119.8"	"--"	"5.8"	"1.35"	"223"	"33-1"	"甘蓝型"	"安徽省农科院"	"--"	"27.97"	"11717"	"--"	"Brassica(芸薹属)"	"00004514"	"Brassica napus L.(甘蓝型油菜)"	"17"	"--"	"系选"	"褐"	"黄"	"5.23"	"3153"	"I4B04188"	"安徽"	"--"	"63.0"	"裂叶"	"选育"	"15.14"	"低抗"	"--"	"4.40"	"安徽农科院作物所"	"中抗"	"--"	"28.58"	"低感"	"125.8"	"39.12"	"10.40"
"854"	"Cruciferae(十字花科)"	"Ⅲ 55"	"33-2"	"--"	"3.08"	"--"	"--"	"20.6"	"86.3"	"--"	"4.3"	"1.05"	"223"	"33-2"	"甘蓝型"	"安徽省农科院"	"--"	"42.62"	"11717"	"--"	"Brassica(芸薹属)"	"00004515"	"Brassica napus L.(甘蓝型油菜)"	"17"	"--"	"系选"	"棕褐"	"黄"	"5.23"	"3153"	"I4B04189"	"安徽"	"--"	"66.3"	"裂叶"	"选育"	"14.75"	"低感"	"--"	"4.00"	"安徽农科院作物所"	"低抗"	"--"	"16.82"	"低感"	"123.8"	"38.95"	"11.07"
"855"	"Cruciferae(十字花科)"	"Ⅲ 56"	"148"	"--"	"3.69"	"--"	"--"	"17.7"	"249.0"	"--"	"6.9"	"2.07"	"221"	"148"	"甘蓝型"	"安徽省农科院"	"--"	"3.86"	"11717"	"--"	"Brassica(芸薹属)"	"00004516"	"Brassica napus L.(甘蓝型油菜)"	"17"	"--"	"系选"	"棕褐"	"黄"	"5.21"	"3153"	"I4B04190"	"安徽"	"--"	"57.7"	"裂叶"	"选育"	"20.72"	"中感"	"--"	"3.50"	"安徽农科院作物所"	"低感"	"--"	"56.60"	"低感"	"140.8"	"38.66"	"9.70"
"856"	"Cruciferae(十字花科)"	"Ⅲ 57"	"324"	"--"	"4.88"	"--"	"--"	"16.4"	"140.0"	"--"	"5.6"	"1.86"	"218"	"324"	"甘蓝型"	"安徽省农科院"	"--"	"5.25"	"11717"	"--"	"Brassica(芸薹属)"	"00004517"	"Brassica napus L.(甘蓝型油菜)"	"17"	"--"	"系选"	"棕褐"	"黄"	"5.18"	"3153"	"I4B04191"	"安徽"	"--"	"58.4"	"裂叶"	"选育"	"23.26"	"低感"	"--"	"3.80"	"安徽农科院作物所"	"低抗"	"--"	"52.22"	"低感"	"127.2"	"37.55"	"10.16"
"857"	"Cruciferae(十字花科)"	"Ⅲ 58"	"341"	"--"	"--"	"--"	"--"	"24.0"	"136.0"	"--"	"6.1"	"1.28"	"217"	"341"	"甘蓝型"	"安徽省农科院"	"--"	"25.00"	"11717"	"--"	"Brassica(芸薹属)"	"00004518"	"Brassica napus L.(甘蓝型油菜)"	"17"	"--"	"杂交种"	"黑"	"黄"	"5.23"	"3153"	"I4B04933"	"安徽"	"--"	"36.3"	"裂叶"	"选育"	"16.00"	"中感"	"--"	"3.00"	"安徽农科院作物所"	"低抗"	"--"	"31.46"	"低感"	"137.1"	"42.12"	"9.26"
"858"	"Cruciferae(十字花科)"	"Ⅲ 59"	"463"	"--"	"4.24"	"--"	"--"	"15.4"	"133.2"	"--"	"4.8"	"1.10"	"222"	"463"	"甘蓝型"	"安徽省农科院"	"--"	"39.34"	"11717"	"--"	"Brassica(芸薹属)"	"00004519"	"Brassica napus L.(甘蓝型油菜)"	"17"	"--"	"杂交种"	"棕褐"	"黄"	"5.22"	"3153"	"I4B04192"	"安徽"	"--"	"43.0"	"裂叶"	"选育"	"15.57"	"低感"	"--"	"4.20"	"安徽农科院作物所"	"低抗"	"--"	"19.31"	"低感"	"112.4"	"43.70"	"9.75"
"859"	"Cruciferae(十字花科)"	"Ⅲ 60"	"021"	"--"	"2.67"	"--"	"--"	"18.4"	"158.0"	"--"	"5.3"	"1.20"	"222"	"021"	"甘蓝型"	"安徽省农科院"	"--"	"41.60"	"11717"	"--"	"Brassica(芸薹属)"	"00004520"	"Brassica napus L.(甘蓝型油菜)"	"17"	"--"	"系选"	"棕褐"	"黄"	"5.22"	"3153"	"I4B04193"	"安徽"	"--"	"37.8"	"裂叶"	"选育"	"15.05"	"低感"	"--"	"3.40"	"安徽农科院作物所"	"低感"	"--"	"17.60"	"低感"	"108.5"	"39.31"	"10.18"
"860"	"Cruciferae(十字花科)"	"Ⅲ 61"	"皖油早"	"4.26"	"--"	"11.42"	"8.99"	"12.0"	"250.4"	"65.14"	"4.6"	"0.94"	"215"	"WAN YOU ZAO"	"甘蓝型"	"安徽省农科院"	"38.58"	"42.86"	"11717"	"132.88"	"Brassica(芸薹属)"	"00004521"	"Brassica napus L.(甘蓝型油菜)"	"17"	"4.08"	"系选"	"褐"	"黄"	"5.24"	"3153"	"I4B04934"	"安徽"	"0.41"	"33.2"	"裂叶"	"选育"	"14.13"	"中感"	"--"	"3.80"	"安徽农科院作物所"	"低抗"	"--"	"18.38"	"低抗"	"121.4"	"39.91"	"8.23"
"861"	"Cruciferae(十字花科)"	"Ⅲ 62"	"86-84-1"	"--"	"2.73"	"--"	"--"	"19.8"	"197.8"	"--"	"6.8"	"1.17"	"222"	"86-84-1"	"甘蓝型"	"安徽省农科院"	"--"	"38.20"	"11717"	"--"	"Brassica(芸薹属)"	"00004522"	"Brassica napus L.(甘蓝型油菜)"	"17"	"--"	"系选"	"棕褐"	"黄"	"5.23"	"3153"	"I4B04194"	"安徽"	"--"	"47.8"	"裂叶"	"选育"	"15.87"	"低感"	"--"	"3.60"	"安徽农科院作物所"	"低感"	"--"	"19.08"	"低感"	"126.8"	"44.21"	"10.53"
"862"	"Cruciferae(十字花科)"	"Ⅲ 63"	"84-82-3"	"--"	"2.74"	"--"	"--"	"13.8"	"138.0"	"--"	"4.0"	"1.61"	"222"	"84-82-3"	"甘蓝型"	"安徽省农科院"	"--"	"23.32"	"11717"	"--"	"Brassica(芸薹属)"	"00004523"	"Brassica napus L.(甘蓝型油菜)"	"17"	"--"	"系选"	"棕褐"	"黄"	"5.22"	"3153"	"I4B04195"	"安徽"	"--"	"22.8"	"裂叶"	"选育"	"17.21"	"中感"	"--"	"3.20"	"安徽农科院作物所"	"低抗"	"--"	"32.87"	"低感"	"91.6"	"39.51"	"10.48"
"863"	"Cruciferae(十字花科)"	"Ⅲ 64"	"4044"	"4.31"	"1.78"	"11.33"	"8.86"	"19.6"	"152.8"	"63.13"	"6.0"	"1.52"	"220"	"4044"	"甘蓝型"	"安徽省农科院"	"34.70"	"39.28"	"11717"	"127.31"	"Brassica(芸薹属)"	"00004524"	"Brassica napus L.(甘蓝型油菜)"	"17"	"4.42"	"系选"	"褐"	"黄"	"5.20"	"3153"	"I4B04196"	"安徽"	"0.56"	"37.8"	"裂叶"	"选育"	"14.50"	"高感"	"--"	"3.60"	"安徽农科院作物所"	"低抗"	"--"	"20.07"	"中感"	"118.0"	"43.93"	"9.47"
"864"	"Cruciferae(十字花科)"	"Ⅲ 65"	"D19-5"	"--"	"2.51"	"--"	"--"	"21.8"	"89.8"	"--"	"3.5"	"1.56"	"224"	"D19-5"	"甘蓝型"	"安徽省农科院"	"--"	"17.81"	"11717"	"--"	"Brassica(芸薹属)"	"00004525"	"Brassica napus L.(甘蓝型油菜)"	"17"	"--"	"系选"	"褐"	"黄"	"5.24"	"3153"	"I4B04197"	"安徽"	"--"	"52.5"	"裂叶"	"选育"	"18.07"	"低抗"	"--"	"3.80"	"安徽农科院作物所"	"低抗"	"--"	"69.05"	"低感"	"119.3"	"40.34"	"10.33"
"865"	"Cruciferae(十字花科)"	"Ⅲ 66"	"D26-4"	"--"	"2.39"	"--"	"--"	"17.0"	"60.0"	"--"	"3.3"	"0.98"	"223"	"D26-4"	"甘蓝型"	"安徽省农科院"	"--"	"45.84"	"11717"	"--"	"Brassica(芸薹属)"	"00004526"	"Brassica napus L.(甘蓝型油菜)"	"17"	"--"	"系选"	"棕"	"黄"	"5.23"	"3153"	"I4B04198"	"安徽"	"--"	"70.0"	"裂叶"	"选育"	"13.31"	"低抗"	"--"	"4.10"	"安徽农科院作物所"	"低抗"	"--"	"15.37"	"低感"	"129.3"	"40.12"	"10.01"
"866"	"Cruciferae(十字花科)"	"Ⅲ 67"	"932"	"--"	"2.41"	"--"	"--"	"19.3"	"92.4"	"--"	"3.4"	"0.92"	"223"	"932"	"甘蓝型"	"安徽省农科院"	"--"	"47.95"	"11717"	"--"	"Brassica(芸薹属)"	"00004527"	"Brassica napus L.(甘蓝型油菜)"	"17"	"--"	"系选"	"褐"	"黄"	"5.23"	"3153"	"I4B04199"	"安徽"	"--"	"45.2"	"裂叶"	"选育"	"13.93"	"低抗"	"--"	"4.20"	"安徽农科院作物所"	"低抗"	"--"	"15.12"	"中感"	"119.0"	"44.41"	"9.58"
"867"	"Cruciferae(十字花科)"	"Ⅲ 68"	"912"	"--"	"2.84"	"--"	"--"	"17.2"	"141.2"	"--"	"4.6"	"1.05"	"220"	"912"	"甘蓝型"	"安徽省农科院"	"--"	"41.69"	"11717"	"--"	"Brassica(芸薹属)"	"00004528"	"Brassica napus L.(甘蓝型油菜)"	"17"	"--"	"系选"	"黄棕"	"黄"	"5.20"	"3153"	"I4B04200"	"安徽"	"--"	"32.2"	"裂叶"	"选育"	"15.93"	"低感"	"--"	"3.30"	"安徽农科院作物所"	"高抗"	"--"	"16.36"	"低感"	"107.4"	"44.08"	"9.86"
"868"	"Cruciferae(十字花科)"	"Ⅲ 69"	"1035"	"--"	"3.16"	"--"	"--"	"19.2"	"149.8"	"--"	"4.3"	"1.48"	"225"	"1035"	"甘蓝型"	"安徽省农科院"	"--"	"17.86"	"11717"	"--"	"Brassica(芸薹属)"	"00004529"	"Brassica napus L.(甘蓝型油菜)"	"17"	"--"	"系选"	"棕褐"	"黄"	"5.25"	"3153"	"I4B04201"	"安徽"	"--"	"44.0"	"裂叶"	"选育"	"19.49"	"低感"	"--"	"3.80"	"安徽农科院作物所"	"高抗"	"--"	"39.52"	"低感"	"124.3"	"37.89"	"8.87"
"869"	"Cruciferae(十字花科)"	"Ⅲ 70"	"3721"	"4.27"	"3.77"	"10.10"	"4.72"	"22.4"	"110.0"	"55.00"	"5.3"	"2.05"	"218"	"3721"	"甘蓝型"	"池州地区"	"22.17"	"5.34"	"11729"	"99.95"	"Brassica(芸薹属)"	"00004530"	"Brassica napus L.(甘蓝型油菜)"	"20"	"2.82"	"系选"	"棕褐"	"黄"	"5.18"	"3039"	"I4B04202"	"安徽"	"0.87"	"56.7"	"裂叶"	"选育"	"21.86"	"低感"	"--"	"3.80"	"安徽农科院作物所"	"低感"	"--"	"52.48"	"低抗"	"136.6"	"36.39"	"8.75"
"870"	"Cruciferae(十字花科)"	"Ⅲ 71"	"白花(1)"	"4.15"	"3.10"	"6.94"	"6.67"	"12.6"	"148.0"	"51.72"	"5.8"	"0.90"	"218"	"BAI HUA (1)"	"甘蓝型"	"安徽省农科院"	"18.65"	"45.72"	"11717"	"91.43"	"Brassica(芸薹属)"	"00004531"	"Brassica napus L.(甘蓝型油菜)"	"17"	"3.05"	"系选"	"棕褐"	"白"	"5.18"	"3153"	"I4B04203"	"安徽"	"0.25"	"37.3"	"裂叶"	"选育"	"15.87"	"中感"	"--"	"4.00"	"安徽农科院作物所"	"低抗"	"--"	"13.47"	"低感"	"111.3"	"37.36"	"11.75"
"871"	"Cruciferae(十字花科)"	"Ⅲ 72"	"白花(2)"	"--"	"--"	"--"	"--"	"18.7"	"104.0"	"--"	"5.8"	"0.83"	"223"	"BAI HUA (2)"	"甘蓝型"	"安徽省农科院"	"--"	"49.01"	"11717"	"--"	"Brassica(芸薹属)"	"00004532"	"Brassica napus L.(甘蓝型油菜)"	"17"	"--"	"系选"	"棕褐"	"白"	"5.23"	"3153"	"I4B04935"	"安徽"	"--"	"37.0"	"裂叶"	"选育"	"14.06"	"低感"	"--"	"4.00"	"安徽农科院作物所"	"低抗"	"--"	"14.08"	"低抗"	"109.0"	"44.79"	"8.06"
"872"	"Cruciferae(十字花科)"	"Ⅲ 73"	"白花(3)"	"--"	"--"	"--"	"--"	"23.9"	"97.6"	"--"	"6.3"	"0.78"	"215"	"BAI HUA (3)"	"甘蓝型"	"安徽省农科院"	"--"	"51.22"	"11717"	"--"	"Brassica(芸薹属)"	"00004533"	"Brassica napus L.(甘蓝型油菜)"	"17"	"--"	"系选"	"黑"	"白"	"5.21"	"3153"	"I4B04936"	"安徽"	"--"	"35.1"	"裂叶"	"选育"	"14.18"	"低抗"	"--"	"3.50"	"安徽农科院作物所"	"低抗"	"--"	"11.86"	"低感"	"109.2"	"45.12"	"9.11"
"873"	"Cruciferae(十字花科)"	"Ⅲ 74"	"滁油一号"	"--"	"2.61"	"--"	"--"	"18.0"	"208.4"	"--"	"6.5"	"1.42"	"212"	"CHU YOU YI HAO"	"甘蓝型"	"滁州市"	"--"	"43.30"	"11819"	"--"	"Brassica(芸薹属)"	"00004534"	"Brassica napus L.(甘蓝型油菜)"	"20"	"--"	"系选"	"黑褐"	"黄"	"5.21"	"3219"	"I4B04204"	"安徽"	"--"	"36.6"	"裂叶"	"选育"	"15.93"	"中感"	"--"	"4.00"	"安徽农科院作物所"	"低抗"	"--"	"16.86"	"中感"	"121.0"	"39.04"	"10.25"
