"id"	"蛋氨酸"	"科名"	"保存编号"	"品种名称"	"谷氨酸"	"播种期"	"天冬氨酸"	"精氨酸"	"丙氨酸"	"单株产量"	"总和"	"酪氨酸"	"异亮氨酸"	"省"	"色氨酸"	"组氨酸"	"分枝数"	"全生育日数"	"样品类型"	"总淀粉"	"百粒重"	"苏氨酸"	"统一编号"	"苯丙氨酸"	"学名"	"粒形"	"胱氨酸"	"支链淀粉"	"花色"	"粗脂肪"	"成熟期"	"粗蛋白"	"结荚习性"	"属名"	"亮氨酸"	"库编号"	"生长习性"	"保存单位"	"原产地"	"甘氨酸"	"单荚粒数"	"缬氨酸"	"直链淀粉"	"单株荚数"	"粒色"	"备注"	"脯氨酸"	"赖氨酸"	"荚长"	"丝氨酸"	"译名"	"荚色"	"种子来源"	"株高"
"403"	"--"	"Leguminosae(豆科)"	"258-1"	"羊饭豆"	"--"	"5.20"	"--"	"--"	"--"	"59.5"	"--"	"--"	"--"	"山东"	"--"	"--"	"4.0"	"133"	"地方"	"--"	"6.0"	"--"	"D0000090"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"9.30"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G00036"	"蔓生"	"山东省菏泽农科所"	"阳信县"	"--"	"8.6"	"--"	"--"	"294.0"	"黄"	"羊绿豆"	"--"	"--"	"--"	"--"	"YANG FAN DOU"	"黄"	"--"	"225.0"
"404"	"--"	"Leguminosae(豆科)"	"258-2"	"羊饭豆"	"--"	"5.20"	"--"	"--"	"--"	"59.0"	"--"	"--"	"--"	"山东"	"--"	"--"	"4.1"	"133"	"地方"	"--"	"5.8"	"--"	"D0000091"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"9.30"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G00037"	"蔓生"	"山东省菏泽农科所"	"阳信县"	"--"	"8.6"	"--"	"--"	"283.0"	"黄"	"羊绿豆"	"--"	"--"	"--"	"--"	"YANG FAN DOU"	"黑"	"--"	"225.0"
"405"	"--"	"Leguminosae(豆科)"	"123"	"爬豆"	"--"	"5.20"	"--"	"--"	"--"	"65.2"	"--"	"--"	"--"	"山东"	"--"	"--"	"4.0"	"122"	"地方"	"--"	"6.1"	"--"	"D0000092"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"9.29"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G00038"	"蔓生"	"山东省菏泽农科所"	"峰县"	"--"	"7.7"	"--"	"--"	"145.0"	"黄"	"--"	"--"	"--"	"--"	"--"	"PA DOU"	"黑"	"--"	"210.0"
"406"	"--"	"Leguminosae(豆科)"	"B-044"	"土蔓豆"	"--"	"6.14"	"--"	"--"	"--"	"15.0"	"--"	"--"	"--"	"河南"	"--"	"--"	"3.6"	"105"	"地方"	"--"	"5.2"	"--"	"D0000147"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"9.27"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G00021"	"蔓生"	"河南省农科院"	"栾川县"	"--"	"7.6"	"--"	"--"	"73.0"	"黄"	"--"	"--"	"--"	"8.8"	"--"	"TU MAN DOU"	"黑"	"--"	"80.0"
"407"	"--"	"Leguminosae(豆科)"	"B-086"	"蔓豆"	"--"	"6.14"	"--"	"--"	"--"	"30.0"	"--"	"--"	"--"	"河南"	"--"	"--"	"5.0"	"105"	"地方"	"--"	"4.1"	"--"	"D0000148"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"9.27"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G00022"	"蔓生"	"河南省农科院"	"栾川县"	"--"	"9.2"	"--"	"--"	"110.2"	"黄"	"--"	"--"	"--"	"8.8"	"--"	"MAN DOU"	"黑"	"--"	"92.2"
"408"	"--"	"Leguminosae(豆科)"	"B-003"	"黄蔓豆"	"--"	"6.14"	"--"	"--"	"--"	"12.0"	"--"	"--"	"--"	"河南"	"--"	"--"	"4.2"	"98"	"地方"	"--"	"4.7"	"--"	"D0000149"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"9.20"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G00023"	"蔓生"	"河南省农科院"	"伊川(伊阳)"	"--"	"8.0"	"--"	"--"	"43.4"	"黄"	"--"	"--"	"--"	"8.4"	"--"	"HUANG MAN DOU"	"黑"	"--"	"108.0"
"409"	"--"	"Leguminosae(豆科)"	"B-060"	"蔓豆"	"--"	"6.14"	"--"	"--"	"--"	"26.0"	"--"	"--"	"--"	"河南"	"--"	"--"	"5.6"	"108"	"地方"	"--"	"4.6"	"--"	"D0000150"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"9.30"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G00024"	"蔓生"	"河南省农科院"	"伊川"	"--"	"8.8"	"--"	"--"	"95.4"	"黄"	"白蔓豆"	"--"	"--"	"8.7"	"--"	"MAN DOU"	"黑"	"--"	"138.0"
"410"	"--"	"Leguminosae(豆科)"	"B-088"	"蔓豆"	"--"	"6.14"	"--"	"--"	"--"	"20.0"	"--"	"--"	"--"	"河南"	"--"	"--"	"4.6"	"105"	"地方"	"--"	"4.4"	"--"	"D0000151"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"9.27"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G00025"	"蔓生"	"河南省农科院"	"伊川(伊阳)"	"--"	"7.6"	"--"	"--"	"61.2"	"黄"	"--"	"--"	"--"	"8.4"	"--"	"MAN DOU"	"黑"	"--"	"104.0"
"411"	"--"	"Leguminosae(豆科)"	"B-059"	"蔓豆"	"--"	"6.14"	"--"	"--"	"--"	"38.0"	"--"	"--"	"--"	"河南"	"--"	"--"	"4.8"	"105"	"地方"	"--"	"4.8"	"--"	"D0000152"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"9.27"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G00026"	"蔓生"	"河南省农科院"	"洛宁县"	"--"	"10.0"	"--"	"--"	"105.0"	"黄"	"青蔓豆"	"--"	"--"	"9.4"	"--"	"MAN DOU"	"黑"	"--"	"100.0"
"412"	"--"	"Leguminosae(豆科)"	"B-063"	"土蔓豆"	"--"	"6.14"	"--"	"--"	"--"	"29.0"	"--"	"--"	"--"	"河南"	"--"	"--"	"5.2"	"105"	"地方"	"--"	"4.8"	"--"	"D0000153"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"9.27"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G00027"	"蔓生"	"河南省农科院"	"博爱县"	"--"	"8.6"	"--"	"--"	"107.2"	"黄"	"--"	"--"	"--"	"9.0"	"--"	"TU MAN DOU"	"黑"	"--"	"105.0"
"413"	"--"	"Leguminosae(豆科)"	"B-022"	"爬豆"	"--"	"6.14"	"--"	"--"	"--"	"23.0"	"--"	"--"	"--"	"河南"	"--"	"--"	"4.0"	"108"	"地方"	"--"	"4.6"	"--"	"D0000154"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"9.30"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G00028"	"蔓生"	"河南省农科院"	"辉县"	"--"	"8.4"	"--"	"--"	"78.8"	"黄"	"--"	"--"	"--"	"8.3"	"--"	"PA DOU"	"褐"	"--"	"172.0"
"414"	"--"	"Leguminosae(豆科)"	"811085"	"红螃蟹眼豆"	"--"	"5.05"	"--"	"--"	"--"	"114.3"	"--"	"--"	"--"	"湖北"	"--"	"--"	"5.5"	"173"	"地方"	"--"	"5.1"	"--"	"D0000155"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"10.25"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G00074"	"蔓生"	"湖北省农科院"	"大冶县"	"--"	"9.0"	"--"	"--"	"249.0"	"红"	"--"	"--"	"--"	"10.0"	"--"	"HONG PANG XIE YAN DOU"	"褐"	"--"	"152.2"
"415"	"0.25"	"Leguminosae(豆科)"	"811114"	"巴山豆"	"3.75"	"5.05"	"2.75"	"1.49"	"1.01"	"134.2"	"22.09"	"0.76"	"1.04"	"湖北"	"0.18"	"0.67"	"9.3"	"175"	"地方"	"50.59"	"5.2"	"0.86"	"D0000156"	"1.41"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"0.15"	"37.44"	"黄"	"0.79"	"10.27"	"19.90"	"无限"	"Vigna(豇豆属)"	"1.80"	"I2G00075"	"蔓生"	"湖北省农科院"	"郧阳县"	"0.95"	"7.8"	"1.15"	"13.15"	"334.0"	"红"	"--"	"0.97"	"1.71"	"9.6"	"1.19"	"BA SHAN DOU"	"褐"	"--"	"261.8"
"416"	"--"	"Leguminosae(豆科)"	"811061"	"红蔓豆"	"--"	"5.05"	"--"	"--"	"--"	"93.5"	"--"	"--"	"--"	"湖北"	"--"	"--"	"4.5"	"176"	"地方"	"--"	"5.0"	"--"	"D0000157"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"10.28"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G00555"	"蔓生"	"湖北省农科院"	"汉川县"	"--"	"8.5"	"--"	"--"	"220.0"	"红"	"--"	"--"	"--"	"9.9"	"--"	"HONG MAN DOU"	"褐"	"--"	"225.2"
"417"	"--"	"Leguminosae(豆科)"	"811062"	"红蔓豆"	"--"	"5.05"	"--"	"--"	"--"	"87.7"	"--"	"--"	"--"	"湖北"	"--"	"--"	"6.1"	"178"	"地方"	"--"	"4.4"	"--"	"D0000158"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"10.30"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G00076"	"蔓生"	"湖北省农科院"	"汉川县"	"--"	"8.4"	"--"	"--"	"239.0"	"红"	"--"	"--"	"--"	"9.7"	"--"	"HONG MAN DOU"	"褐"	"--"	"302.1"
"418"	"--"	"Leguminosae(豆科)"	"811063"	"红蔓豆"	"--"	"5.05"	"--"	"--"	"--"	"104.7"	"--"	"--"	"--"	"湖北"	"--"	"--"	"6.0"	"180"	"地方"	"--"	"5.7"	"--"	"D0000159"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"11.01"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G00556"	"蔓生"	"湖北省农科院"	"汉川县"	"--"	"8.6"	"--"	"--"	"215.0"	"红"	"--"	"--"	"--"	"9.4"	"--"	"HONG MAN DOU"	"褐"	"--"	"231.5"
"419"	"--"	"Leguminosae(豆科)"	"811065"	"米蔓豆"	"--"	"5.05"	"--"	"--"	"--"	"94.8"	"--"	"--"	"--"	"湖北"	"--"	"--"	"8.4"	"183"	"地方"	"--"	"5.0"	"--"	"D0000160"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"11.04"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G00077"	"蔓生"	"湖北省农科院"	"麻城县"	"--"	"8.3"	"--"	"--"	"227.0"	"红"	"--"	"--"	"--"	"10.0"	"--"	"MI MAN DOU"	"褐"	"--"	"337.7"
"420"	"--"	"Leguminosae(豆科)"	"811013"	"玉米豆"	"--"	"5.05"	"--"	"--"	"--"	"173.9"	"--"	"--"	"--"	"湖北"	"--"	"--"	"8.5"	"173"	"地方"	"--"	"5.2"	"--"	"D0000161"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"10.25"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G00557"	"蔓生"	"湖北省农科院"	"罗田县"	"--"	"9.1"	"--"	"--"	"371.0"	"红"	"--"	"--"	"--"	"10.9"	"--"	"YU MI DOU"	"褐"	"--"	"300.0"
"421"	"--"	"Leguminosae(豆科)"	"811057"	"红赤米豆"	"--"	"5.05"	"--"	"--"	"--"	"159.4"	"--"	"--"	"--"	"湖北"	"--"	"--"	"11.7"	"185"	"地方"	"--"	"5.4"	"--"	"D0000162"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"11.06"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G00558"	"蔓生"	"湖北省农科院"	"英山县"	"--"	"8.2"	"--"	"--"	"360.0"	"红"	"--"	"--"	"--"	"8.9"	"--"	"HONG CHI MI DOU"	"褐"	"--"	"398.4"
"422"	"--"	"Leguminosae(豆科)"	"811110"	"巴山虎 (一)"	"--"	"5.05"	"--"	"--"	"--"	"119.5"	"--"	"--"	"--"	"湖北"	"--"	"--"	"13.0"	"185"	"地方"	"--"	"6.2"	"--"	"D0000163"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"11.06"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G00078"	"蔓生"	"湖北省农科院"	"嘉鱼县"	"--"	"8.3"	"--"	"--"	"241.0"	"红"	"--"	"--"	"--"	"8.9"	"--"	"BA SHAN HU (1)"	"褐"	"--"	"307.6"
"423"	"--"	"Leguminosae(豆科)"	"811060"	"红木豆"	"--"	"5.05"	"--"	"--"	"--"	"30.8"	"--"	"--"	"--"	"湖北"	"--"	"--"	"4.1"	"185"	"地方"	"--"	"2.6"	"--"	"D0000164"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"11.06"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G00559"	"蔓生"	"湖北省农科院"	"崇阳县"	"--"	"8.7"	"--"	"--"	"134.0"	"红"	"--"	"--"	"--"	"10.4"	"--"	"HONG MU DOU"	"褐"	"--"	"160.3"
"424"	"--"	"Leguminosae(豆科)"	"811012"	"蔓豆 (二)"	"--"	"5.05"	"--"	"--"	"--"	"163.2"	"--"	"--"	"--"	"湖北"	"--"	"--"	"14.3"	"180"	"地方"	"--"	"5.6"	"--"	"D0000165"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"11.01"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G00079"	"蔓生"	"湖北省农科院"	"通山县"	"--"	"8.3"	"--"	"--"	"351.0"	"红"	"--"	"--"	"--"	"9.8"	"--"	"MAN DOU (2)"	"褐"	"--"	"330.0"
"425"	"--"	"Leguminosae(豆科)"	"811054"	"螃蟹眼 (二)"	"--"	"5.05"	"--"	"--"	"--"	"101.9"	"--"	"--"	"--"	"湖北"	"--"	"--"	"8.8"	"173"	"地方"	"--"	"6.3"	"--"	"D0000166"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"10.25"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G00080"	"蔓生"	"湖北省农科院"	"通山县"	"--"	"7.4"	"--"	"--"	"220.0"	"红"	"--"	"--"	"--"	"8.6"	"--"	"PANG XIE YAN (2)"	"褐"	"--"	"250.0"
"426"	"--"	"Leguminosae(豆科)"	"C0017"	"饭豆"	"--"	"5.31"	"--"	"--"	"--"	"26.8"	"--"	"--"	"--"	"云南"	"--"	"--"	"3.0"	"140"	"地方"	"--"	"10.6"	"--"	"D0000316"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"10.18"	"--"	"有限"	"Vigna(豇豆属)"	"--"	"I2G00218"	"蔓生"	"云南省农科院"	"镇康县"	"--"	"8.5"	"--"	"--"	"42.3"	"麻"	"--"	"--"	"--"	"11.2"	"--"	"FAN DOU"	"黑"	"--"	"--"
"427"	"--"	"Leguminosae(豆科)"	"C0020"	"饭豆"	"--"	"5.31"	"--"	"--"	"--"	"38.7"	"--"	"--"	"--"	"云南"	"--"	"--"	"3.1"	"140"	"地方"	"--"	"9.5"	"--"	"D0000317"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"10.18"	"--"	"有限"	"Vigna(豇豆属)"	"--"	"I2G00219"	"蔓生"	"云南省农科院"	"镇康县"	"--"	"9.3"	"--"	"--"	"64.2"	"麻"	"--"	"--"	"--"	"11.3"	"--"	"FAN DOU"	"黑"	"--"	"--"
"428"	"--"	"Leguminosae(豆科)"	"C0076"	"麻饭豆"	"--"	"5.31"	"--"	"--"	"--"	"22.1"	"--"	"--"	"--"	"云南"	"--"	"--"	"2.1"	"141"	"地方"	"--"	"19.4"	"--"	"D0000318"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"10.19"	"--"	"有限"	"Vigna(豇豆属)"	"--"	"I2G00220"	"蔓生"	"云南省农科院"	"镇康县"	"--"	"6.9"	"--"	"--"	"31.2"	"麻"	"--"	"--"	"--"	"13.1"	"--"	"MA FAN DOU"	"黑"	"--"	"--"
"429"	"--"	"Leguminosae(豆科)"	"C0015"	"大饭豆"	"--"	"5.31"	"--"	"--"	"--"	"49.5"	"--"	"--"	"--"	"云南"	"--"	"--"	"2.6"	"140"	"地方"	"54.85"	"15.0"	"--"	"D0000319"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"43.70"	"黄"	"0.69"	"10.18"	"21.03"	"有限"	"Vigna(豇豆属)"	"--"	"I2G00221"	"蔓生"	"云南省农科院"	"永德县"	"--"	"6.9"	"--"	"11.15"	"71.9"	"麻"	"--"	"--"	"--"	"10.8"	"--"	"DA FAN DOU"	"黑"	"--"	"--"
"430"	"--"	"Leguminosae(豆科)"	"C0019"	"饭豆"	"--"	"5.31"	"--"	"--"	"--"	"27.8"	"--"	"--"	"--"	"云南"	"--"	"--"	"3.2"	"131"	"地方"	"--"	"8.9"	"--"	"D0000320"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"10.09"	"--"	"有限"	"Vigna(豇豆属)"	"--"	"I2G00222"	"蔓生"	"云南省农科院"	"永德县"	"--"	"7.8"	"--"	"--"	"51.4"	"麻"	"--"	"--"	"--"	"11.0"	"--"	"FAN DOU"	"黑"	"--"	"--"
"431"	"--"	"Leguminosae(豆科)"	"C0016"	"蚂蚱豆"	"--"	"5.31"	"--"	"--"	"--"	"34.6"	"--"	"--"	"--"	"云南"	"--"	"--"	"2.9"	"140"	"地方"	"--"	"9.0"	"--"	"D0000321"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"10.18"	"--"	"有限"	"Vigna(豇豆属)"	"--"	"I2G00223"	"蔓生"	"云南省农科院"	"双江县"	"--"	"8.9"	"--"	"--"	"46.7"	"麻"	"--"	"--"	"--"	"11.1"	"--"	"MA ZHA DOU"	"黑"	"--"	"--"
"432"	"--"	"Leguminosae(豆科)"	"C0014"	"麻饭豆"	"--"	"5.31"	"--"	"--"	"--"	"40.5"	"--"	"--"	"--"	"云南"	"--"	"--"	"2.8"	"140"	"地方"	"54.85"	"15.5"	"--"	"D0000322"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"43.87"	"黄"	"0.58"	"10.18"	"21.54"	"有限"	"Vigna(豇豆属)"	"--"	"I2G00224"	"蔓生"	"云南省农科院"	"腾冲县"	"--"	"7.9"	"--"	"10.98"	"47.3"	"麻"	"--"	"--"	"--"	"12.3"	"--"	"MA FAN DOU"	"黑"	"--"	"--"
