"id"	"科名"	"可溶固形物"	"品种名称"	"省"	"原产地"	"可食率"	"外观评价"	"内质评价"	"维生素C"	"种子数"	"风味"	"特异及用途"	"柠檬酸"	"单果重评价"	"果实成熟期"	"肉质"	"成熟期评价"	"学名"	"统一编号"	"译名"	"单果重G"	"属名"	"色泽"	"粗细"	"总糖"	"果汁"
"68"	"Rutaceae(芸香科)"	"11.00"	"团结1号"	"四川"	"四川金堂"	"72.96"	"中"	"中上"	"--"	"5.5"	"适中,浓"	"丰产,耐贮"	"1.34"	"中"	"11月下"	"细软"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0167"	"TUAN JIE 1 HAO"	"167.0"	"Citrus(柑橘属)"	"橙"	"中"	"8.41"	"49.31"
"69"	"Rutaceae(芸香科)"	"9.80"	"涪陵13号"	"四川"	"四川涪陵"	"72.94"	"较好"	"中"	"--"	"9.3"	"适中,较淡"	"--"	"1.06"	"中小"	"12月上中"	"较嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0168"	"FU LING 13 HAO"	"147.0"	"Citrus(柑橘属)"	"橙"	"中"	"7.56"	"50.15"
"70"	"Rutaceae(芸香科)"	"9.40"	"涪陵324号"	"四川"	"四川涪陵"	"75.69"	"较好"	"中"	"--"	"10.9"	"适中,较淡"	"--"	"0.99"	"中"	"12月上中"	"较嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0169"	"FU LING 324 HAO"	"175.0"	"Citrus(柑橘属)"	"深橙"	"中"	"7.18"	"48.11"
"71"	"Rutaceae(芸香科)"	"10.00"	"涪陵12号"	"四川"	"四川涪陵"	"80.43"	"较好"	"中"	"--"	"7.5"	"适中"	"--"	"1.17"	"中"	"12月上中"	"较嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0170"	"FU LING 12 HAO"	"185.5"	"Citrus(柑橘属)"	"深橙"	"中"	"7.35"	"52.17"
"72"	"Rutaceae(芸香科)"	"11.00"	"秭归44号"	"湖北"	"湖北秭归"	"79.15"	"中"	"中"	"--"	"5.1"	"偏酸,较浓"	"--"	"1.56"	"中小"	"12月上中"	"较软"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0171"	"ZI GUI 44 HAO"	"102.5"	"Citrus(柑橘属)"	"橙"	"中"	"8.53"	"55.58"
"73"	"Rutaceae(芸香科)"	"9.00"	"宜园105"	"四川"	"四川泸州"	"76.93"	"较好"	"中上"	"--"	"10.1"	"适中"	"--"	"1.11"	"中"	"12月上中"	"细嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0172"	"YI YUAN 105"	"187.0"	"Citrus(柑橘属)"	"深橙"	"中"	"6.79"	"50.84"
"74"	"Rutaceae(芸香科)"	"11.10"	"梨橙1号"	"四川"	"四川巴县"	"77.25"	"好"	"中"	"--"	"9.1"	"适中,较浓"	"果大,质优"	"1.25"	"中大"	"11月下"	"细嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0173"	"LI CHENG 1 HAO"	"213.7"	"Citrus(柑橘属)"	"深橙"	"中"	"8.75"	"48.02"
"75"	"Rutaceae(芸香科)"	"11.00"	"梨橙3号"	"四川"	"四川巴县"	"77.28"	"好"	"上"	"--"	"3.5"	"适中,较浓"	"果大,质优"	"0.92"	"中"	"11月下"	"细嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0174"	"LI CHENG 3 HAO"	"186.6"	"Citrus(柑橘属)"	"深橙"	"中"	"8.37"	"51.83"
"76"	"Rutaceae(芸香科)"	"11.60"	"黄陵无核"	"湖北"	"湖北宜昌"	"70.77"	"中"	"中上"	"--"	"0.2"	"适中,浓"	"无核"	"1.01"	"中小"	"12月上"	"较软"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0175"	"HUANG LING WU HE"	"125.0"	"Citrus(柑橘属)"	"橙"	"中"	"8.78"	"46.77"
"77"	"Rutaceae(芸香科)"	"11.60"	"宜红橙"	"湖北"	"湖北宜昌"	"75.51"	"较好"	"上"	"--"	"2.9"	"适中,浓"	"色深,质优"	"1.15"	"中小"	"12月上"	"细嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0176"	"YI HONG CHENG"	"137.6"	"Citrus(柑橘属)"	"红橙"	"细"	"8.98"	"56.61"
"78"	"Rutaceae(芸香科)"	"9.40"	"壁山73-32"	"四川"	"四川壁山"	"75.20"	"较差"	"中"	"--"	"4.3"	"适中,较淡"	"--"	"1.10"	"中小"	"11月下"	"较软"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0177"	"BI SHAN 73-32"	"141.5"	"Citrus(柑橘属)"	"橙"	"较粗"	"7.15"	"47.89"
"79"	"Rutaceae(芸香科)"	"9.30"	"人民1号"	"四川"	"四川乐至"	"73.45"	"中"	"中上"	"--"	"2.1"	"适中"	"--"	"1.07"	"中大"	"11月下"	"较嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0178"	"REN MIN 1 HAO"	"211.0"	"Citrus(柑橘属)"	"橙"	"中"	"6.99"	"45.49"
"80"	"Rutaceae(芸香科)"	"8.60"	"孝顺75-204"	"四川"	"四川江津"	"68.43"	"中"	"中"	"--"	"3.9"	"适中,较淡"	"--"	"1.16"	"中小"	"12月上"	"较嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0179"	"XIAO SHUN 75-204"	"140.0"	"Citrus(柑橘属)"	"橙"	"较粗"	"6.09"	"43.20"
"81"	"Rutaceae(芸香科)"	"10.40"	"光明100号"	"四川"	"四川重庆"	"73.47"	"较好"	"中上"	"--"	"6.7"	"适中"	"--"	"1.06"	"中"	"12月上中"	"较嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0180"	"GUANG MING 100 HAO"	"185.0"	"Citrus(柑橘属)"	"深橙"	"中"	"7.91"	"49.15"
"82"	"Rutaceae(芸香科)"	"10.50"	"曙光柳形果"	"四川"	"重庆北碚"	"77.10"	"较好"	"中上"	"--"	"5.2"	"适中"	"--"	"1.13"	"中"	"12月上中"	"较嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0181"	"SHU GUANG LIU XING GUO"	"186.0"	"Citrus(柑橘属)"	"深橙"	"中"	"7.67"	"53.17"
"83"	"Rutaceae(芸香科)"	"10.40"	"叙永74-35"	"四川"	"四川叙永"	"72.76"	"较好"	"中上"	"--"	"7.8"	"适中"	"--"	"1.20"	"中小"	"11月下-12月上"	"较嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0182"	"XU YONG 74-35"	"123.0"	"Citrus(柑橘属)"	"橙"	"中"	"8.27"	"49.59"
"84"	"Rutaceae(芸香科)"	"9.60"	"宜坪73-64"	"四川"	"四川宜宾"	"75.04"	"较好"	"中上"	"--"	"7.8"	"适中"	"--"	"0.87"	"中"	"11月下-12月上"	"细嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0183"	"YI PING 73-64"	"190.0"	"Citrus(柑橘属)"	"深橙"	"中"	"7.50"	"43.46"
"85"	"Rutaceae(芸香科)"	"10.80"	"宜坪73-111"	"四川"	"四川宜宾"	"77.07"	"较好"	"中上"	"57.78"	"5.2"	"适中"	"--"	"0.98"	"中小"	"11月下-12月上"	"细嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0184"	"YI PING 73-111"	"125.0"	"Citrus(柑橘属)"	"深橙"	"中"	"9.20"	"57.07"
"86"	"Rutaceae(芸香科)"	"9.40"	"万齐74-13"	"四川"	"四川万县"	"75.09"	"好"	"上"	"--"	"2.6"	"适中"	"少核,优质"	"1.19"	"中"	"11月下-12月上"	"细嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0185"	"WAN QI 74-13"	"154.0"	"Citrus(柑橘属)"	"深橙"	"中"	"7.95"	"54.31"
"87"	"Rutaceae(芸香科)"	"10.00"	"实生改良(红)"	"四川"	"四川重庆"	"74.82"	"较好"	"中上"	"--"	"14.5"	"甜,浓,香"	"丰产,浓香"	"0.96"	"中"	"11月下"	"较脆"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0186"	"SHI SHENG GAI LIANG (HONG )"	"157.0"	"Citrus(柑橘属)"	"浅橙"	"中"	"--"	"56.99"
"88"	"Rutaceae(芸香科)"	"11.90"	"实生改良(黄)"	"四川"	"四川重庆"	"73.70"	"较好"	"中上"	"--"	"18.7"	"甜,浓,香"	"丰产,浓香"	"0.54"	"中"	"11月下"	"较脆"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0187"	"SHI SHENG GAI LIANG (HUANG )"	"152.0"	"Citrus(柑橘属)"	"浅橙"	"中"	"--"	"45.86"
"89"	"Rutaceae(芸香科)"	"10.60"	"曙光237"	"四川"	"四川重庆"	"73.37"	"好"	"上"	"--"	"3.7"	"适中.较浓"	"--"	"1.25"	"中"	"12月上中"	"细嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0188"	"SHU GUANG 237"	"161.0"	"Citrus(柑橘属)"	"深橙"	"中"	"--"	"50.39"
"90"	"Rutaceae(芸香科)"	"11.00"	"新胜73-10"	"四川"	"四川永川"	"77.49"	"较好"	"中上"	"--"	"3.8"	"适中,较浓"	"--"	"1.14"	"中小"	"12月上中"	"较嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0189"	"XIN SHENG 73-10"	"139.5"	"Citrus(柑橘属)"	"深橙"	"中"	"8.79"	"54.29"
"91"	"Rutaceae(芸香科)"	"12.00"	"蓬安103"	"四川"	"四川蓬安"	"71.10"	"中"	"中上"	"--"	"4.9"	"适中,浓"	"--"	"0.91"	"中小"	"11月下"	"较软"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0190"	"PENG AN 103"	"114.0"	"Citrus(柑橘属)"	"橙"	"较细"	"10.98"	"48.70"
"92"	"Rutaceae(芸香科)"	"10.20"	"曙光1606"	"四川"	"四川重庆"	"68.35"	"较好"	"中"	"--"	"12.5"	"适中"	"--"	"1.20"	"中小"	"11月下-12月上"	"较嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0191"	"SHU GUANG 1606"	"130.0"	"Citrus(柑橘属)"	"深橙"	"中"	"7.88"	"45.27"
"93"	"Rutaceae(芸香科)"	"10.00"	"宜园6-2"	"四川"	"四川泸州"	"76.30"	"中"	"中"	"--"	"9.3"	"适中"	"--"	"1.11"	"中小"	"11月下-12月上"	"较嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0192"	"YI YUAN 6-2"	"107.0"	"Citrus(柑橘属)"	"深橙"	"中"	"--"	"57.50"
"94"	"Rutaceae(芸香科)"	"9.60"	"涪陵275"	"四川"	"四川涪陵"	"70.05"	"较好"	"中上"	"--"	"2.3"	"适中"	"--"	"1.24"	"中小"	"11月下"	"较嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0193"	"FU LING 275"	"100.0"	"Citrus(柑橘属)"	"深橙"	"中"	"7.34"	"51.55"
"95"	"Rutaceae(芸香科)"	"10.10"	"海椒柑(大果)"	"四川"	"四川岳池"	"76.18"	"中"	"中"	"--"	"8.3"	"适中"	"--"	"1.19"	"中小"	"11月下"	"较软"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0194"	"HAI JIAO GAN (DA GUO )"	"123.0"	"Citrus(柑橘属)"	"橙"	"较细"	"8.25"	"53.41"
"96"	"Rutaceae(芸香科)"	"11.60"	"海椒柑(小果)"	"四川"	"四川岳池"	"76.32"	"较差"	"中"	"--"	"7.5"	"偏酸,较浓"	"--"	"1.46"	"中小"	"11月下"	"较软"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0195"	"HAI JIAO GAN (XIAO GUO )"	"111.5"	"Citrus(柑橘属)"	"橙"	"中"	"8.84"	"53.90"
"97"	"Rutaceae(芸香科)"	"9.20"	"孝顺75-1"	"四川"	"四川江津"	"74.60"	"中"	"中上"	"--"	"3.7"	"适中"	"--"	"0.97"	"中小"	"11月下"	"较嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0196"	"XIAO SHUN 75-1"	"127.0"	"Citrus(柑橘属)"	"橙"	"较细"	"--"	"52.95"
"98"	"Rutaceae(芸香科)"	"10.20"	"安岳234"	"四川"	"四川安岳"	"70.20"	"好"	"上"	"--"	"5.9"	"适中,较浓"	"--"	"1.09"	"中"	"11月下"	"细嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0197"	"AN YUE 234"	"152.0"	"Citrus(柑橘属)"	"橙"	"中"	"--"	"57.09"
"99"	"Rutaceae(芸香科)"	"10.40"	"内江2-241"	"四川"	"四川内江"	"69.82"	"中"	"中上"	"--"	"4.3"	"适中,较浓"	"--"	"1.56"	"中小"	"11月下"	"较嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0198"	"NEI JIANG 2-241"	"119.5"	"Citrus(柑橘属)"	"橙"	"中"	"8.30"	"49.74"
"100"	"Rutaceae(芸香科)"	"10.00"	"曙光219"	"四川"	"四川重庆"	"71.92"	"较好"	"中上"	"--"	"8.3"	"适中,较浓"	"--"	"1.20"	"中小"	"11月下-12月上"	"细嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0199"	"SHU GUANG 219"	"130.0"	"Citrus(柑橘属)"	"深橙"	"中"	"--"	"54.23"
"101"	"Rutaceae(芸香科)"	"11.60"	"光明35"	"四川"	"四川重庆"	"75.71"	"较好"	"上"	"--"	"3.7"	"适中,较浓"	"--"	"1.25"	"中小"	"11月下-12月上"	"细嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0200"	"GUANG MING 35"	"130.0"	"Citrus(柑橘属)"	"橙"	"较细"	"--"	"57.63"
"102"	"Rutaceae(芸香科)"	"10.20"	"涪陵6号"	"四川"	"四川涪陵"	"72.41"	"中"	"中上"	"--"	"11.2"	"适中"	"--"	"1.17"	"中小"	"11月下"	"较嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0201"	"FU LING 6 HAO"	"135.0"	"Citrus(柑橘属)"	"橙"	"中"	"--"	"53.52"
"103"	"Rutaceae(芸香科)"	"11.10"	"开陈74-17"	"四川"	"四川开县"	"76.63"	"较好"	"上"	"--"	"2.6"	"适中,较浓"	"--"	"2.08"	"中小"	"11月下"	"细嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0202"	"KAI CHEN 74-17"	"120.0"	"Citrus(柑橘属)"	"橙"	"中"	"8.20"	"49.96"
"104"	"Rutaceae(芸香科)"	"10.00"	"本地早"	"四川"	"四川江津"	"60.82"	"较好"	"中上"	"22.31"	"8.2"	"甜"	"--"	"0.52"	"小"	"11月上中"	"细嫩"	"早"	"--"	"GJLR0203"	"BEN DI ZAO"	"94.5"	"Citrus(柑橘属)"	"橙黄"	"中"	"8.31"	"41.74"
"105"	"Rutaceae(芸香科)"	"9.50"	"宫川"	"四川"	"四川重庆"	"70.27"	"好"	"上"	"30.72"	"--"	"适中,较浓"	"早熟,优质,丰产"	"0.65"	"中"	"10月上中"	"细嫩"	"早"	"--"	"GJLR0204"	"GONG CHUAN"	"196.0"	"Citrus(柑橘属)"	"橙黄"	"中"	"8.29"	"52.67"
"106"	"Rutaceae(芸香科)"	"10.00"	"尾张"	"湖北"	"湖北宜昌"	"67.34"	"较好"	"中"	"26.15"	"--"	"适中"	"丰产,鲜食,加工"	"0.89"	"中小"	"11月中下"	"较软"	"中"	"--"	"GJLR0205"	"WEI ZHANG"	"140.8"	"Citrus(柑橘属)"	"橙黄"	"中"	"8.19"	"48.17"
"107"	"Rutaceae(芸香科)"	"8.93"	"大长"	"四川"	"四川江津"	"68.87"	"好"	"中上"	"27.80"	"--"	"酸甜,较淡"	"早熟,鲜食"	"0.55"	"中"	"10月中下"	"细嫩"	"中早"	"--"	"GJLR0206"	"DA CHANG"	"199.0"	"Citrus(柑橘属)"	"橙"	"较细"	"7.12"	"46.43"
"108"	"Rutaceae(芸香科)"	"8.50"	"松木"	"四川"	"四川江津"	"58.88"	"差"	"中"	"22.19"	"--"	"酸甜,味淡"	"鲜食,加工"	"0.55"	"中"	"10月上中"	"细嫩"	"早"	"--"	"GJLR0207"	"SONG MU"	"171.7"	"Citrus(柑橘属)"	"橙"	"粗"	"7.58"	"39.06"
"109"	"Rutaceae(芸香科)"	"8.77"	"龟井(江津)"	"四川"	"四川江津"	"68.37"	"好"	"上"	"30.16"	"--"	"酸甜,较浓"	"早熟,矮化,鲜食"	"0.61"	"中"	"10月上中"	"细嫩"	"中"	"--"	"GJLR0208"	"GUI JING (JIANG JIN )"	"160.3"	"Citrus(柑橘属)"	"橙黄"	"较细"	"7.02"	"52.42"
"110"	"Rutaceae(芸香科)"	"8.73"	"山田"	"四川"	"四川江津"	"66.31"	"好"	"中上"	"30.69"	"--"	"酸甜,较浓"	"鲜食,加工"	"0.65"	"中"	"11月上中"	"较嫩"	"中"	"--"	"GJLR0209"	"SHAN TIAN"	"162.3"	"Citrus(柑橘属)"	"橙黄"	"中"	"7.31"	"45.57"
"111"	"Rutaceae(芸香科)"	"9.33"	"伊木力"	"四川"	"四川江津"	"69.05"	"较好"	"中"	"25.83"	"--"	"酸甜"	"鲜食,加工"	"0.71"	"中小"	"11月中下"	"较嫩"	"中"	"--"	"GJLR0210"	"YI MU LI"	"131.3"	"Citrus(柑橘属)"	"橙黄"	"中"	"8.06"	"51.88"
"112"	"Rutaceae(芸香科)"	"9.87"	"莳桔"	"四川"	"四川江津"	"69.86"	"较好"	"中上"	"17.29"	"2.6"	"偏甜,较浓"	"鲜食"	"0.64"	"小"	"11月上"	"细嫩"	"中早"	"--"	"GJLR0211"	"SHI JIE"	"67.5"	"Citrus(柑橘属)"	"橙"	"光滑"	"7.90"	"45.37"
"113"	"Rutaceae(芸香科)"	"10.60"	"桂花蒂"	"江西"	"江西南丰"	"64.06"	"中"	"中上"	"21.65"	"0.2"	"偏甜,较浓"	"鲜食"	"0.74"	"很小"	"11月中下"	"细嫩"	"中"	"--"	"GJLR0212"	"GUI HUA DI"	"42.8"	"Citrus(柑橘属)"	"橙"	"较细"	"8.55"	"40.50"
"114"	"Rutaceae(芸香科)"	"10.30"	"小叶南丰"	"四川"	"四川江津"	"66.06"	"中"	"中上"	"24.93"	"0.3"	"偏甜,浓"	"鲜食"	"0.62"	"很小"	"11月中下"	"细嫩"	"中"	"--"	"GJLR0213"	"XIAO YE NAN FENG"	"38.8"	"Citrus(柑橘属)"	"橙"	"中"	"8.50"	"42.64"
"115"	"Rutaceae(芸香科)"	"11.50"	"大果南丰"	"江西"	"江西南丰"	"68.48"	"中"	"中上"	"20.54"	"2.2"	"偏甜,浓"	"鲜食"	"0.66"	"很小"	"11月中下"	"较嫩"	"中"	"--"	"GJLR0214"	"DA GUO NAN FENG"	"48.3"	"Citrus(柑橘属)"	"浅橙"	"中"	"9.90"	"41.62"
"116"	"Rutaceae(芸香科)"	"10.57"	"鸳鸯桔"	"四川"	"四川重庆"	"59.29"	"中"	"中"	"24.83"	"5.6"	"偏甜,较浓,有异味"	"耐寒,鲜食"	"0.37"	"小"	"11月中下"	"较嫩"	"中"	"--"	"GJLR0215"	"YUAN YANG JIE"	"74.7"	"Citrus(柑橘属)"	"深橙"	"较粗"	"8.71"	"33.51"
"117"	"Rutaceae(芸香科)"	"10.33"	"碰柑新生系1号"	"四川"	"四川江津"	"68.06"	"较好"	"上"	"23.29"	"8.2"	"甜,浓,微香"	"丰产,质优,鲜食"	"0.58"	"中小"	"12月上中"	"脆嫩"	"中"	"--"	"GJLR0216"	"PENG GAN XIN SHENG XI 1 HAO"	"120.7"	"Citrus(柑橘属)"	"橙"	"中"	"9.36"	"40.16"
"118"	"Rutaceae(芸香科)"	"10.73"	"碰柑新生系3号"	"四川"	"四川江津"	"70.67"	"较好"	"上"	"24.91"	"9.4"	"甜,较浓,香"	"丰产,质优,鲜食"	"0.61"	"中小"	"12月上"	"脆嫩"	"中"	"--"	"GJLR0217"	"PENG GAN XIN SHENG XI 3 HAO"	"114.0"	"Citrus(柑橘属)"	"浅橙"	"中"	"9.75"	"42.80"
"119"	"Rutaceae(芸香科)"	"10.00"	"和平92号红桔"	"四川"	"四川巴县"	"72.92"	"好"	"中上"	"31.20"	"10.5"	"酸甜,味浓"	"鲜食,砧木"	"0.80"	"中小"	"12月上中"	"细嫩"	"中"	"Citrus tangeruna Hort.(红橘)"	"GJLR0218"	"HE PING 92 HAO HONG JIE"	"104.0"	"Citrus(柑橘属)"	"红"	"细"	"9.75"	"42.18"
"120"	"Rutaceae(芸香科)"	"8.13"	"土柑"	"四川"	"四川江津"	"62.47"	"较差"	"中下"	"22.39"	"21.5"	"酸甜,味淡"	"砧木"	"0.62"	"小"	"11月下"	"柔软"	"中"	"--"	"GJLR0219"	"TU GAN"	"92.5"	"Citrus(柑橘属)"	"浅橙"	"较粗"	"6.12"	"46.80"
"121"	"Rutaceae(芸香科)"	"8.60"	"粗皮狗屎柑"	"四川"	"四川合川"	"61.28"	"差"	"中下"	"31.38"	"12.0"	"酸,味淡"	"--"	"1.41"	"很小"	"11月下"	"细软"	"中"	"--"	"GJLR0220"	"CU PI GOU SHI GAN"	"44.7"	"Citrus(柑橘属)"	"浅橙"	"粗"	"6.44"	"45.63"
"122"	"Rutaceae(芸香科)"	"9.30"	"大建柑"	"湖北"	"湖北"	"67.26"	"差"	"中下"	"17.08"	"23.5"	"酸甜,味淡"	"抗脚腐病,砧木"	"0.68"	"中小"	"11月下"	"柔软"	"中"	"--"	"GJLR0221"	"DA JIAN GAN"	"103.0"	"Citrus(柑橘属)"	"浅橙"	"较粗"	"7.43"	"51.78"
"123"	"Rutaceae(芸香科)"	"9.70"	"小建柑"	"湖北"	"湖北"	"59.89"	"差"	"中下"	"18.91"	"18.7"	"酸甜,味淡"	"砧木"	"0.80"	"很小"	"11月下"	"软"	"中"	"--"	"GJLR0222"	"XIAO JIAN GAN"	"36.7"	"Citrus(柑橘属)"	"浅橙"	"较粗"	"8.75"	"44.33"
"124"	"Rutaceae(芸香科)"	"9.47"	"皱皮建柑"	"湖北"	"湖北"	"69.89"	"差"	"中下"	"20.09"	"22.5"	"甜酸,味淡"	"砧木"	"1.02"	"小"	"11月下"	"细软"	"中"	"--"	"GJLR0223"	"ZHOU PI JIAN GAN"	"88.5"	"Citrus(柑橘属)"	"浅橙"	"粗"	"7.53"	"47.28"
"125"	"Rutaceae(芸香科)"	"9.00"	"汕头蕉柑(实生)"	"广东"	"广东汕头"	"69.42"	"中"	"中上"	"36.44"	"3.5"	"适中"	"晚熟,鲜食"	"1.22"	"中小"	"12-1月"	"细嫩"	"中晚"	"Citrus tankan Hayata(蕉柑)"	"GJLR0224"	"SHAN TOU JIAO GAN (SHI SHENG )"	"127.3"	"Citrus(柑橘属)"	"橙"	"中"	"7.48"	"43.80"
"126"	"Rutaceae(芸香科)"	"8.00"	"四川蕉柑(江津)"	"四川"	"四川江津"	"71.39"	"中"	"中上"	"32.52"	"1.8"	"酸甜,味淡"	"晚熟,耐贮,鲜食"	"1.18"	"中小"	"12-1月"	"较脆"	"中晚"	"Citrus tankan Hayata(蕉柑)"	"GJLR0225"	"SI CHUAN JIAO GAN (JIANG JIN )"	"127.3"	"Citrus(柑橘属)"	"橙"	"中"	"6.21"	"46.45"
"127"	"Rutaceae(芸香科)"	"9.00"	"杨村蕉柑(实生)"	"广东"	"广东杨村"	"67.50"	"较好"	"中上"	"39.38"	"4.5"	"酸甜,味淡,微香"	"晚熟,耐贮,鲜食"	"0.95"	"中小"	"12-1月"	"较脆"	"中晚"	"Citrus tankan Hayata(蕉柑)"	"GJLR0226"	"YANG CUN JIAO GAN (SHI SHENG )"	"127.3"	"Citrus(柑橘属)"	"橙"	"中"	"7.44"	"45.73"
"128"	"Rutaceae(芸香科)"	"9.47"	"硬芦"	"四川"	"四川江津"	"64.73"	"较好"	"中上"	"28.06"	"14.5"	"酸甜,较浓,香"	"鲜食"	"0.63"	"中小"	"12月上中"	"脆嫩"	"中"	"--"	"GJLR0227"	"YING LU"	"123.0"	"Citrus(柑橘属)"	"浅橙"	"较粗"	"7.90"	"39.06"
"129"	"Rutaceae(芸香科)"	"11.00"	"潮州芦"	"四川"	"四川江津"	"68.52"	"较好"	"上"	"20.84"	"8.5"	"甜,较浓,香"	"果大,质优,鲜食"	"0.71"	"中"	"12月上中"	"脆嫩"	"中"	"--"	"GJLR0228"	"CHAO ZHOU LU"	"166.0"	"Citrus(柑橘属)"	"浅橙"	"较粗"	"8.68"	"40.81"
"130"	"Rutaceae(芸香科)"	"8.90"	"白桔(云南)"	"云南"	"云南建水"	"69.71"	"中"	"中上"	"29.76"	"14.0"	"甜,较淡"	"鲜食"	"0.56"	"小"	"12月上中"	"较脆"	"中"	"--"	"GJLR0229"	"BAI JIE (YUN NAN )"	"78.0"	"Citrus(柑橘属)"	"浅橙"	"中"	"7.58"	"48.20"
"131"	"Rutaceae(芸香科)"	"9.60"	"细皮红桔"	"四川"	"四川江津"	"79.68"	"中"	"中"	"30.89"	"8.0"	"酸甜,味淡"	"鲜食"	"0.90"	"小"	"12月上中"	"细脆"	"中"	"Citrus tangeruna Hort.(红橘)"	"GJLR0230"	"XI PI HONG JIE"	"86.0"	"Citrus(柑橘属)"	"红"	"细"	"7.83"	"56.84"
"132"	"Rutaceae(芸香科)"	"9.50"	"曼桔"	"浙江"	"浙江黄岩"	"59.70"	"中"	"中上"	"30.02"	"3.3"	"酸甜,较浓"	"丰产,耐贮,鲜食"	"0.75"	"中小"	"11月下"	"细软"	"中"	"--"	"GJLR0231"	"MAN JIE"	"123.0"	"Citrus(柑橘属)"	"浅橙"	"较粗"	"7.75"	"40.39"
"133"	"Rutaceae(芸香科)"	"11.50"	"梅柑(北碚)"	"四川"	"四川重庆"	"70.74"	"中"	"上"	"33.82"	"7.9"	"甜,较浓"	"优质,鲜食"	"0.68"	"中小"	"12月上中"	"脆嫩"	"中"	"--"	"GJLR023"	"MEI GAN (BEI BEI )"	"115.0"	"Citrus(柑橘属)"	"浅橙"	"中"	"8.86"	"42.48"
"134"	"Rutaceae(芸香科)"	"10.30"	"朱红(实生)"	"浙江"	"浙江黄岩"	"64.52"	"较差"	"中下"	"29.47"	"11.6"	"适中,有异味"	"耐盐,抗寒,鲜食"	"0.58"	"小"	"11月下"	"柔软"	"中"	"--"	"GJLR0233"	"ZHU HONG (SHI SHENG )"	"64.0"	"Citrus(柑橘属)"	"暗红"	"中"	"7.78"	"53.43"
"135"	"Rutaceae(芸香科)"	"8.10"	"朱红(嫁接)"	"浙江"	"浙江黄岩"	"63.92"	"较差"	"中下"	"26.45"	"6.8"	"有异味"	"耐盐,抗寒,鲜食"	"0.71"	"小"	"11月下"	"柔软"	"中"	"--"	"GJLR0234"	"ZHU HONG (JIA JIE )"	"63.7"	"Citrus(柑橘属)"	"暗红"	"中"	"7.79"	"46.40"
"136"	"Rutaceae(芸香科)"	"10.80"	"迟红"	"浙江"	"浙江温州"	"63.74"	"较差"	"中下"	"25.53"	"6.7"	"酸甜,有异味"	"耐盐,抗寒,鲜食"	"0.73"	"小"	"11月下"	"柔软"	"中"	"--"	"GJLR0235"	"CHI HONG"	"59.3"	"Citrus(柑橘属)"	"暗红"	"中"	"8.29"	"39.76"
"137"	"Rutaceae(芸香科)"	"9.50"	"福桔"	"四川"	"四川江津"	"73.06"	"好"	"中上"	"30.80"	"14.8"	"酸甜,味浓"	"鲜食,砧木"	"0.76"	"小"	"12月上"	"较嫩"	"中"	"--"	"GJLR0236"	"FU JIE"	"97.0"	"Citrus(柑橘属)"	"红"	"光滑"	"6.90"	"46.95"
