"id"	"蚜害病评价"	"异亮氨酸"	"酩氨酸"	"样品类型"	"花色"	"单荚粒数"	"全生育日数"	"叶斑病级"	"支链淀粉"	"总淀粉"	"丙氨酸"	"锈病指数"	"译名"	"叶斑病指数"	"荚色"	"单株产量"	"粒色"	"色氨酸"	"苏氨酸"	"属名"	"粗脂肪"	"胱氨酸"	"丝氨酸"	"赖氨酸"	"甘氨酸"	"天冬氨酸"	"蛋氨酸"	"谷氨酸"	"分枝数"	"百粒重"	"叶斑病评价"	"熟期抗旱"	"粒形"	"成熟期"	"粗蛋白"	"直链淀粉"	"省"	"组氨酸"	"库编号"	"品种名称"	"锈病严重度"	"脐环色"	"保存编号"	"学名"	"锈病普遍率"	"备注"	"播种期"	"种子来源"	"原产地"	"脯氨酸"	"株高"	"芽期抗旱"	"单株荚数"	"保存单位"	"芽期耐盐"	"缬氨酸"	"统一编号"	"锈病评价"	"蚜害病级"	"苯丙氨酸"	"结荚习性"	"亮氨酸"	"荚长"	"总和"	"生长习性"	"精氨酸"	"科名"	"苗期耐盐"
"34"	"HS"	"--"	"--"	"地方"	"紫"	"9.4"	"91"	"9"	"38.22"	"48.62"	"--"	"60.0"	"XIAO HUI JIANG DOU"	"97.2"	"--"	"9.8"	"橙底紫花"	"--"	"--"	"Vigna(豇豆属)"	"1.52"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"2.2"	"12.5"	"HS"	"3"	"椭圆"	"9.20"	"24.89"	"10.40"	"陕西"	"--"	"I2C00618"	"小灰豇豆"	"60"	"--"	"e37"	"Vigna unguiculata (L.) Walp.(豇豆)"	"100"	"--"	"6.21"	"--"	"府谷县"	"--"	"178.7"	"5"	"9.5"	"陕西省农科院"	"5"	"--"	"I0000468"	"HS"	"9"	"--"	"无限"	"--"	"12.8"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"5"
"35"	"--"	"--"	"--"	"地方"	"紫"	"8.6"	"91"	"9"	"--"	"44.77"	"--"	"83.3"	"HUA PI JIANG DOU"	"90.4"	"--"	"16.0"	"橙底紫花"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"1.7"	"13.6"	"HS"	"--"	"椭圆"	"9.20"	"28.10"	"11.66"	"陕西"	"--"	"I2C01681"	"花皮豇豆"	"--"	"--"	"e25"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.21"	"--"	"佳县"	"--"	"152.0"	"--"	"15.0"	"陕西省农科院"	"--"	"--"	"I0000469"	"HS"	"7"	"--"	"无限"	"--"	"13.0"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"36"	"HS"	"--"	"--"	"地方"	"紫"	"7.2"	"91"	"9"	"34.61"	"45.59"	"--"	"100.0"	"JIANG DOU"	"90.5"	"--"	"7.0"	"橙底紫花"	"--"	"--"	"Vigna(豇豆属)"	"1.54"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"2.2"	"13.1"	"HS"	"3"	"椭圆"	"9.20"	"26.84"	"10.98"	"陕西"	"--"	"I2C01730"	"豇豆"	"100"	"--"	"e28"	"Vigna unguiculata (L.) Walp.(豇豆)"	"100"	"--"	"6.21"	"--"	"子洲县"	"--"	"169.5"	"5"	"7.5"	"陕西省农科院"	"2"	"--"	"I0000470"	"HS"	"9"	"--"	"无限"	"--"	"12.0"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"4"
"37"	"HS"	"--"	"--"	"地方"	"紫"	"9.3"	"91"	"9"	"34.85"	"44.87"	"--"	"100.0"	"HUA JIANG DOU"	"90.9"	"--"	"9.2"	"橙底紫花"	"--"	"--"	"Vigna(豇豆属)"	"1.45"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"1.7"	"12.9"	"HS"	"4"	"椭圆"	"9.20"	"26.78"	"10.02"	"陕西"	"--"	"I2C01682"	"花豇豆"	"100"	"--"	"e41"	"Vigna unguiculata (L.) Walp.(豇豆)"	"100"	"--"	"6.21"	"--"	"绥德县"	"--"	"146.7"	"4"	"8.9"	"陕西省农科院"	"3"	"--"	"I0000471"	"HS"	"9"	"--"	"无限"	"--"	"12.9"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"4"
"38"	"--"	"--"	"--"	"地方"	"紫"	"7.3"	"91"	"7-9"	"36.11"	"45.87"	"--"	"69.3"	"HONG DOU"	"87.1"	"--"	"6.7"	"橙底紫花"	"--"	"--"	"Vigna(豇豆属)"	"1.63"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"0.1"	"15.6"	"HS"	"3"	"矩圆"	"9.20"	"25.11"	"9.76"	"陕西"	"--"	"I2C01683"	"红豆"	"--"	"--"	"e54"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.21"	"--"	"延川县"	"--"	"121.3"	"5"	"6.7"	"陕西省农科院"	"3"	"--"	"I0000472"	"HS"	"7"	"--"	"无限"	"--"	"13.0"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"5"
"39"	"--"	"--"	"--"	"地方"	"紫"	"11.7"	"96"	"9"	"--"	"49.94"	"--"	"83.4"	"JIANG DOU"	"91.2"	"--"	"11.2"	"橙底紫花"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"2.9"	"10.4"	"HS"	"--"	"椭圆"	"9.25"	"24.22"	"12.71"	"陕西"	"--"	"I2C01684"	"豇豆"	"--"	"--"	"e43"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.21"	"--"	"志丹县"	"--"	"114.3"	"--"	"12.2"	"陕西省农科院"	"--"	"--"	"I0000473"	"HS"	"7"	"--"	"无限"	"--"	"13.9"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"40"	"HS"	"--"	"--"	"地方"	"紫"	"10.5"	"91"	"9"	"36.97"	"47.13"	"--"	"100.0"	"HUI JIANG DOU"	"97.4"	"--"	"9.3"	"橙底紫花"	"--"	"--"	"Vigna(豇豆属)"	"1.41"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"1.8"	"10.7"	"HS"	"3"	"椭圆"	"9.20"	"26.07"	"10.16"	"陕西"	"--"	"I2C01520"	"灰豇豆"	"100"	"--"	"e55"	"Vigna unguiculata (L.) Walp.(豇豆)"	"100"	"--"	"6.21"	"--"	"延安市"	"--"	"133.5"	"5"	"9.8"	"陕西省农科院"	"3"	"--"	"I0000474"	"HS"	"9"	"--"	"无限"	"--"	"12.8"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"5"
"41"	"--"	"1.05"	"0.72"	"国外"	"白"	"9.7"	"134"	"--"	"37.39"	"48.83"	"1.10"	"--"	"JIANG DOU"	"--"	"浅红"	"25.0"	"白"	"0.15"	"0.99"	"Vigna(豇豆属)"	"1.28"	"0.45"	"1.20"	"2.03"	"0.95"	"3.31"	"0.57"	"5.18"	"4.0"	"25.2"	"--"	"4"	"肾形"	"9.24"	"26.69"	"11.44"	"国外"	"0.83"	"I2C01235"	"豇豆"	"--"	"黑"	"F0465"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.12"	"--"	"日本"	"0.65"	"272.0"	"2"	"17.2"	"中国农科院"	"5"	"1.30"	"I0000492"	"--"	"--"	"1.99"	"无限"	"2.02"	"14.9"	"26.54"	"蔓生"	"2.04"	"Leguminosae(豆科)"	"5"
"42"	"--"	"--"	"--"	"国外"	"紫"	"11.7"	"126"	"--"	"--"	"--"	"--"	"--"	"UPL-CPI"	"--"	"深褐"	"12.0"	"紫红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"5.0"	"12.6"	"--"	"--"	"肾形"	"9.16"	"--"	"--"	"国外"	"--"	"I2C01236"	"UPL-CPI"	"--"	"--"	"F0460"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.12"	"--"	"菲律宾"	"--"	"406.0"	"--"	"16.3"	"中国农科院"	"--"	"--"	"I0000493"	"--"	"--"	"--"	"无限"	"--"	"13.6"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"43"	"--"	"--"	"--"	"国外"	"紫"	"9.2"	"96"	"--"	"--"	"--"	"--"	"--"	"HONG JIANG DOU"	"--"	"浅红"	"15.7"	"紫红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"12.7"	"--"	"3"	"肾形"	"8.03"	"--"	"--"	"国外"	"--"	"I2C00044"	"虹豇豆"	"--"	"--"	"3"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"4.29"	"--"	"日本"	"--"	"200.0"	"4"	"26.8"	"河北省农科院"	"--"	"--"	"I0000494"	"--"	"--"	"--"	"无限"	"--"	"13.8"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"44"	"--"	"1.04"	"0.57"	"地方"	"紫"	"11.0"	"122"	"--"	"38.78"	"50.08"	"1.03"	"--"	"JIANG DOU"	"--"	"黄橙"	"33.0"	"白"	"0.17"	"1.00"	"Vigna(豇豆属)"	"1.38"	"0.53"	"1.27"	"1.89"	"0.94"	"2.95"	"0.58"	"5.32"	"5.7"	"19.2"	"--"	"3"	"肾形"	"9.10"	"25.90"	"11.30"	"北京"	"0.78"	"I2C00682"	"豇豆"	"--"	"红"	"F0665"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.11"	"--"	"武清县"	"0.83"	"238.3"	"4"	"18.0"	"中国农科院品资所"	"5"	"1.31"	"I0000500"	"--"	"--"	"1.97"	"无限"	"1.95"	"17.2"	"25.78"	"蔓生"	"1.66"	"Leguminosae(豆科)"	"4"
"45"	"--"	"--"	"--"	"地方"	"紫"	"11.3"	"104"	"--"	"36.62"	"48.18"	"--"	"--"	"JIANG DOU"	"--"	"浅红"	"4.9"	"白"	"--"	"--"	"Vigna(豇豆属)"	"1.67"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"2.3"	"11.9"	"--"	"4"	"肾形"	"8.27"	"27.73"	"11.56"	"天津"	"--"	"I2C00683"	"豇豆"	"--"	"黑"	"F0677"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.15"	"--"	"天津市"	"--"	"108.0"	"2"	"15.7"	"中国农科院品资所"	"5"	"--"	"I0000501"	"--"	"--"	"--"	"无限"	"--"	"14.1"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"4"
"46"	"HS"	"1.07"	"0.77"	"地方"	"白"	"13.6"	"108"	"5-9"	"39.29"	"50.73"	"1.08"	"100.0"	"JIANG DOU"	"74.4"	"黄橙"	"66.7"	"白"	"0.18"	"0.98"	"Vigna(豇豆属)"	"1.60"	"0.47"	"1.19"	"1.89"	"0.95"	"3.03"	"0.48"	"5.10"	"4.0"	"15.1"	"S"	"3"	"肾形"	"8.27"	"25.59"	"11.44"	"天津"	"0.70"	"I2C00684"	"豇豆"	"100"	"黑"	"F0469-1"	"Vigna unguiculata (L.) Walp.(豇豆)"	"100"	"较抗病毒病"	"5.11"	"--"	"--"	"0.89"	"293.3"	"5"	"42.7"	"中国农科院品资所"	"5"	"1.25"	"I0000502"	"HS"	"9"	"1.86"	"无限"	"2.02"	"16.7"	"25.74"	"蔓生"	"1.86"	"Leguminosae(豆科)"	"4"
"47"	"HS"	"1.17"	"0.83"	"地方"	"紫"	"11.9"	"69"	"9"	"39.04"	"50.28"	"1.06"	"75.0"	"JIANG DOU"	"92.6"	"黄橙"	"11.2"	"橙"	"0.10"	"0.99"	"Vigna(豇豆属)"	"1.39"	"0.50"	"1.26"	"1.99"	"1.00"	"2.93"	"0.67"	"5.29"	"2.8"	"9.7"	"HS"	"3"	"肾形"	"7.19"	"24.96"	"11.24"	"天津"	"0.77"	"I2C00685"	"豇豆"	"100"	"--"	"F0505"	"Vigna unguiculata (L.) Walp.(豇豆)"	"75"	"株选"	"5.11"	"--"	"--"	"0.75"	"69.6"	"5"	"15.2"	"中国农科院品资所"	"5"	"1.34"	"I0000503"	"HS"	"9"	"1.75"	"有限"	"2.10"	"13.8"	"26.19"	"直立"	"1.69"	"Leguminosae(豆科)"	"5"
"48"	"--"	"1.16"	"0.83"	"地方"	"紫"	"9.9"	"77"	"--"	"37.33"	"46.26"	"1.06"	"--"	"JIANG DOU"	"--"	"浅红"	"12.4"	"橙"	"0.12"	"0.97"	"Vigna(豇豆属)"	"1.51"	"0.49"	"1.24"	"1.79"	"1.01"	"2.96"	"0.67"	"5.22"	"2.8"	"13.8"	"--"	"3"	"肾形"	"9.07"	"26.56"	"8.93"	"天津"	"0.78"	"I2C00686"	"豇豆"	"--"	"--"	"F0028-1"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.24"	"--"	"--"	"0.73"	"139.0"	"4"	"15.1"	"中国农科院品资所"	"3"	"1.31"	"I0000504"	"--"	"--"	"1.66"	"无限"	"2.12"	"14.3"	"25.93"	"蔓生"	"1.80"	"Leguminosae(豆科)"	"5"
"49"	"--"	"--"	"--"	"地方"	"紫"	"11.8"	"120"	"--"	"37.13"	"47.61"	"--"	"--"	"JIANG DOU"	"--"	"黄橙"	"41.5"	"红"	"--"	"--"	"Vigna(豇豆属)"	"1.50"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"6.0"	"15.4"	"--"	"3"	"肾形"	"9.10"	"25.87"	"10.48"	"北京"	"--"	"I2C00687"	"豇豆"	"--"	"--"	"F0399"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.13"	"--"	"房山县"	"--"	"114.2"	"4"	"34.4"	"中国农科院品资所"	"3"	"--"	"I0000505"	"--"	"--"	"--"	"无限"	"--"	"14.2"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"4"
"50"	"--"	"--"	"--"	"地方"	"紫"	"11.9"	"120"	"--"	"36.74"	"47.08"	"--"	"--"	"JIANG DOU"	"--"	"黄橙"	"56.5"	"红"	"--"	"--"	"Vigna(豇豆属)"	"1.46"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"7.5"	"13.9"	"--"	"3"	"肾形"	"9.10"	"26.06"	"10.34"	"北京"	"--"	"I2C00688"	"豇豆"	"--"	"--"	"F0400"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.13"	"--"	"房山县"	"--"	"101.9"	"5"	"51.2"	"中国农科院品资所"	"3"	"--"	"I0000506"	"--"	"--"	"--"	"无限"	"--"	"13.9"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"3"
"51"	"--"	"--"	"--"	"地方"	"紫"	"10.9"	"111"	"--"	"34.16"	"43.70"	"--"	"--"	"JIANG DOU"	"--"	"黄橙"	"4.4"	"红"	"--"	"--"	"Vigna(豇豆属)"	"1.11"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"2.0"	"12.5"	"--"	"5"	"肾形"	"8.30"	"29.17"	"9.54"	"北京"	"--"	"I2C00941"	"豇豆"	"--"	"--"	"F0406"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.11"	"--"	"景东县"	"--"	"214.0"	"4"	"8.1"	"中国农科院品资所"	"3"	"--"	"I0000507"	"--"	"--"	"--"	"无限"	"--"	"19.0"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"4"
"52"	"--"	"--"	"--"	"地方"	"紫"	"11.2"	"122"	"--"	"--"	"--"	"--"	"--"	"JIANG DOU"	"--"	"黄白"	"4.6"	"红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"2.8"	"10.0"	"--"	"1"	"肾形"	"9.10"	"--"	"--"	"北京"	"--"	"I2C00689"	"豇豆"	"--"	"--"	"F0409"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.11"	"--"	"景东县"	"--"	"256.0"	"4"	"5.5"	"中国农科院品资所"	"--"	"--"	"I0000508"	"--"	"--"	"--"	"无限"	"--"	"18.0"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"53"	"--"	"--"	"--"	"地方"	"紫"	"11.7"	"122"	"--"	"35.82"	"46.22"	"--"	"--"	"JIANG DOU"	"--"	"紫"	"4.2"	"红"	"--"	"--"	"Vigna(豇豆属)"	"1.13"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"2.0"	"9.2"	"--"	"4"	"肾形"	"9.10"	"26.61"	"10.40"	"北京"	"--"	"I2C00690"	"豇豆"	"--"	"--"	"F0411"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.11"	"--"	"景东县"	"--"	"310.0"	"5"	"5.1"	"中国农科院品资所"	"3"	"--"	"I0000509"	"--"	"--"	"--"	"无限"	"--"	"14.0"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"4"
"54"	"--"	"--"	"--"	"地方"	"紫"	"12.6"	"122"	"--"	"--"	"--"	"--"	"--"	"KUAI ZI DOU"	"--"	"紫"	"4.4"	"红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"1.4"	"9.9"	"--"	"--"	"肾形"	"9.10"	"--"	"--"	"上海"	"--"	"I2C00691"	"筷子豆"	"--"	"--"	"F0412"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.11"	"--"	"保山市"	"--"	"264.0"	"--"	"6.5"	"中国农科院品资所"	"--"	"--"	"I0000510"	"--"	"--"	"--"	"无限"	"--"	"16.0"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"55"	"--"	"1.12"	"0.84"	"地方"	"紫"	"11.9"	"112"	"5-7"	"38.75"	"48.58"	"1.16"	"20.0"	"JIANG DOU"	"60.0"	"黄"	"14.2"	"浅红"	"0.10"	"1.01"	"Vigna(豇豆属)"	"1.49"	"0.48"	"1.25"	"1.77"	"1.13"	"3.03"	"0.61"	"5.12"	"1.7"	"16.3"	"MS"	"2"	"肾形"	"9.04"	"25.40"	"11.47"	"上海"	"0.77"	"I2C00692"	"豇豆"	"--"	"--"	"F0109-1"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"株选"	"5.15"	"--"	"--"	"0.86"	"243.7"	"4"	"24.0"	"中国农科院品资所"	"3"	"1.28"	"I0000511"	"MS"	"7"	"1.62"	"无限"	"2.07"	"17.0"	"26.05"	"蔓生"	"1.81"	"Leguminosae(豆科)"	"3"
"56"	"--"	"--"	"--"	"地方"	"紫"	"12.8"	"78"	"--"	"37.93"	"47.31"	"--"	"--"	"JIANG DOU"	"--"	"浅红"	"12.4"	"紫红"	"--"	"--"	"Vigna(豇豆属)"	"1.27"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"2.4"	"12.3"	"--"	"4"	"肾形"	"9.10"	"26.34"	"9.38"	"北京"	"--"	"I2C01664"	"豇豆"	"--"	"--"	"F0447"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.24"	"--"	"延庆县"	"--"	"70.6"	"5"	"14.9"	"中国农科院品资所"	"3"	"--"	"I0000512"	"--"	"--"	"--"	"有限"	"--"	"13.1"	"--"	"直立"	"--"	"Leguminosae(豆科)"	"4"
"57"	"--"	"--"	"--"	"地方"	"紫"	"12.6"	"79"	"--"	"--"	"--"	"--"	"--"	"JIANG DOU"	"--"	"黄橙"	"11.7"	"紫红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"4.0"	"12.2"	"--"	"--"	"肾形"	"9.11"	"--"	"--"	"北京"	"--"	"I2C00693"	"豇豆"	"--"	"--"	"F0450"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.24"	"--"	"延庆县"	"--"	"65.0"	"--"	"12.1"	"中国农科院品资所"	"--"	"--"	"I0000513"	"--"	"--"	"--"	"有限"	"--"	"13.7"	"--"	"直立"	"--"	"Leguminosae(豆科)"	"--"
"58"	"--"	"--"	"--"	"地方"	"紫"	"12.7"	"119"	"--"	"--"	"--"	"--"	"--"	"HONG JIANG DOU"	"--"	"黄橙"	"27.0"	"紫红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"5.2"	"11.8"	"--"	"--"	"肾形"	"9.07"	"--"	"--"	"北京"	"--"	"I2C00694"	"红豇豆"	"--"	"--"	"F0405"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.11"	"--"	"密云县"	"--"	"90.2"	"--"	"27.4"	"中国农科院品资所"	"--"	"--"	"I0000514"	"--"	"--"	"--"	"无限"	"--"	"14.6"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"59"	"--"	"--"	"--"	"地方"	"紫"	"11.0"	"108"	"--"	"37.02"	"46.28"	"--"	"--"	"JIANG DOU"	"--"	"黄橙"	"16.6"	"紫红"	"--"	"--"	"Vigna(豇豆属)"	"1.50"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"5.6"	"10.9"	"--"	"4"	"肾形"	"8.27"	"27.16"	"9.26"	"北京"	"--"	"I2C00695"	"豇豆"	"--"	"--"	"F0452"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.11"	"--"	"延庆县"	"--"	"128.0"	"3"	"19.4"	"中国农科院品资所"	"3"	"--"	"I0000515"	"--"	"--"	"--"	"无限"	"--"	"11.5"	"--"	"半蔓生"	"--"	"Leguminosae(豆科)"	"3"
"60"	"--"	"--"	"--"	"地方"	"紫"	"10.9"	"124"	"--"	"--"	"--"	"--"	"--"	"JIANG DOU"	"--"	"黄橙"	"6.7"	"紫红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"4.4"	"9.5"	"--"	"--"	"肾形"	"9.14"	"--"	"--"	"北京"	"--"	"I2C00696"	"豇豆"	"--"	"--"	"F0416"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.13"	"--"	"静海县"	"--"	"78.0"	"--"	"8.9"	"中国农科院品资所"	"--"	"--"	"I0000516"	"--"	"--"	"--"	"无限"	"--"	"11.4"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"61"	"--"	"--"	"--"	"地方"	"紫"	"10.0"	"124"	"--"	"--"	"--"	"--"	"--"	"JIANG DOU"	"--"	"黄橙"	"6.6"	"紫红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"2.3"	"10.6"	"--"	"--"	"肾形"	"9.14"	"--"	"--"	"北京"	"--"	"I2C00697"	"豇豆"	"--"	"--"	"F0417"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.13"	"--"	"静海县"	"--"	"118.0"	"--"	"7.6"	"中国农科院品资所"	"--"	"--"	"I0000517"	"--"	"--"	"--"	"无限"	"--"	"12.4"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"62"	"--"	"--"	"--"	"地方"	"紫"	"9.6"	"112"	"--"	"36.51"	"46.33"	"--"	"--"	"JIANG DOU"	"--"	"浅红"	"5.5"	"黑"	"--"	"--"	"Vigna(豇豆属)"	"1.50"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"3.2"	"11.3"	"--"	"3"	"肾形"	"9.04"	"26.12"	"9.82"	"北京"	"--"	"I2C00698"	"豇豆"	"--"	"--"	"F0218-3"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"株选"	"5.15"	"--"	"--"	"--"	"245.0"	"4"	"20.0"	"中国农科院品资所"	"3"	"--"	"I0000518"	"--"	"--"	"--"	"无限"	"--"	"13.1"	"--"	"半蔓生"	"--"	"Leguminosae(豆科)"	"4"
"63"	"--"	"1.12"	"0.84"	"地方"	"紫"	"7.6"	"120"	"--"	"35.60"	"48.02"	"1.06"	"--"	"JIANG DOU"	"--"	"黄橙"	"1.5"	"红白双色"	"0.11"	"0.95"	"Vigna(豇豆属)"	"1.52"	"0.48"	"1.18"	"2.27"	"0.93"	"2.89"	"0.68"	"5.12"	"3.0"	"12.4"	"--"	"4"	"肾形"	"10.04"	"26.53"	"12.42"	"北京"	"0.75"	"I2C00699"	"豇豆"	"--"	"--"	"F0666-1"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.06"	"--"	"房山县"	"0.81"	"260.0"	"4"	"17.0"	"中国农科院品资所"	"4"	"1.31"	"I0000519"	"--"	"--"	"1.58"	"无限"	"2.10"	"11.6"	"26.02"	"蔓生"	"1.82"	"Leguminosae(豆科)"	"4"
"64"	"--"	"--"	"--"	"地方"	"紫"	"15.5"	"126"	"--"	"--"	"--"	"--"	"--"	"CU DOU JIAO"	"--"	"黄"	"40.7"	"红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"2.5"	"11.9"	"--"	"--"	"肾形"	"8.25"	"--"	"--"	"山西"	"--"	"I2C02247"	"粗豆角"	"--"	"--"	"81-0988"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"4.21"	"--"	"浮山县"	"--"	"340.0"	"--"	"24.0"	"山西农科院品资所"	"--"	"--"	"I0000655"	"--"	"--"	"--"	"无限"	"--"	"27.3"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"65"	"--"	"--"	"--"	"地方"	"紫"	"9.4"	"131"	"--"	"35.25"	"46.03"	"--"	"--"	"HONG JIANG DOU"	"--"	"黄"	"4.2"	"紫红"	"--"	"--"	"Vigna(豇豆属)"	"1.68"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"2.4"	"14.8"	"--"	"--"	"肾形"	"9.22"	"26.34"	"10.78"	"山西"	"--"	"I2C00460"	"红豇豆"	"--"	"--"	"81-1284"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.14"	"--"	"浮山县"	"--"	"103.4"	"--"	"3.0"	"山西农科院品资所"	"--"	"--"	"I0000656"	"--"	"--"	"--"	"无限"	"--"	"12.5"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"66"	"--"	"--"	"--"	"地方"	"紫"	"13.5"	"126"	"--"	"--"	"--"	"--"	"--"	"JIANG DOU"	"--"	"黄"	"44.3"	"红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"4.0"	"11.6"	"--"	"--"	"肾形"	"8.25"	"--"	"--"	"山西"	"--"	"--"	"豇豆"	"--"	"--"	"81-0989"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"4.21"	"--"	"浮山县"	"--"	"285.0"	"--"	"26.0"	"山西农科院品资所"	"--"	"--"	"I0000657"	"--"	"--"	"--"	"无限"	"--"	"25.0"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"67"	"--"	"--"	"--"	"地方"	"紫"	"10.7"	"131"	"--"	"39.99"	"48.93"	"--"	"--"	"HONG JIANG DOU"	"--"	"黄"	"35.1"	"红"	"--"	"--"	"Vigna(豇豆属)"	"1.42"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"4.4"	"11.3"	"--"	"4"	"肾形"	"9.22"	"24.36"	"8.94"	"山西"	"--"	"I2C00461"	"红豇豆"	"--"	"--"	"81-1273"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.14"	"--"	"襄汾县"	"--"	"91.2"	"3"	"29.2"	"山西农科院品资所"	"5"	"--"	"I0000658"	"--"	"--"	"--"	"无限"	"--"	"12.9"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"4"
