"id"	"蛋氨酸"	"科名"	"保存编号"	"品种名称"	"谷氨酸"	"播种期"	"结荚习性"	"精氨酸"	"丙氨酸"	"单株产量"	"总和"	"酪氨酸"	"天冬氨酸"	"异亮氨酸"	"省"	"色氨酸"	"脂肪"	"组氨酸"	"分枝数"	"全生育日数"	"样品类型"	"总淀粉"	"百粒重"	"苏氨酸"	"统一编号"	"苯丙氨酸"	"学名"	"粒形"	"胱氨酸"	"支链淀粉"	"花色"	"成熟期"	"蛋白质"	"属名"	"亮氨酸"	"库编号"	"生长习性"	"原产地"	"甘氨酸"	"单荚粒数"	"缬氨酸"	"直链淀粉"	"单株荚数"	"粒色"	"备注"	"脯氨酸"	"赖氨酸"	"荚长"	"丝氨酸"	"保存单位"	"荚色"	"译名"	"种子来源"	"株高"	"茎粗大小"	"蚜害病评价"	"荚型"	"株型"	"褐斑病指数"	"苗期耐盐"	"来源"	"锈病评价"	"茎粗"	"褐斑病级"	"锈病病级"	"耐旱性"	"蚜害病指数"	"白粉病评价"	"薯肉色"	"均匀度"	"白粉病级"	"顶叶色"	"赤斑病指数"	"芽期抗旱"	"脉基色"	"蚜害病级"	"最长蔓长"	"抗涝性"	"白粉病指数"	"柄基色"	"赤斑病级"	"耐盐性"	"育成年份"	"叶形"	"粗蛋白"	"蚜害病指"	"薯瘟抗性1"	"有效枝"	"耐贮性"	"熟期抗旱"	"烘干率"	"锈病指数"	"选育单位"	"产量"	"谷氨"	"谷"	"芽期耐盐"	"茎端茸毛"	"粒型"	"粗脂肪"	"叶片宽"	"熟性"	"基部分枝"	"赤斑病评价"	"叶色"	"褐斑病评价"
"268"	"--"	"Leguminosae(豆科)"	"86-6"	"82-93C"	"--"	"3.11"	"无限"	"--"	"--"	"22.3"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"8.4"	"132"	"国外"	"--"	"30.2"	"--"	"L0000294"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.21"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00194"	"直立"	"--"	"--"	"1.3"	"--"	"--"	"57.0"	"黄"	"--"	"--"	"--"	"2.1"	"--"	"山西农科院品资所"	"黄"	"82-93C"	"ICARDA"	"41.2"																																																				
"269"	"--"	"Leguminosae(豆科)"	"86-7"	"82-101C"	"--"	"3.11"	"无限"	"--"	"--"	"21.4"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"7.0"	"133"	"国外"	"--"	"34.2"	"--"	"L0000295"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.22"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"半直"	"--"	"--"	"1.0"	"--"	"--"	"62.6"	"黄"	"--"	"--"	"--"	"2.1"	"--"	"山西农科院品资所"	"黄"	"82-101C"	"ICARDA"	"74.8"																																																				
"270"	"--"	"Leguminosae(豆科)"	"86-8"	"82-115C"	"--"	"3.11"	"无限"	"--"	"--"	"16.2"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"4.0"	"133"	"国外"	"--"	"30.9"	"--"	"L0000296"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.22"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00195"	"直立"	"--"	"--"	"1.1"	"--"	"--"	"47.8"	"黄"	"--"	"--"	"--"	"2.2"	"--"	"山西农科院品资所"	"黄"	"82-115C"	"ICARDA"	"71.8"																																																				
"271"	"--"	"Leguminosae(豆科)"	"86-9"	"82-121C"	"--"	"3.11"	"无限"	"--"	"--"	"21.1"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"7.0"	"142"	"国外"	"--"	"26.4"	"--"	"L0000297"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.31"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"半直"	"--"	"--"	"1.3"	"--"	"--"	"61.4"	"黄"	"--"	"--"	"--"	"2.2"	"--"	"山西农科院品资所"	"黄"	"82-121C"	"ICARDA"	"58.2"																																																				
"272"	"--"	"Leguminosae(豆科)"	"86-10"	"82-127C"	"--"	"3.11"	"无限"	"--"	"--"	"29.5"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"8.0"	"129"	"国外"	"--"	"31.4"	"--"	"L0000298"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.18"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00265"	"直立"	"--"	"--"	"1.5"	"--"	"--"	"62.8"	"黄"	"--"	"--"	"--"	"2.6"	"--"	"山西农科院品资所"	"黄"	"82-127C"	"ICARDA"	"61.2"																																																				
"273"	"--"	"Leguminosae(豆科)"	"86-11"	"82-128C"	"--"	"3.11"	"无限"	"--"	"--"	"12.8"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"5.4"	"129"	"国外"	"--"	"30.1"	"--"	"L0000299"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.18"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00266"	"半直"	"--"	"--"	"1.3"	"--"	"--"	"32.8"	"黄"	"--"	"--"	"--"	"2.2"	"--"	"山西农科院品资所"	"黄"	"82-128C"	"ICARDA"	"42.0"																																																				
"274"	"--"	"Leguminosae(豆科)"	"86-12"	"82-138C"	"--"	"3.11"	"无限"	"--"	"--"	"16.4"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"7.8"	"134"	"国外"	"--"	"27.1"	"--"	"L0000300"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.23"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00267"	"半直"	"--"	"--"	"1.2"	"--"	"--"	"50.6"	"黄"	"--"	"--"	"--"	"2.2"	"--"	"山西农科院品资所"	"黄"	"82-138C"	"ICARDA"	"57.6"																																																				
"275"	"--"	"Leguminosae(豆科)"	"86-13"	"82-150C"	"--"	"3.11"	"无限"	"--"	"--"	"19.6"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"4.2"	"142"	"国外"	"--"	"25.9"	"--"	"L0000301"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.31"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"半直"	"--"	"--"	"1.7"	"--"	"--"	"44.6"	"黄"	"--"	"--"	"--"	"2.0"	"--"	"山西农科院品资所"	"黄"	"82-150C"	"ICARDA"	"77.4"																																																				
"276"	"--"	"Leguminosae(豆科)"	"86-14"	"82-152C"	"--"	"3.11"	"无限"	"--"	"--"	"3.3"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"5.0"	"146"	"国外"	"--"	"21.8"	"--"	"L0000302"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"8.04"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"半直"	"--"	"--"	"1.1"	"--"	"--"	"13.6"	"黄"	"--"	"--"	"--"	"2.0"	"--"	"山西农科院品资所"	"黄"	"82-152C"	"ICARDA"	"69.2"																																																				
"277"	"--"	"Leguminosae(豆科)"	"86-15"	"82-154C"	"--"	"3.11"	"无限"	"--"	"--"	"14.5"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"4.4"	"146"	"国外"	"--"	"30.3"	"--"	"L0000303"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"8.04"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00268"	"半匍"	"--"	"--"	"1.3"	"--"	"--"	"37.0"	"黄"	"--"	"--"	"--"	"2.3"	"--"	"山西农科院品资所"	"黄"	"82-154C"	"ICARDA"	"68.0"																																																				
"278"	"--"	"Leguminosae(豆科)"	"86-16"	"82-161C"	"--"	"3.11"	"无限"	"--"	"--"	"12.7"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"7.4"	"133"	"国外"	"--"	"30.8"	"--"	"L0000304"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.22"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00196"	"半匍"	"--"	"--"	"1.1"	"--"	"--"	"37.6"	"黄"	"--"	"--"	"--"	"2.1"	"--"	"山西农科院品资所"	"黄"	"82-161C"	"ICARDA"	"44.2"																																																				
"279"	"--"	"Leguminosae(豆科)"	"86-17"	"82-169C"	"--"	"3.11"	"无限"	"--"	"--"	"8.2"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"5.8"	"146"	"国外"	"--"	"28.6"	"--"	"L0000305"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"8.04"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"半直"	"--"	"--"	"1.1"	"--"	"--"	"26.0"	"黄"	"--"	"--"	"--"	"2.2"	"--"	"山西农科院品资所"	"黄"	"82-169C"	"ICARDA"	"90.6"																																																				
"280"	"--"	"Leguminosae(豆科)"	"86-18"	"86-186C"	"--"	"3.11"	"无限"	"--"	"--"	"14.1"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"9.4"	"132"	"国外"	"--"	"22.8"	"--"	"L0000306"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.21"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"半直"	"--"	"--"	"1.1"	"--"	"--"	"56.6"	"黄"	"--"	"--"	"--"	"2.3"	"--"	"山西农科院品资所"	"黄"	"86-186C"	"ICARDA"	"60.4"																																																				
"281"	"--"	"Leguminosae(豆科)"	"86-19"	"82-199C"	"--"	"3.11"	"无限"	"--"	"--"	"18.7"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"8.8"	"133"	"国外"	"--"	"25.4"	"--"	"L0000307"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.22"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"半直"	"--"	"--"	"1.5"	"--"	"--"	"49.2"	"黄"	"--"	"--"	"--"	"2.0"	"--"	"山西农科院品资所"	"黄"	"82-199C"	"ICARDA"	"61.6"																																																				
"282"	"--"	"Leguminosae(豆科)"	"86-20"	"82-232C"	"--"	"3.11"	"无限"	"--"	"--"	"12.5"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"6.2"	"138"	"国外"	"--"	"25.8"	"--"	"L0000308"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.27"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"半直"	"--"	"--"	"1.2"	"--"	"--"	"40.4"	"黄"	"--"	"--"	"--"	"2.5"	"--"	"山西农科院品资所"	"黄"	"82-232C"	"ICARDA"	"66.2"																																																				
"283"	"--"	"Leguminosae(豆科)"	"86-21"	"82-234C"	"--"	"3.11"	"无限"	"--"	"--"	"19.8"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"8.8"	"140"	"国外"	"--"	"25.1"	"--"	"L0000309"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.29"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"直立"	"--"	"--"	"1.2"	"--"	"--"	"66.0"	"黄"	"--"	"--"	"--"	"1.8"	"--"	"山西农科院品资所"	"黄"	"82-234C"	"ICARDA"	"39.4"																																																				
"284"	"--"	"Leguminosae(豆科)"	"86-22"	"ILC482"	"--"	"3.11"	"无限"	"--"	"--"	"15.0"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"6.8"	"133"	"国外"	"--"	"29.7"	"--"	"L0000310"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.22"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00197"	"半直"	"--"	"--"	"1.1"	"--"	"--"	"46.0"	"黄"	"--"	"--"	"--"	"1.9"	"--"	"山西农科院品资所"	"黄"	"ILC482"	"ICARDA"	"43.8"																																																				
"285"	"--"	"Leguminosae(豆科)"	"86-23"	"ILC3279"	"--"	"3.11"	"无限"	"--"	"--"	"19.3"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"8.0"	"133"	"国外"	"--"	"30.6"	"--"	"L0000311"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.22"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"半直"	"--"	"--"	"1.1"	"--"	"--"	"57.4"	"黄"	"--"	"--"	"--"	"2.1"	"--"	"山西农科院品资所"	"黄"	"ILC3279"	"ICARDA"	"81.2"																																																				
"286"	"--"	"Leguminosae(豆科)"	"86-24"	"81-29W"	"--"	"3.11"	"无限"	"--"	"--"	"8.9"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"4.0"	"142"	"国外"	"--"	"29.4"	"--"	"L0000312"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.31"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"半匍"	"--"	"--"	"1.0"	"--"	"--"	"30.2"	"黄"	"--"	"--"	"--"	"2.0"	"--"	"山西农科院品资所"	"黄"	"81-29W"	"ICARDA"	"66.4"																																																				
"287"	"--"	"Leguminosae(豆科)"	"86-25"	"81-40W"	"--"	"3.11"	"无限"	"--"	"--"	"17.1"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"7.8"	"146"	"国外"	"--"	"26.0"	"--"	"L0000313"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"8.04"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"半匍"	"--"	"--"	"1.4"	"--"	"--"	"47.0"	"黄"	"--"	"--"	"--"	"2.2"	"--"	"山西农科院品资所"	"黄"	"81-40W"	"ICARDA"	"66.2"																																																				
"288"	"--"	"Leguminosae(豆科)"	"86-26"	"81-68"	"--"	"3.11"	"无限"	"--"	"--"	"8.3"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"6.0"	"135"	"国外"	"--"	"30.8"	"--"	"L0000314"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.24"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"半匍"	"--"	"--"	"1.1"	"--"	"--"	"24.4"	"黄"	"--"	"--"	"--"	"2.1"	"--"	"山西农科院品资所"	"黄"	"81-68"	"ICARDA"	"55.0"																																																				
"289"	"--"	"Leguminosae(豆科)"	"86-27"	"81-71C"	"--"	"3.11"	"无限"	"--"	"--"	"18.7"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"7.2"	"134"	"国外"	"--"	"30.9"	"--"	"L0000315"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.23"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"半直"	"--"	"--"	"1.3"	"--"	"--"	"46.8"	"黄"	"--"	"--"	"--"	"2.4"	"--"	"山西农科院品资所"	"黄"	"81-71C"	"ICARDA"	"65.8"																																																				
"290"	"--"	"Leguminosae(豆科)"	"86-28"	"81-75C"	"--"	"3.11"	"无限"	"--"	"--"	"27.8"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"7.2"	"133"	"国外"	"--"	"35.3"	"--"	"L0000316"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.22"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"半直"	"--"	"--"	"1.1"	"--"	"--"	"71.6"	"黄"	"--"	"--"	"--"	"2.2"	"--"	"山西农科院品资所"	"黄"	"81-75C"	"ICARDA"	"43.0"																																																				
"291"	"--"	"Leguminosae(豆科)"	"86-29"	"82-1C"	"--"	"3.11"	"无限"	"--"	"--"	"9.3"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"5.8"	"146"	"国外"	"--"	"29.6"	"--"	"L0000317"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"8.04"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00269"	"半匍"	"--"	"--"	"1.1"	"--"	"--"	"28.6"	"黄"	"--"	"--"	"--"	"2.1"	"--"	"山西农科院品资所"	"黄"	"82-1C"	"ICARDA"	"68.2"																																																				
"292"	"--"	"Leguminosae(豆科)"	"86-30"	"82-2C"	"--"	"3.11"	"无限"	"--"	"--"	"14.3"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"6.0"	"136"	"国外"	"--"	"29.8"	"--"	"L0000318"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.25"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"半直"	"--"	"--"	"1.0"	"--"	"--"	"48.2"	"黄"	"--"	"--"	"--"	"2.2"	"--"	"山西农科院品资所"	"黄"	"82-2C"	"ICARDA"	"34.4"																																																				
"293"	"--"	"Leguminosae(豆科)"	"86-31"	"82-9C"	"--"	"3.11"	"无限"	"--"	"--"	"10.5"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"6.4"	"137"	"国外"	"--"	"27.0"	"--"	"L0000319"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.26"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00270"	"半直"	"--"	"--"	"1.2"	"--"	"--"	"32.6"	"黄"	"--"	"--"	"--"	"2.1"	"--"	"山西农科院品资所"	"黄"	"82-9C"	"ICARDA"	"44.4"																																																				
"294"	"--"	"Leguminosae(豆科)"	"86-32"	"82-16C"	"--"	"3.11"	"无限"	"--"	"--"	"8.3"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"6.8"	"147"	"国外"	"--"	"24.1"	"--"	"L0000320"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"8.05"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"半匍"	"--"	"--"	"1.0"	"--"	"--"	"34.4"	"黄"	"--"	"--"	"--"	"2.2"	"--"	"山西农科院品资所"	"黄"	"82-16C"	"ICARDA"	"88.8"																																																				
"295"	"--"	"Leguminosae(豆科)"	"86-33"	"82-39C"	"--"	"3.11"	"无限"	"--"	"--"	"13.0"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"4.6"	"147"	"国外"	"--"	"29.8"	"--"	"L0000321"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"8.05"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"半直"	"--"	"--"	"1.3"	"--"	"--"	"33.8"	"黄"	"--"	"--"	"--"	"2.3"	"--"	"山西农科院品资所"	"黄"	"82-39C"	"ICARDA"	"61.8"																																																				
"296"	"--"	"Leguminosae(豆科)"	"86-34"	"82-73C"	"--"	"3.11"	"无限"	"--"	"--"	"15.8"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"5.8"	"129"	"国外"	"--"	"31.7"	"--"	"L0000322"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.18"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"直立"	"--"	"--"	"1.1"	"--"	"--"	"45.4"	"黄"	"--"	"--"	"--"	"2.5"	"--"	"山西农科院品资所"	"黄"	"82-73C"	"ICARDA"	"73.0"																																																				
"297"	"--"	"Leguminosae(豆科)"	"86-35"	"82-79C"	"--"	"3.11"	"无限"	"--"	"--"	"20.6"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"8.8"	"129"	"国外"	"--"	"26.7"	"--"	"L0000323"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.18"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00198"	"直立"	"--"	"--"	"1.3"	"--"	"--"	"59.6"	"黄"	"--"	"--"	"--"	"2.1"	"--"	"山西农科院品资所"	"黄"	"82-79C"	"ICARDA"	"46.4"																																																				
"298"	"--"	"Leguminosae(豆科)"	"86-36"	"82-87C"	"--"	"3.11"	"无限"	"--"	"--"	"19.0"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"6.4"	"137"	"国外"	"--"	"25.7"	"--"	"L0000324"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.26"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"半直"	"--"	"--"	"1.3"	"--"	"--"	"57.0"	"黄"	"--"	"--"	"--"	"2.1"	"--"	"山西农科院品资所"	"黄"	"82-87C"	"ICARDA"	"58.6"																																																				
"299"	"--"	"Leguminosae(豆科)"	"86-37"	"82-96C"	"--"	"3.11"	"无限"	"--"	"--"	"19.8"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"7.2"	"133"	"国外"	"--"	"29.9"	"--"	"L0000325"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.22"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00271"	"半直"	"--"	"--"	"1.5"	"--"	"--"	"44.2"	"黄"	"--"	"--"	"--"	"2.5"	"--"	"山西农科院品资所"	"黄"	"82-96C"	"ICARDA"	"55.4"																																																				
"300"	"--"	"Leguminosae(豆科)"	"86-38"	"82-112C"	"--"	"3.11"	"无限"	"--"	"--"	"15.3"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"4.6"	"137"	"国外"	"--"	"25.4"	"--"	"L0000326"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.26"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"半匍"	"--"	"--"	"1.1"	"--"	"--"	"55.0"	"黄"	"--"	"--"	"--"	"2.2"	"--"	"山西农科院品资所"	"黄"	"82-112C"	"ICARDA"	"61.2"																																																				
"301"	"--"	"Leguminosae(豆科)"	"86-39"	"82-133C"	"--"	"3.11"	"无限"	"--"	"--"	"11.6"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"7.2"	"133"	"国外"	"--"	"24.8"	"--"	"L0000327"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.22"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"半匍"	"--"	"--"	"1.5"	"--"	"--"	"31.4"	"黄"	"--"	"--"	"--"	"2.2"	"--"	"山西农科院品资所"	"黄"	"82-133C"	"ICARDA"	"52.6"																																																				
"302"	"--"	"Leguminosae(豆科)"	"86-40"	"82-180C"	"--"	"3.11"	"无限"	"--"	"--"	"14.6"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"8.4"	"134"	"国外"	"--"	"28.6"	"--"	"L0000328"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.23"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"半直"	"--"	"--"	"1.1"	"--"	"--"	"46.6"	"黄"	"--"	"--"	"--"	"2.1"	"--"	"山西农科院品资所"	"黄"	"82-180C"	"ICARDA"	"58.4"																																																				
"303"	"--"	"Leguminosae(豆科)"	"86-41"	"82-189C"	"--"	"3.11"	"无限"	"--"	"--"	"14.3"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"5.0"	"134"	"国外"	"--"	"27.5"	"--"	"L0000329"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.23"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"半直"	"--"	"--"	"1.1"	"--"	"--"	"47.4"	"黄"	"--"	"--"	"--"	"2.3"	"--"	"山西农科院品资所"	"黄"	"82-189C"	"ICARDA"	"54.4"																																																				
"304"	"--"	"Leguminosae(豆科)"	"86-42"	"82-195C"	"--"	"3.11"	"无限"	"--"	"--"	"11.2"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"8.0"	"134"	"国外"	"--"	"27.7"	"--"	"L0000330"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.23"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"半直"	"--"	"--"	"1.0"	"--"	"--"	"40.6"	"黄"	"--"	"--"	"--"	"2.2"	"--"	"山西农科院品资所"	"黄"	"82-195C"	"ICARDA"	"52.8"																																																				
"305"	"--"	"Leguminosae(豆科)"	"86-43"	"82-197C"	"--"	"3.11"	"无限"	"--"	"--"	"22.0"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"7.6"	"141"	"国外"	"--"	"32.3"	"--"	"L0000331"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.30"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"半匍"	"--"	"--"	"1.3"	"--"	"--"	"52.6"	"黄"	"--"	"--"	"--"	"2.4"	"--"	"山西农科院品资所"	"黄"	"82-197C"	"ICARDA"	"50.6"																																																				
"306"	"--"	"Leguminosae(豆科)"	"86-44"	"82-236C"	"--"	"3.11"	"无限"	"--"	"--"	"27.1"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"6.4"	"142"	"国外"	"--"	"31.3"	"--"	"L0000332"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.31"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"半直"	"--"	"--"	"1.5"	"--"	"--"	"57.8"	"黄"	"--"	"--"	"--"	"2.3"	"--"	"山西农科院品资所"	"黄"	"82-236C"	"ICARDA"	"65.4"																																																				
"307"	"--"	"Leguminosae(豆科)"	"86-45"	"ILC929"	"--"	"3.11"	"无限"	"--"	"--"	"10.6"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"6.0"	"141"	"国外"	"--"	"32.0"	"--"	"L0000333"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.30"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"半匍"	"--"	"--"	"1.1"	"--"	"--"	"30.2"	"黄"	"--"	"--"	"--"	"2.0"	"--"	"山西农科院品资所"	"黄"	"ILC929"	"ICARDA"	"51.6"																																																				
"308"	"--"	"Leguminosae(豆科)"	"86-46"	"83-42C"	"--"	"3.19"	"无限"	"--"	"--"	"20.7"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"5.4"	"129"	"国外"	"--"	"35.7"	"--"	"L0000334"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.25"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00199"	"半直"	"--"	"--"	"1.2"	"--"	"--"	"48.4"	"黄"	"--"	"--"	"--"	"2.6"	"--"	"山西农科院品资所"	"黄"	"83-42C"	"ICARDA"	"72.6"																																																				
