"id"	"品资所编号"	"品种名称"	"系谱"	"原名"	"来源"	"原产地"	"选育单位"	"株高"	"千粒重"	"选育年限"	"备注"
"816"	"3"	"陕农21"	"西北612/阿夫"				"陕西省农林科学院"	"105"	"32.0"	"1963"	
"817"	"3"	"陕农22"	"西北612/玛拉"				"陕西省农林科学院"	"120"	"33.0"	"1963"	
"818"	"3"	"陕农17-17"	"碧蚂4号/尤皮2号"				"陕西省农林科学院"	"95"	"36.0"	"1965"	
"819"	"3"	"陕农20-32"	"碧蚂4号/尤皮2号"				"陕西省农林科学院"	"102"	"33.0"	"1967"	
"820"	"3"	"陕农20-45"	"碧蚂4号/尤皮2号"				"陕西省农林科学院"	"103"	"32.0"	"1967"	
"821"	"3"	"陕农21-24"	"西北612/阿夫"				"陕西省农林科学院"	"125"	"32.0"	"1965"	
"822"	"3"	"陕农701"	"伊卡508B/丰产3号"				"陕西省农林科学院"	"110"	"43.0"	"197"	
"823"	"3"	"陕农702"	"伊卡508B/丰产3号"				"陕西省农林科学院"	"112"	"26.0"	"197"	
"824"	"3"	"陕农703"	"丰产1号/德拉道尼"				"陕西省农林科学院"	"117"	"31.0"	"197"	
"825"	"3"	"陕农704"	"陕农17/丰产3号"				"陕西省农林科学院"	"111"	"27.0"	"197"	
"826"	"3"	"陕农705"	"青春1号/丰产1号"				"陕西省农林科学院"	"115"	"31.0"	"197"	
"827"	"3"	"陕农706"	"青春1号/丰产1号"				"陕西省农林科学院"	"114"	"41.0"	"197"	
"828"	"3"	"陕农6521"	"陕农17号/丰产3号"				"陕西省农林科学院"	"100"	"30.0"	"197"	
"829"	"3"	"青春1号"	"碧蚂4号/尤皮2号"				"陕西省农林科学院"	"115"	"33.0"	"1964"	
"830"	"3"	"青春2号"	"碧蚂4号/尤皮2号"				"陕西省农林科学院"	"115"	"34.0"	"1964"	
"831"	"3"	"青春866"	"碧蚂4号/尤皮2号"				"陕西省农林科学院"	"115"	"32.0"	"1967"	
"832"	"3"	"金光麦"	"西北612/阿夫"				"陕西省农林科学院"	"109"	"33.0"	"1965"	
"833"	"3"	"竹叶青(白)"	"西北612/阿夫"				"陕西省农林科学院"	"97"	"36.0"	"1964"	
"834"	"3"	"竹叶青(红)"	"西北612/阿夫"				"陕西省农林科学院"	"97"	"36.0"	"1964"	
"835"	"3"	"5828-2-2-11"	"西北丰收/尤皮2号"				"陕西省农林科学院"	"85"	"30.0"	"1964"	
"836"	"3"	"5828-2-2-16"	"西北丰收/尤皮2号"				"陕西省农林科学院"	"95"	"34.0"	"1967"	
"837"	"3"	"5860-11-30"	"西北612/阿夫"				"陕西省农林科学院"	"108"	"31.0"	"1964"	
"838"	"3"	"5860-19-2-2"	"西北612/阿夫"				"陕西省农林科学院"	"105"	"34.0"	"1964"	
"839"	"3"	"5860-37-4-1(红)"	"西北612/阿夫"				"陕西省农林科学院"	"110"	"33.0"	"1964"	
"840"	"3"	"5860-37-4-1(白)"	"西北612/阿夫"				"陕西省农林科学院"	"135"	"33.0"	"1964"	
"841"	"3"	"6238-4-7-1-1"	"570u-5/陕农16"				"陕西省农林科学院"	"100"	"22.0"	"1967"	
"842"	"3"	"6242-22-5-6"	"陕农2号/尤皮2号"				"陕西省农林科学院"	"115"	"33.0"	"1966"	
"843"	"3"	"6469-6-2A-2"	"北京8号/陕农1号//St1472/506"				"陕西省农林科学院"	"105"	"32.0"	"1968"	
"844"	"3"	"6510-9-1-1"	"青春1号/丰产1号"				"陕西省农林科学院"	"115"	"46.0"	"197"	
"845"	"3"	"6510-9-1-2-8"	"青春1号/丰产1号"				"陕西省农林科学院"	"110"	"50.0"	"197"	
"846"	"3"	"6510-16-1-1"	"青春1号/丰产1号"				"陕西省农林科学院"	"120"	"46.0"	"197"	
"847"	"3"	"6521-2-8-7-13"	"陕农17号/丰产3号"				"陕西省农林科学院"	"100"	"30.0"	"1963"	
"848"	"3"	"6640白"	"青春1号/小吉野暮"				"陕西省农林科学院"	"80"	"35.0"	"197"	
"849"	"3"	"6640-6-1"	"青春1号/小吉野暮"				"陕西省农林科学院"	"80"	"32.0"	"197"	
"850"	"3"	"6688-0-31-10-1-3"	"咸农39/辉县红//5828-2-2-19"				"陕西省农林科学院"	"65"	"30.0"	"1972"	
"851"	"3"	"6688-4-2-3"	"咸农39/辉县红//5828-2-2-19"				"陕西省农林科学院"	"75"	"26.0"	"197"	
"852"	"3"	"6693.0"	"欧柔/辉县红//5828-2-2-19"				"陕西省农林科学院"	"85"	"27.0"	"197"	
"853"	"3"	"6706-32-2-1"	"丰产3号/P262"				"陕西省农林科学院"	"100"	"28.0"	"1972"	
"854"	"3"	"6706-43-6-1"	"丰产3号/P262"				"陕西省农林科学院"	"104"	"32.0"	"1972"	
"855"	"3"	"6701-9-5-8"	"丰产3号/金光麦"				"陕西省农林科学院"	"130"	"42.0"		
"856"	"3"	"6718-5-1-4"	"5860-19-2-2/丰产3号"				"陕西省农林科学院"	"103"	"36.0"	"1972"	
"857"	"3"	"6718-7-1-4"	"5860-19-2-2/丰产3号"				"陕西省农林科学院"	"110"	"28.0"	"1972"	
"858"	"3"	"6718-12-3-4"	"5860-19-2-2/丰产3号"				"陕西省农林科学院"	"83"	"30.0"	"1972"	
"859"	"3"	"6794-7-1-7"	"651192/丰产2号"				"陕西省农林科学院"	"85"	"35.0"	"1972"	
"860"	"3"	"67106-0-1-8"	"青春1号/小樱粟//生选6号/伊博1373"				"陕西省农林科学院"	"100"	"38.0"	"1972"	
"861"	"3"	"67108-43-1"	"青春1号/小樱粟//生选6号"				"陕西省农林科学院"	"104"	"34.0"	"1971"	
"862"	"3"	"67109-25-1"	"小樱粟/桑鲁卡//5860-11-30"				"陕西省农林科学院"	"105"	"35.0"	"1971"	
"863"	"3"	"6801-0-2-2"	"西布利81/阿夫"				"陕西省农林科学院"	"70"	"31.0"	"1973"	
"864"	"3"	"6801-3-1-1"	"西布利81/阿夫"				"陕西省农林科学院"	"70"	"31.0"	"1973"	
"865"	"3"	"陕早1号(6811系统)"	"西布利81//丰产3号/62(9)-2-1"				"陕西省农林科学院"	"85"	"45.0"		
"866"	"3"	"6811(1)-3-1"	"西布利81//丰产3号/62(9)-2-1"				"陕西省农林科学院"	"74"	"49.0"	"1976"	
"867"	"3"	"6811(3)-1-15"	"西布利81//丰产3号/62(9)-2-1"				"陕西省农林科学院"	"80"	"50.0"	"1976"	
"868"	"3"	"6811-0-4-1"	"西布利81//丰产3号/62(9)-2-1"				"陕西省农林科学院"	"70"	"43.0"	"1973"	
"869"	"3"	"6814-0-1"	"丰产3号/62(9)-2-1//西布利81"				"陕西省农林科学院"	"65"	"37.0"	"1972"	
"870"	"3"	"6815-0-2-3"	"丰产3号/阿夫//西布利81"				"陕西省农林科学院"	"80"	"34.0"	"1973"	
"871"	"3"	"6826-1-2-1"	"651192-2-3/金光麦"				"陕西省农林科学院"	"71"	"34.0"	"1973"	
"872"	"3"	"6827-3-1"	"651192-2-3/青春1号"				"陕西省农林科学院"	"103"	"0.0"		
"873"	"3"	"6827-3-2"	"651192-2-3/青春1号"				"陕西省农林科学院"	"104"	"47.0"	"1972"	
"874"	"3"	"6841-2-1-1"	"阿早277/L81"				"陕西省农林科学院"				
"875"	"3"	"6842-7-1-2"	"阿早277/5828-2-2-19"				"陕西省农林科学院"	"80"	"42.0"	"1973"	
"876"	"3"	"6920-6-3"	"6839/6888-4-5"				"陕西省农林科学院"	"75"	"46.0"	"1973"	
"877"	"3"	"6895-14-1-1"	"651192/丰产2号//青春1号"				"陕西省农林科学院"	"111"	"48.0"	"1973"	
"878"	"3"	"6934-4-1"	"651192/5828-2-2-19//651192/6183"				"陕西省农林科学院"	"75"	"38.0"	"1973"	
"879"	"3"	"74100.0"	"山前麦/泰山1号"				"陕西省农林科学院"	"100"	"48.0"		
"880"	"3"	"74101.0"	"山前麦/郑州721"				"陕西省农林科学院"	"100"	"48.0"		
"881"	"3"	"碧蚂1号"	"蚂蚱麦/碧玉麦"				"西北农学院"	"126"	"35.0"	"195"	
"882"	"3"	"碧蚂2号"	"蚂蚱麦/碧玉麦"				"西北农学院"	"105"	"0.0"	"195"	
"883"	"3"	"碧蚂3号"	"蚂蚱麦/碧玉麦"				"西北农学院"	"113"	"0.0"	"195"	
"884"	"3"	"碧蚂4号"	"蚂蚱麦/碧玉麦"				"西北农学院"	"119"	"34.0"	"195"	
"885"	"3"	"碧蚂5号"	"蚂蚱麦/碧玉麦"				"西北农学院"	"115"	"0.0"	"195"	
"886"	"3"	"碧蚂6号"	"蚂蚱麦/碧玉麦"				"西北农学院"	"122"	"0.0"	"195"	
"887"	"3"	"西农6028"	"泾阳60/中农28"				"西北农学院"	"117"	"26.0"	"1951"	
"888"	"3"	"红玉麦"	"大荔红和尚/碧玉麦"				"西北农学院"	"96"	"0.0"	"1949"	
"889"	"3"	"早红玉"	"大荔红和尚/碧玉麦"				"西北农学院"	"84"	"29.0"	"1951"	
"890"	"3"	"丰产1号"	"丹麦1号/西农6028"				"西北农学院"	"120"	"0.0"	"1965"	
"891"	"3"	"丰产2号"	"丹麦1号/西农6028"				"西北农学院"	"115"	"0.0"	"1965"	
"892"	"3"	"丰产3号"	"丹麦1号/西农6028"				"西北农学院"	"120"	"42.0"	"1965"	
"893"	"3"	"矮丰1号"	"咸农39/58(18)2"				"西北农学院"	"75"	"30.0"	"1969"	
"894"	"3"	"矮丰3号"	"咸农39/58(18)2//丰产3号"				"西北农学院"	"75"	"35.0"	"197"	
"895"	"3"	"矮丰4号"	"咸农39/58(18)2//丰产3号"				"西北农学院"	"80"	"34.0"	"197"	
"896"	"3"	"铁秆早"	"丹麦1号/中农28//红玉麦"				"西北农学院"	"100"	"0.0"	"1964"	
"897"	"3"	"58(28)2-6"	"丹麦1号/中农28//红玉麦"				"西北农学院"	"100"	"0.0"	"1964"	
"898"	"3"	"58(18)2"	"丹麦1号/碧蚂6号//小佛手"				"西北农学院"	"100"	"0.0"	"1964"	
"899"	"3"	"58(34)26"	"丹麦1号/西农6028//早红玉"				"西北农学院"			"1964"	
"900"	"3"	"62(9)2-1"	"丹麦1号/阿夫//58(18)2"				"西北农学院"			"1967"	
"901"	"3"	"62(9)10-4"	"丹麦1号/阿夫//58(28)"				"西北农学院"	"88"	"0.0"	"1967"	
"902"	"3"	"西农实心麦"	"丹麦1号/阿夫//58(18)2"				"西北农学院"	"95"	"34.0"	"1967"	
"903"	"3"	"63(8)23"	"铁杆早/58(28)"				"西北农学院"			"1968"	
"904"	"3"	"64(4)5"	"咸农39/58(18)2"				"西北农学院"	"55"	"24.0"	"1969"	
"905"	"3"	"64(4)6"	"咸农39/58(18)2"				"西北农学院"	"50"	"0.0"	"1969"	
"906"	"3"	"67(1)2-1-7"	"丰产3号/62(9)2-1"				"西北农学院"	"100"	"43.0"	"1972"	
"907"	"3"	"67(1)2-2-9"	"丰产3号/62(9)2-1"				"西北农学院"	"100"	"43.0"	"1972"	
"908"	"3"	"67(1)2-8-3"	"丰产3号/62(9)2-1"				"西北农学院"	"100"	"0.0"	"1972"	
"909"	"3"	"67(1)1-6"	"丰产3号/62(9)2-1"				"西北农学院"	"100"	"41.0"	"1972"	
"910"	"3"	"69(8)23-2-1"	"咸农39/58(18)2//丰产3号"				"西北农学院"			"1974"	
"911"	"3"	"73(36)9-1-5-16"	"矮丰4号/洛夫林10号"				"西北农学院"	"70"	"37.0"		
"912"	"3"	"生选2号"	"丰收麦s-b//南大2419/鹅冠186"				"西北植物研究所"	"110"	"0.0"	"1963"	
"913"	"3"	"新生选6号"	"南大2419/英国小麦"				"西北植物研究所"	"101"	"0.0"	"1968"	
"914"	"3"	"生选7号"	"南大2419/丰收麦s-b"				"西北植物研究所"	"88"	"0.0"	"1966"	
"915"	"3"	"小偃2号"	"内乡36/65-15"				"西北植物研究所"	"87"	"45.0"	"1969"	
"916"	"3"	"小偃4号"	"丰产1号/小偃759"				"西北植物研究所"	"85"	"46.0"	"1973"	
"917"	"3"	"小偃5号"	"St2422/464/小偃96"				"西北植物研究所"	"85"	"38.0"	"1973"	
"918"	"3"	"小偃6号"	"St2422/464/小偃96"				"西北植物研究所"	"90"	"49.0"		
"919"	"3"	"小偃26"	"内乡36/65-15"				"西北植物研究所"	"95"	"45.0"	"1969"	
"920"	"3"	"小偃58"	"丰收S-6/碧玉麦/3/西农6028//中农28/长穗偃麦草"				"西北植物研究所"	"71"	"0.0"	"1962"	
"921"	"3"	"小偃68"	"南大2419/鹅冠186/3/密穗小麦/长穗偃麦草//鹅冠599"				"西北植物研究所"	"110"	"30.0"	"1962"	
"922"	"3"	"小偃96"	"丰产1号/65-5"				"西北植物研究所"	"950"	"47.0"	"197"	
"923"	"3"	"小偃131"	"阿勃/丰收麦s_b/4/泾阳302/长穗偃麦草//西农6028/3/中农28/长穗偃麦草// 6025"				"西北植物研究所"	"100"	"0.0"	"1962"	
"924"	"3"	"小偃333"	"密穗小麦/长穗偃麦草//西农6028/4/南大2419/鹅冠186/3/密穗小麦/长穗偃麦草//鹅冠599"				"西北植物研究所"	"110"	"0.0"	"1962"	
"925"	"3"	"小偃506"	"内乡5号/小偃15"				"西北植物研究所"	"75"	"0.0"	"197"	
"926"	"3"	"小偃10-1"	"丰收麦S-6/碧玉麦/4/南大2419//密穗小麦/长穗偃麦草/3/鹅冠599"				"西北植物研究所"	"85"	"0.0"	"1962"	
"927"	"3"	"小偃10-2"	"丰收麦S-6/碧玉麦/4/南大2419//密穗小麦/长穗偃麦草/3/鹅冠599"				"西北植物研究所"	"85"	"0.0"	"1962"	
"928"	"3"	"小偃26-1"	"内乡36/小偃15"				"西北植物研究所"	"95"	"45.0"	"1969"	
"929"	"3"	"小偃759"	"碧蚂1号/65-4"				"西北植物研究所"	"74"	"34.0"	"1967"	
"930"	"3"	"小偃967"	"南大2419/丰收麦s-b//小偃15"				"西北植物研究所"	"93"	"44.0"	"1967"	
"931"	"3"	"小偃1192"	"咸农39/3/陕农17//内乡5号/密穗偃麦草"				"西北植物研究所"	"70"	"0.0"	"1966"	
"932"	"3"	"小偃65-1478"	"独秆麦/小偃333"				"西北植物研究所"	"105"	"0.0"	"1965"	
"933"	"3"	"小偃682-1分58-2"	"小偃26/小偃95"				"西北植物研究所"	"70"	"0.0"	"1974"	
"934"	"3"	"小偃709-12分34"	"小偃68/小偃967"				"西北植物研究所"	"75"	"0.0"	"1975"	
"935"	"3"	"小偃709-12分2"	"小偃68/小偃967"				"西北植物研究所"	"120"	"0.0"	"1975"	
"936"	"3"	"小偃1455"	"内乡36/小偃4号"				"西北植物研究所"	"105"	"0.0"	"1968"	
"937"	"3"	"向阳丰"	"丰产3号选育"				"西北植物研究所"	"95"	"0.0"	"1971"	
"938"	"3"	"95-3-3-2"	"小偃10号/内乡5号//丰产1号"				"西北植物研究所"	"80"	"48.0"	"1969"	
"939"	"3"	"671-13-3-1"	"丰产1号/小偃759"				"西北植物研究所"	"80"	"0.0"	"1975"	
"940"	"3"	"682-1-4-1"	"小偃26/小偃95"				"西北植物研究所"	"95"	"0.0"	"1974"	
"941"	"3"	"682-5-63-3"	"小偃26/小偃95"				"西北植物研究所"	"91"	"0.0"	"1974"	
"942"	"3"	"95-4-4-32"	"小偃10号/内乡5号//丰产1号"				"西北植物研究所"			"1969"	
"943"	"3"	"651192中穗-5-2"	"咸农39/3/陕农12//内乡5号/长穗偃麦草"				"西北植物研究所"	"90"	"0.0"	"1968"	
"944"	"3"	"651192-2-4"	"咸农39/3/陕农12//内乡5号/长穗偃麦草"				"西北植物研究所"	"65"	"0.0"	"1968"	
"945"	"3"	"657192中穗-5-1"	"咸农39/3/陕农12//内乡5号/长穗偃麦草"				"西北植物研究所"	"75"	"0.0"	"1968"	
"946"	"3"	"651192-2-3"	"咸农39/3/陕农12//内乡5号/长穗偃麦草"				"西北植物研究所"	"60"	"0.0"	"1968"	
"947"	"3"	"75381-4-2-1"	"7014-5-2/矮丰3号"				"西北植物研究所"	"75"	"35.0"		
"948"	"3"	"75392-4-3-23"	"百泉7030-9-1-1/7014-5-2"				"西北植物研究所"	"60"	"41.0"		
"949"	"3"	"西育1号(184)"	"R-16/弗兰尼"				"西北水土保持研究所"	"100"	"50.0"	"1968"	
"950"	"3"	"西育2号(188)"	"南大2419/3/南大2419/丰收麦S-6//伊博1373"				"西北水土保持研究所"	"100"	"49.0"	"1968"	
"951"	"3"	"西育3号(2037)"	"丰收麦s-b/62-211"				"西北水土保持研究所"	"100"	"37.0"	"197"	
"952"	"3"	"西育4号(2035)"	"土生密穗/选62-38"				"西北水土保持研究所"	"110"	"38.0"	"1973"	
"953"	"3"	"西育5号"	"巴拉干12/66-591"				"西北水土保持研究所"	"110"	"37.0"	"1974"	
"954"	"3"	"西育7号"	"西育1号/W67"				"西北水土保持研究所"	"100"	"40.0"		
"955"	"3"	"榆田2号"	"中苏68系选"				"西北水土保持研究所"	"90"	"34.0"		
"956"	"3"	"密穗早"	"伊博1373//宜阳黑麦/西农6028"				"西北水土保持研究所"			"197"	
"957"	"3"	"远三"	"90区苏//宜阳黑麦/西农6028"				"西北水土保持研究所"	"120"	"52.0"	"197"	
"958"	"3"	"75低"	"南大2419/英国小麦//大荔红和尚"				"西北水土保持研究所"	"97"	"50.0"	"197"	
"959"	"3"	"2220-25"	"九兰三九/矮丰1号"				"西北水土保持研究所"	"73"	"0.0"		
"960"	"3"	"2264-9-2"	"矮丰1号/西育1号"				"西北水土保持研究所"	"75"	"0.0"		
"961"	"3"	"2277-1-6"	"南大2419/伊博1373//内乡5号/3/2037"				"西北水土保持研究所"	"90"	"0.0"		
"962"	"3"	"2416.0"	"铁秆糙/矮丰1号"				"西北水土保持研究所"	"60"	"0.0"		
"963"	"3"	"70-5-3"	"2037辐射处理"				"西北水土保持研究所"	"80"	"34.0"		
"964"	"3"	"3435.0"	"南大2419/伊博373//阿勃/丰收麦S-b"				"西北水土保持研究所"	"95"	"36.0"	"1969"	
"965"	"3"	"西耀1号(2040)"	"农大311/丰收1号"				"西北水土保持研究所与耀县农场"	"80"	"34.0"	"1975"	
"966"	"3"	"武农73(96)"	"武农141辐射处理//咸农68(25)尤皮2号"				"陕西武功农校"	"100"	"39.0"		
"967"	"3"	"武农111"	"西北612/多父本"				"陕西武功农校"	"110"	"0.0"		
"968"	"3"	"武农114"	"57(1)5//南大2419/碧玉麦"				"陕西武功农校"	"82"	"0.0"		
"969"	"3"	"武农132"	"西北612/多本父"				"陕西武功农校"	"110"	"0.0"		
"970"	"3"	"武农741"	"丰产3号/武农132"				"陕西武功农校"	"100"	"40.0"		
"971"	"3"	"99(75)"	"西北612/欧柔//向阳1号"				"陕析武功农校"	"90"	"40.0"		
"972"	"3"	"东风1号"	"陕农21系选"				"陕西武功李台大队"	"95"	"0.0"		
"973"	"3"	"陕农7号"	"蚂蚱麦系选"				"陕西前西安农棉试验站"				
"974"	"3"	"矮秆早(五七1号)"	"咸农39/陕农9号"				"陕西西安市农科所"	"80"	"0.0"		
"975"	"3"	"五七2号"	"丰产1号/陕农17号"				"陕西西安市农科所"	"100"	"0.0"		
"976"	"3"	"矮变1号"	"矮秆早自然变异株"				"陕西西安市农科所"	"24"	"28.0"		
"977"	"3"	"星火1号"	"陕农1号/阿夫"				"陕西长安双竹大队"	"97"	"0.0"		
"978"	"3"	"双竹青"	"陕农17号/阿夫"				"陕西长安双竹大队"	"118"	"0.0"		
"979"	"3"	"西北站1号"	"泾阳302/碧玉麦"				"前西北推广繁殖站"	"117"	"0.0"		
"980"	"3"	"西北站2号"	"泾阳302/中农28"				"前西北推广繁殖站"	"111"	"0.0"		
"981"	"3"	"陕西54"	"泾阳302的胚与西北 2号的胚乳嫁接"				"前陕西综合站"				
"982"	"3"	"泾阳26"	"礼泉和尚头/华县气死风"				"前陕西泾惠农场"	"111"	"0.0"		
"983"	"3"	"泾阳30"	"礼泉和尚头/华县气死风"				"前陕西泾惠农场"	"110"	"0.0"		
"984"	"3"	"泾阳60"	"礼泉和尚头/华县气死风"				"前陕西泾惠农场"	"123"	"0.0"		
"985"	"3"	"泾阳302"	"蚂蚱麦选育"				"前陕西泾惠农场"	"122"	"0.0"		
"986"	"3"	"西北兰芒麦"	"农家品种选育"				"前陕西泾惠农场"	"122"	"0.0"		
"987"	"3"	"宝临9号"	"碧蚂4号/咸农19"				"陕西宝鸡市农科所"	"102"	"0.0"		
"988"	"3"	"宝临10号"	"陕农12/57Du-5"				"陕西宝鸡市农科所"	"110"	"0.0"		
"989"	"3"	"宝临11"	"郑州24/57Du-5"				"陕西宝鸡市农科所"	"100"	"0.0"		
"990"	"3"	"宝临13"	"陕农18/青春1号"				"陕西宝鸡市农科所"	"106"	"0.0"		
"991"	"3"	"652-12"	"泾阳60/陕农22"				"陕西宝鸡市农科所"	"95"	"0.0"		
"992"	"3"	"白大粒"	"生选2号选育"				"陕西宝鸡市农科所"	"81"	"0.0"		
"993"	"3"	"套草2号"	"绿毛鹅冠草和内乡5号套接"				"陕西宝鸡工农大队"	"123"	"0.0"		
"994"	"3"	"套草4号"	"绿毛鹅冠草和内乡5号套接"				"陕西宝鸡工农大队"	"127"	"0.0"		
"995"	"3"	"坡川丰"	"陕农1号/阿夫"				"陕西宝鸡西秦大队"				
"996"	"3"	"西秦1号"	"小偃967/(丰产3号+5828-2-2-19)"				"陕西宝鸡西秦大队"	"85"	"0.0"		
"997"	"3"	"西秦2号"	"641371-4/65(14)1"				"陕西宝鸡西秦大队"	"90"	"0.0"		
"998"	"3"	"双丰收"	"阿夫/陕农1号"				"陕西宝鸡西秦大队"	"150"	"0.0"		
"999"	"3"	"4101.0"	"青春2号选育"				"陕西扶风良种场"	"105"	"0.0"		
"1000"	"3"	"群选1号"	"丰产3号/生选1号"				"陕西眉县常兴侯家"	"100"	"0.0"		
"1001"	"3"	"常兴654"	"陕农1号选育"				"陕西眉县常兴大队"	"100"	"0.0"		
"1002"	"3"	"榆春1号(榆春293)"	"欧柔/7399"				"陕西榆林地区农科所"	"100"	"0.0"	"1976"	
"1003"	"3"	"榆春2号(榆春311)"	"榆林春小麦/欧柔"				"陕西榆林地区农科所"	"100"	"0.0"	"1976"	
"1004"	"3"	"义字4号"	"白小麦选育"				"陕西绥德县义合镇"				
"1005"	"3"	"燕红"	"原名燕大R.W,自美国引入"				"前燕京大学农场引入延安农科所"	"134"	"30.0"	"49前"	
"1006"	"3"	"延安1号"	"中苏68/可交麦"				"陕西延安地区农科所"	"107"	"30.0"	"1957"	
"1007"	"3"	"延安3号"	"燕红/中苏68"				"陕西延安地区农科所"	"107"	"35.0"	"196"	
"1008"	"3"	"延安4号"	"农大36/中苏68"				"陕西延安地区农科所"	"100"	"43.0"	"196"	
"1009"	"3"	"延安5号"	"四月黄/钱交麦//晋农17"				"陕西延安地区农科所"	"100"	"32.0"	"1963"	
"1010"	"3"	"延安6号"	"可交麦/中苏68"				"陕西延安地区农科所"	"115"	"33.3"	"196"	
"1011"	"3"	"延安8号"	"农大36/中苏68"				"陕西延安地区农科所"	"110"	"35.0"	"196"	
"1012"	"3"	"延安9号"	"保加利亚10号/太谷49"				"陕西延安地区农科所"	"120"	"40.0"	"196"	
"1013"	"3"	"延安10号"	"保加利亚10号/太谷49"				"陕西延安地区农科所"	"115"	"40.0"	"196"	
"1014"	"3"	"延安11"	"保加利亚10号/太谷49"				"陕西延安地区农科所"	"110"	"40.0"	"1968"	
"1015"	"3"	"延安12"	"北京5号/早熟3号"				"陕西延安地区农科所"	"109"	"40.0"	"1964"	
"1016"	"3"	"延安13"	"济南2号/中苏68"				"陕西延安地区农科所"	"130"	"38.0"	"1964"	
"1017"	"3"	"延安15"	"延安9号/北京5号"				"陕西延安地区农科所"	"100"	"40.0"	"1973"	
"1018"	"3"	"耐冻麦"	"四月黄/钱交麦//晋农17"				"陕西延安地区农科所"	"100"	"0.0"	"1963"	
"1019"	"3"	"咸农2号"	"碧蚂1号/尤皮2号"				"陕西咸阳地区农科所"	"118"	"40.0"	"1963"	
"1020"	"3"	"咸农3号"	"Au-3碧蚂1号/尤皮2号"				"陕西咸阳地区农科所"	"120"	"40.0"	"1963"	
"1021"	"3"	"咸农39"	"西农6028/水源86"				"陕西咸阳地区农科所"	"65"	"37.0"	"1964"	
"1022"	"3"	"咸农68"	"丰产3号/阿夫"				"陕西咸阳地区农科所"	"95"	"36.0"	"1973"	
"1023"	"3"	"咸矮1号"	"咸农39/陕农10号"				"陕西咸阳地区农科所"			"1969"	
"1024"	"3"	"411.0"	"咸农14/陕农18"				"陕西咸阳地区农科所"				
"1025"	"3"	"3311-556"	"丰产3号/阿夫"				"陕西咸阳地区农科所"	"75"	"38.0"	"1973"	
"1026"	"3"	"30427.0"	"丰产3号/阿勃"				"陕西咸阳地区农科所"	"100"	"40.0"	"1973"	
"1027"	"3"	"67(30)2-21"	"丰产3号/阿勃"				"陕西咸阳地区农科所"	"107"	"40.0"	"1973"	
"1028"	"3"	"68(1)-3-1-5-5-1"	"咸矮1号/丰产3号"				"陕西咸阳地区农科所"	"80"	"38.0"	"1975"	
"1029"	"3"	"69(11)-6-3-1"	"咸农163/丰产3号"				"陕西咸阳地区农科所"	"80"	"40.0"	"1975"	
"1030"	"3"	"长选1号"	"地方品种五籽麦选育"				"陕西咸阳地区农科所"	"115"	"35.0"		
"1031"	"3"	"教革5号"	"生选7号/咸农39//丰产1号"				"陕西户县二中"	"65"	"0.0"		
"1032"	"3"	"教革6号"	"咸农39/丰产3号"				"陕西户县二中"	"78"	"0.0"		
"1033"	"3"	"官村1号"	"西农6028/阿勃"				"陕西周至县官村大队"	"110"	"38.0"		
"1034"	"3"	"官村2号"	"蚂蚱麦/南大2419//阿勃"				"陕西周至县官村大队"	"95"	"0.0"		
"1035"	"3"	"华农83"	"尤皮2号/阿夫"				"陕西华县咸林中学"	"78"	"0.0"		
"1036"	"3"	"华农84"	"尤皮2号/阿夫"				"陕西华县咸林中学"	"85"	"0.0"		
"1037"	"3"	"复壮30"	"泾惠30系选"				"陕西渭南地区农科所"	"83"	"0.0"	"1972"	
"1038"	"3"	"蒲临5号"	"57Du5/郑州24"				"陕西渭南地区农科所"	"100"	"0.0"		
"1039"	"3"	"30-304"	"泾惠30系选"				"陕西渭南地区农科所"	"90"	"0.0"		
"1040"	"3"	"丰3-189"	"丰产3号选育"				"陕西蒲城县郭村大队"	"95"	"0.0"		
