"id"	"青枯病"	"科名"	"施木克值"	"品种名称"	"杂气"	"选育单位"	"茎围"	"叶面"	"叶片厚薄"	"吃味"	"移栽至开花"	"杂交组合"	"根结线虫病"	"单位编号"	"类型"	"黑胫病"	"译名"	"叶缘"	"总糖"	"劲头"	"属名"	"统一编号"	"糖／碱"	"学名"	"灰色"	"叶尖"	"花色"	"蛋白质"	"库编号"	"株型"	"省"	"原产地"	"叶色"	"CMV"	"烟碱"	"叶数"	"烟蚜"	"叶形"	"叶柄"	"烟气烟碱"	"节距"	"香气"	"备注"	"叶长"	"还原糖"	"燃烧性"	"焦油"	"叶宽"	"样品类型"	"叶片结构"	"保存单位"	"刺激性"	"焦油／烟碱"	"总氮"	"种子来源"	"株高"	"图象"
"523"	"感病"	"Solanaceae(茄科)"	"--"	"H423"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"抗病"	"1521"	"烤烟"	"感病"	"H423"	"--"	"--"	"--"	"Nicotiana(烟属)"	"00002260"	"--"	"Nicotiana tabacum L.(普通烟草)"	"--"	"钝尖"	"--"	"--"	"I5A01361"	"塔形"	"国外"	"美国"	"绿"	"--"	"--"	"31.0"	"抗虫"	"宽椭圆"	"--"	"--"	"--"	"--"	"--"	"19.0"	"--"	"--"	"--"	"13.7"	"国外"	"--"	"中烟所"	"--"	"--"	"--"	"--"	"76.3"	"--"
"524"	"感病"	"Solanaceae(茄科)"	"1.82"	"Hicks 55"	"有"	"--"	"6.9"	"较皱"	"较厚"	"辣"	"51"	"--"	"感病"	"1422"	"烤烟"	"感病"	"Hicks 55"	"波浪"	"16.03"	"较大"	"Nicotiana(烟属)"	"00002261"	"7.21"	"Nicotiana tabacum L.(普通烟草)"	"灰白"	"渐尖"	"--"	"9.18"	"I5A01362"	"筒形"	"国外"	"津巴布韦"	"绿"	"中感"	"2.25"	"24.0"	"感虫"	"椭圆"	"--"	"1.86"	"5.2"	"有"	"--"	"44.3"	"13.66"	"中"	"41.73"	"20.3"	"国外"	"较细"	"中烟所"	"微有"	"22.46"	"1.86"	"--"	"136.1"	"--"
"525"	"--"	"Solanaceae(茄科)"	"--"	"I-35"	"--"	"--"	"--"	"--"	"--"	"--"	"51"	"--"	"--"	"SNT208"	"烤烟"	"--"	"I-35"	"--"	"--"	"--"	"Nicotiana(烟属)"	"00002262"	"--"	"Nicotiana tabacum L.(普通烟草)"	"--"	"--"	"--"	"--"	"I5A01363"	"筒形"	"国外"	"美国"	"--"	"--"	"--"	"22.0"	"--"	"宽椭圆"	"--"	"--"	"--"	"--"	"--"	"50.6"	"--"	"--"	"--"	"32.4"	"国外"	"--"	"山东农大"	"--"	"--"	"--"	"--"	"158.3"	"--"
"526"	"--"	"Solanaceae(茄科)"	"0.74"	"Irabourbon No-1"	"--"	"--"	"8.7"	"较平"	"中"	"--"	"74"	"--"	"--"	"1427"	"烤烟"	"--"	"Irabourbon No-1"	"波浪"	"9.00"	"--"	"Nicotiana(烟属)"	"00002263"	"3.93"	"Nicotiana tabacum L.(普通烟草)"	"--"	"渐尖"	"--"	"21.19"	"I5A01364"	"塔形"	"国外"	"津巴布韦"	"绿"	"中感"	"2.28"	"31.0"	"高感"	"椭圆"	"--"	"--"	"4.4"	"--"	"--"	"44.7"	"7.93"	"--"	"--"	"21.4"	"国外"	"较细"	"中烟所"	"--"	"--"	"2.35"	"--"	"161.7"	"--"
"527"	"--"	"Solanaceae(茄科)"	"--"	"Islangold"	"--"	"--"	"--"	"--"	"--"	"--"	"73"	"--"	"--"	"A45"	"烤烟"	"--"	"Islangold"	"--"	"--"	"--"	"Nicotiana(烟属)"	"00002264"	"--"	"Nicotiana tabacum L.(普通烟草)"	"--"	"--"	"--"	"--"	"I5A01365"	"塔形"	"国外"	"加拿大"	"--"	"中抗"	"--"	"30.0"	"--"	"长椭圆"	"--"	"--"	"--"	"--"	"--"	"46.6"	"--"	"--"	"--"	"19.8"	"国外"	"--"	"牡丹江所"	"--"	"--"	"--"	"黑龙江省牡丹江市农科所"	"118.4"	"--"
"528"	"--"	"Solanaceae(茄科)"	"2.74"	"K324"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"86"	"烤烟"	"--"	"K324"	"--"	"30.09"	"--"	"Nicotiana(烟属)"	"00002265"	"30.40"	"Nicotiana tabacum L.(普通烟草)"	"--"	"--"	"--"	"10.99"	"I5A01366"	"塔形"	"国外"	"美国"	"--"	"--"	"0.99"	"20.0"	"--"	"长椭圆"	"--"	"--"	"--"	"--"	"--"	"56.6"	"27.11"	"--"	"--"	"23.7"	"国外"	"--"	"云南所"	"--"	"--"	"1.93"	"--"	"127.0"	"--"
"529"	"感病"	"Solanaceae(茄科)"	"1.53"	"K326"	"--"	"--"	"6.8"	"较皱"	"较厚"	"--"	"67"	"--"	"中抗"	"1479"	"烤烟"	"中感"	"K326"	"波浪"	"17.72"	"--"	"Nicotiana(烟属)"	"00002266"	"11.15"	"Nicotiana tabacum L.(普通烟草)"	"--"	"急尖"	"--"	"11.60"	"I5A01367"	"筒形"	"国外"	"美国"	"绿"	"中感"	"1.59"	"26.0"	"中抗"	"长椭圆"	"--"	"1.91"	"2.5"	"--"	"--"	"39.6"	"14.89"	"--"	"56.63"	"17.2"	"国外"	"疏"	"中烟所"	"--"	"30.00"	"2.13"	"安徽省烟草所"	"96.6"	"--"
"530"	"中感"	"Solanaceae(茄科)"	"2.04"	"K394"	"有"	"--"	"9.0"	"较皱"	"较厚"	"尚纯净"	"--"	"--"	"感病"	"85"	"烤烟"	"中抗"	"K394"	"较皱"	"19.36"	"中"	"Nicotiana(烟属)"	"00002267"	"11.32"	"Nicotiana tabacum L.(普通烟草)"	"灰白"	"钝尖"	"--"	"9.47"	"I5A01368"	"塔形"	"国外"	"美国"	"绿"	"中感"	"1.71"	"20.0"	"中抗"	"长椭圆"	"--"	"2.19"	"2.2"	"有"	"--"	"55.5"	"19.34"	"中"	"26.67"	"20.8"	"国外"	"中"	"云南所"	"微有"	"12.18"	"1.81"	"--"	"137.7"	"--"
"531"	"中感"	"Solanaceae(茄科)"	"0.38"	"K399"	"--"	"--"	"--"	"--"	"--"	"--"	"62"	"--"	"中抗"	"3016"	"烤烟"	"中感"	"K399"	"--"	"4.51"	"--"	"Nicotiana(烟属)"	"00002268"	"3.70"	"Nicotiana tabacum L.(普通烟草)"	"--"	"--"	"--"	"11.73"	"I5A01369"	"筒形"	"国外"	"美国"	"--"	"--"	"1.22"	"27.0"	"--"	"长椭圆"	"--"	"--"	"--"	"--"	"--"	"46.3"	"3.72"	"--"	"--"	"19.8"	"国外"	"--"	"安徽所"	"--"	"--"	"2.09"	"美国牛津试验站"	"111.3"	"--"
"532"	"中抗"	"Solanaceae(茄科)"	"0.95"	"Kutsaga Mammoth 10"	"有"	"--"	"--"	"--"	"--"	"尚纯净"	"--"	"--"	"感病"	"1503"	"烤烟"	"感病"	"Kutsaga Mammoth 10"	"--"	"9.04"	"中"	"Nicotiana(烟属)"	"00002269"	"8.29"	"Nicotiana tabacum L.(普通烟草)"	"灰白"	"--"	"--"	"9.50"	"I5A02207"	"筒形"	"国外"	"津巴布韦"	"--"	"--"	"1.09"	"--"	"高感"	"椭圆"	"--"	"--"	"--"	"尚足"	"--"	"40.7"	"8.05"	"中"	"--"	"22.7"	"国外"	"--"	"中烟所"	"微有"	"--"	"1.71"	"中国烟草总公司"	"--"	"--"
"533"	"感病"	"Solanaceae(茄科)"	"1.63"	"Kutsaga 51E"	"--"	"--"	"--"	"--"	"--"	"--"	"59"	"--"	"感病"	"SNT91"	"烤烟"	"感病"	"Kutsaga 51E"	"--"	"18.10"	"--"	"Nicotiana(烟属)"	"00002270"	"7.77"	"Nicotiana tabacum L.(普通烟草)"	"--"	"--"	"--"	"11.13"	"I5A01370"	"塔形"	"国外"	"津巴布韦"	"--"	"中感"	"2.33"	"23.0"	"感虫"	"椭圆"	"--"	"--"	"--"	"--"	"--"	"64.7"	"14.96"	"--"	"--"	"37.0"	"国外"	"--"	"山东农大"	"--"	"--"	"2.18"	"郑州烟草所"	"200.0"	"--"
"534"	"感病"	"Solanaceae(茄科)"	"1.02"	"Kutsaga 110"	"有"	"--"	"7.8"	"较皱"	"中"	"辣"	"66"	"--"	"感病"	"1423"	"烤烟"	"感病"	"Kutsaga 110"	"波浪"	"12.04"	"较大"	"Nicotiana(烟属)"	"00002271"	"5.04"	"Nicotiana tabacum L.(普通烟草)"	"灰白"	"渐尖"	"--"	"11.82"	"I5A01371"	"塔形"	"国外"	"津巴布韦"	"绿"	"中抗"	"2.40"	"27.0"	"高感"	"椭圆"	"--"	"1.89"	"5.3"	"有"	"--"	"50.1"	"10.73"	"中"	"35.62"	"22.0"	"国外"	"中"	"中烟所"	"微有"	"18.83"	"2.31"	"--"	"172.9"	"--"
"535"	"感病"	"Solanaceae(茄科)"	"2.18"	"Kutsaga E1"	"有"	"--"	"--"	"--"	"--"	"尚纯净"	"46"	"--"	"中感"	"SNT140"	"烤烟"	"感病"	"Kutsaga E1"	"--"	"18.63"	"中"	"Nicotiana(烟属)"	"00002272"	"8.28"	"Nicotiana tabacum L.(普通烟草)"	"灰白"	"--"	"--"	"8.53"	"--"	"塔形"	"国外"	"津巴布韦"	"--"	"中感"	"2.25"	"21.0"	"中抗"	"宽椭圆"	"--"	"--"	"--"	"有"	"--"	"61.2"	"13.38"	"中"	"--"	"34.7"	"国外"	"--"	"山东农大"	"有"	"--"	"1.75"	"--"	"158.4"	"--"
"536"	"感病"	"Solanaceae(茄科)"	"1.25"	"Kutsaga E2"	"有"	"--"	"8.2"	"较平"	"较厚"	"辣"	"58"	"--"	"中感"	"1345"	"烤烟"	"感病"	"Kutsaga E2"	"波浪"	"12.21"	"中"	"Nicotiana(烟属)"	"00002273"	"5.24"	"Nicotiana tabacum L.(普通烟草)"	"灰白"	"渐尖"	"--"	"10.02"	"I5A01372"	"塔形"	"国外"	"坦桑尼亚"	"绿"	"中感"	"2.38"	"26.0"	"高感"	"椭圆"	"--"	"1.95"	"5.3"	"有"	"--"	"48.8"	"10.53"	"中"	"37.60"	"24.8"	"国外"	"较细"	"中烟所"	"微有"	"19.24"	"2.01"	"--"	"156.0"	"--"
"537"	"--"	"Solanaceae(茄科)"	"--"	"Kutsaga Mammoth"	"--"	"--"	"10.6"	"--"	"--"	"--"	"--"	"--"	"--"	"SNT92"	"烤烟"	"--"	"Kutsaga Mammoth"	"--"	"--"	"--"	"Nicotiana(烟属)"	"00002274"	"--"	"Nicotiana tabacum L.(普通烟草)"	"--"	"--"	"--"	"--"	"--"	"筒形"	"国外"	"津巴布韦"	"--"	"--"	"--"	"--"	"--"	"椭圆"	"--"	"--"	"--"	"--"	"--"	"65.8"	"--"	"--"	"--"	"36.0"	"国外"	"--"	"山东农大"	"--"	"--"	"--"	"郑州烟草所"	"--"	"--"
"538"	"感病"	"Solanaceae(茄科)"	"--"	"Kutsaga Mammoth E"	"--"	"--"	"10.2"	"--"	"--"	"--"	"--"	"--"	"--"	"SNT142"	"烤烟"	"--"	"Kutsaga Mammoth E"	"--"	"--"	"--"	"Nicotiana(烟属)"	"00002275"	"--"	"Nicotiana tabacum L.(普通烟草)"	"--"	"--"	"--"	"--"	"--"	"塔形"	"国外"	"津巴布韦"	"--"	"抗病"	"--"	"--"	"高感"	"宽椭圆"	"--"	"--"	"--"	"--"	"--"	"65.0"	"--"	"--"	"--"	"39.2"	"国外"	"--"	"山东农大"	"--"	"--"	"--"	"--"	"--"	"--"
"539"	"抗病"	"Solanaceae(茄科)"	"0.84"	"Ky 151"	"--"	"--"	"7.0"	"较皱"	"中"	"--"	"77"	"--"	"--"	"1523"	"烤烟"	"感病"	"Ky 151"	"波浪"	"8.88"	"--"	"Nicotiana(烟属)"	"00002276"	"10.65"	"Nicotiana tabacum L.(普通烟草)"	"--"	"渐尖"	"--"	"10.59"	"I5A01373"	"筒形"	"国外"	"美国"	"深绿"	"抗病"	"0.83"	"33.0"	"抗虫"	"椭圆"	"--"	"--"	"--"	"--"	"--"	"37.0"	"7.19"	"--"	"--"	"17.2"	"国外"	"中"	"中烟所"	"--"	"--"	"1.84"	"--"	"105.0"	"--"
"540"	"--"	"Solanaceae(茄科)"	"--"	"MC1"	"--"	"--"	"--"	"--"	"--"	"--"	"78"	"--"	"--"	"1006"	"烤烟"	"--"	"MC1"	"--"	"--"	"--"	"Nicotiana(烟属)"	"00002277"	"--"	"Nicotiana tabacum L.(普通烟草)"	"--"	"--"	"--"	"--"	"I5A01374"	"塔形"	"国外"	"日本"	"--"	"--"	"--"	"19.0"	"--"	"椭圆"	"--"	"--"	"--"	"--"	"--"	"58.7"	"--"	"--"	"--"	"18.0"	"国外"	"--"	"延边所"	"--"	"--"	"--"	"--"	"150.8"	"--"
"541"	"中抗"	"Solanaceae(茄科)"	"--"	"MC101"	"--"	"--"	"--"	"--"	"--"	"--"	"78"	"--"	"--"	"1007"	"烤烟"	"--"	"MC101"	"--"	"--"	"--"	"Nicotiana(烟属)"	"00002278"	"--"	"Nicotiana tabacum L.(普通烟草)"	"--"	"--"	"--"	"--"	"I5A01375"	"塔形"	"国外"	"日本"	"--"	"--"	"--"	"19.0"	"--"	"宽椭圆"	"--"	"--"	"--"	"--"	"--"	"53.6"	"--"	"--"	"--"	"21.2"	"国外"	"--"	"延边所"	"--"	"--"	"--"	"--"	"141.7"	"--"
"542"	"感病"	"Solanaceae(茄科)"	"0.80"	"MC Nair"	"--"	"--"	"9.8"	"较平"	"较薄"	"--"	"70"	"--"	"感病"	"1374"	"烤烟"	"中抗"	"MC Nair"	"波浪"	"9.86"	"--"	"Nicotiana(烟属)"	"00002279"	"5.42"	"Nicotiana tabacum L.(普通烟草)"	"--"	"钝尖"	"--"	"11.67"	"I5A01376"	"筒形"	"国外"	"美国"	"绿"	"抗病"	"1.86"	"30.0"	"抗虫"	"宽椭圆"	"--"	"1.41"	"5.4"	"--"	"--"	"51.9"	"9.30"	"--"	"29.72"	"29.3"	"国外"	"较疏"	"中烟所"	"--"	"21.00"	"2.19"	"中国农林科学院"	"179.7"	"--"
"543"	"中抗"	"Solanaceae(茄科)"	"1.12"	"MC Nair 133"	"--"	"--"	"8.3"	"平"	"中"	"--"	"69"	"--"	"感病"	"2313"	"烤烟"	"中感"	"MC Nair 133"	"较皱"	"12.26"	"--"	"Nicotiana(烟属)"	"00002280"	"5.95"	"Nicotiana tabacum L.(普通烟草)"	"--"	"渐尖"	"--"	"10.92"	"I5A01377"	"筒形"	"国外"	"美国"	"浅绿"	"中感"	"2.06"	"19.0"	"--"	"宽椭圆"	"--"	"1.84"	"5.3"	"--"	"--"	"52.0"	"10.11"	"--"	"35.29"	"30.0"	"国外"	"中"	"广东所"	"--"	"19.00"	"2.10"	"广东盐步"	"116.0"	"--"
"544"	"--"	"Solanaceae(茄科)"	"--"	"MC Nair 326"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"1505"	"烤烟"	"--"	"MC Nair 326"	"--"	"--"	"--"	"Nicotiana(烟属)"	"00002281"	"--"	"Nicotiana tabacum L.(普通烟草)"	"--"	"--"	"--"	"--"	"--"	"塔形"	"国外"	"英美烟草公司"	"--"	"--"	"--"	"23.0"	"--"	"椭圆"	"--"	"--"	"--"	"--"	"--"	"67.2"	"--"	"--"	"--"	"27.7"	"国外"	"--"	"中烟所"	"--"	"--"	"--"	"云南楚雄烟草所"	"113.7"	"--"
"545"	"--"	"Solanaceae(茄科)"	"--"	"MS 许金5号"	"--"	"河南省烟草所"	"--"	"--"	"--"	"--"	"67"	"MS Speight G-28×许金5号"	"--"	"20"	"烤烟"	"--"	"MS XU JIN 5 HAO"	"--"	"--"	"--"	"Nicotiana(烟属)"	"00001425"	"--"	"Nicotiana tabacum L.(普通烟草)"	"--"	"--"	"--"	"--"	"I5A02080"	"筒形"	"河南"	"--"	"--"	"--"	"--"	"27.0"	"--"	"椭圆"	"--"	"--"	"--"	"--"	"--"	"47.3"	"--"	"--"	"--"	"26.3"	"选育"	"--"	"河南所"	"--"	"--"	"--"	"--"	"124.0"	"--"
"546"	"--"	"Solanaceae(茄科)"	"--"	"MS 潘园黄"	"--"	"河南省烟草所"	"--"	"--"	"--"	"--"	"--"	"MS Speight G-28×潘园黄"	"--"	"21"	"烤烟"	"--"	"MS PAN YUAN HUANG"	"--"	"--"	"--"	"Nicotiana(烟属)"	"00001426"	"--"	"Nicotiana tabacum L.(普通烟草)"	"--"	"--"	"--"	"--"	"--"	"筒形"	"河南"	"--"	"--"	"--"	"--"	"27.0"	"--"	"椭圆"	"--"	"--"	"--"	"--"	"--"	"40.7"	"--"	"--"	"--"	"15.0"	"选育"	"--"	"河南所"	"--"	"--"	"--"	"--"	"106.7"	"--"
"547"	"--"	"Solanaceae(茄科)"	"--"	"78-517"	"--"	"湖北省蚕业所"	"--"	"--"	"--"	"--"	"120"	"NC2326系选"	"感病"	"60001"	"烤烟"	"--"	"78-517"	"--"	"--"	"--"	"Nicotiana(烟属)"	"00001427"	"--"	"Nicotiana tabacum L.(普通烟草)"	"--"	"钝尖"	"--"	"--"	"--"	"塔形"	"湖北"	"--"	"--"	"--"	"--"	"33.0"	"--"	"宽椭圆"	"--"	"--"	"--"	"--"	"--"	"58.0"	"--"	"--"	"--"	"26.5"	"选育"	"--"	"湖北所"	"--"	"--"	"--"	"--"	"150.0"	"--"
"548"	"感病"	"Solanaceae(茄科)"	"--"	"闽烟4号(7206)"	"--"	"福建龙岩农科所"	"--"	"--"	"--"	"--"	"104"	"401×塘蓬"	"中抗"	"0-0015"	"烤烟"	"--"	"MIN YAN 4 HAO (7206)"	"--"	"--"	"--"	"Nicotiana(烟属)"	"00001428"	"--"	"Nicotiana tabacum L.(普通烟草)"	"--"	"急尖"	"--"	"--"	"I5A00876"	"塔形"	"福建"	"--"	"--"	"中抗"	"--"	"20.0"	"中抗"	"长椭圆"	"--"	"--"	"--"	"--"	"--"	"45.5"	"--"	"--"	"--"	"20.6"	"选育"	"--"	"龙岩所"	"--"	"--"	"--"	"--"	"98.8"	"--"
"549"	"--"	"Solanaceae(茄科)"	"--"	"Y-1"	"有"	"福建龙岩农科所"	"--"	"--"	"--"	"尚纯净"	"111"	"401×NC2326"	"--"	"0-0016"	"烤烟"	"--"	"Y-1"	"--"	"--"	"中"	"Nicotiana(烟属)"	"00001429"	"--"	"Nicotiana tabacum L.(普通烟草)"	"白"	"急尖"	"--"	"--"	"I5A00877"	"塔形"	"福建"	"--"	"--"	"--"	"--"	"20.0"	"--"	"宽椭圆"	"--"	"--"	"--"	"少"	"--"	"46.5"	"--"	"强"	"--"	"26.0"	"选育"	"--"	"龙岩所"	"微有"	"--"	"--"	"--"	"116.6"	"--"
"550"	"--"	"Solanaceae(茄科)"	"--"	"Y-2"	"--"	"福建龙岩农科所"	"--"	"--"	"--"	"--"	"82"	"(73-1-1×Flue 347)×(富字47×Speight G-28)"	"--"	"0-0034"	"烤烟"	"--"	"Y-2"	"--"	"--"	"--"	"Nicotiana(烟属)"	"00001430"	"--"	"Nicotiana tabacum L.(普通烟草)"	"--"	"急尖"	"--"	"--"	"I5A00878"	"塔形"	"福建"	"--"	"--"	"--"	"--"	"21.0"	"--"	"宽椭圆"	"--"	"--"	"--"	"--"	"--"	"43.8"	"--"	"--"	"--"	"27.3"	"选育"	"--"	"龙岩所"	"--"	"--"	"--"	"--"	"135.2"	"--"
"551"	"--"	"Solanaceae(茄科)"	"--"	"Y-3"	"--"	"福建龙岩农科所"	"--"	"--"	"--"	"--"	"72"	"Speight G-28×7206"	"--"	"0-0035"	"烤烟"	"--"	"Y-3"	"--"	"--"	"--"	"Nicotiana(烟属)"	"00001431"	"--"	"Nicotiana tabacum L.(普通烟草)"	"--"	"急尖"	"--"	"--"	"I5A00879"	"塔形"	"福建"	"--"	"--"	"--"	"--"	"20.0"	"--"	"长椭圆"	"--"	"--"	"--"	"--"	"--"	"50.0"	"--"	"--"	"--"	"23.5"	"选育"	"--"	"龙岩所"	"--"	"--"	"--"	"--"	"124.8"	"--"
"552"	"--"	"Solanaceae(茄科)"	"--"	"永定400号"	"--"	"福建龙岩农科所"	"--"	"--"	"--"	"--"	"108"	"特字400号系选"	"--"	"0-0017"	"烤烟"	"--"	"YONG DING 400 HAO"	"--"	"--"	"--"	"Nicotiana(烟属)"	"00001432"	"--"	"Nicotiana tabacum L.(普通烟草)"	"--"	"急尖"	"--"	"--"	"I5A00880"	"塔形"	"福建"	"--"	"--"	"--"	"--"	"22.0"	"--"	"椭圆"	"--"	"--"	"--"	"--"	"--"	"53.0"	"--"	"--"	"--"	"25.0"	"选育"	"--"	"龙岩所"	"--"	"--"	"--"	"--"	"95.4"	"--"
"553"	"--"	"Solanaceae(茄科)"	"--"	"特字8号"	"--"	"福建龙岩农科所"	"--"	"--"	"--"	"--"	"109"	"特字401系选"	"--"	"0-0019"	"烤烟"	"感病"	"TE ZI 8 HAO"	"--"	"--"	"--"	"Nicotiana(烟属)"	"00001433"	"--"	"Nicotiana tabacum L.(普通烟草)"	"--"	"急尖"	"--"	"--"	"I5A00881"	"塔形"	"福建"	"--"	"--"	"--"	"--"	"20.0"	"--"	"宽椭圆"	"--"	"--"	"--"	"--"	"--"	"46.8"	"--"	"--"	"--"	"25.5"	"选育"	"--"	"龙岩所"	"--"	"--"	"--"	"--"	"128.8"	"--"
"554"	"--"	"Solanaceae(茄科)"	"--"	"云80-1"	"--"	"福建云霄烟试场"	"--"	"--"	"--"	"--"	"114"	"云花一号系选"	"--"	"0-0029"	"烤烟"	"感病"	"YUN 80-1"	"--"	"--"	"--"	"Nicotiana(烟属)"	"00001434"	"--"	"Nicotiana tabacum L.(普通烟草)"	"--"	"急尖"	"--"	"--"	"I5A00882"	"塔形"	"福建"	"--"	"--"	"--"	"--"	"21.0"	"--"	"宽椭圆"	"--"	"--"	"--"	"--"	"--"	"43.4"	"--"	"--"	"--"	"24.8"	"选育"	"--"	"龙岩所"	"--"	"--"	"--"	"--"	"136.6"	"--"
"555"	"感病"	"Solanaceae(茄科)"	"0.63"	"永定一号"	"--"	"福建龙岩农科所、永定农科所"	"9.3"	"平"	"中"	"--"	"111"	"特字401系选"	"中抗"	"0-0036"	"烤烟"	"感病"	"YONG DING YI HAO"	"较皱"	"7.96"	"--"	"Nicotiana(烟属)"	"00001435"	"3.20"	"Nicotiana tabacum L.(普通烟草)"	"--"	"急尖"	"--"	"12.75"	"I5A00883"	"塔形"	"福建"	"--"	"浅绿"	"--"	"2.49"	"20.0"	"中抗"	"宽椭圆"	"--"	"1.55"	"6.0"	"--"	"--"	"52.4"	"6.01"	"--"	"29.16"	"27.6"	"选育"	"细"	"龙岩所"	"--"	"19.00"	"2.47"	"--"	"132.4"	"--"
"556"	"--"	"Solanaceae(茄科)"	"--"	"4-4"	"--"	"福建龙岩农科所、永定农科所"	"--"	"--"	"--"	"--"	"91"	"401×Speight G-140"	"--"	"0-0037"	"烤烟"	"--"	"4-4"	"--"	"--"	"--"	"Nicotiana(烟属)"	"00001436"	"--"	"Nicotiana tabacum L.(普通烟草)"	"--"	"急尖"	"--"	"--"	"I5A01637"	"塔形"	"福建"	"--"	"--"	"--"	"--"	"20.0"	"--"	"长椭圆"	"--"	"--"	"--"	"--"	"--"	"70.6"	"--"	"--"	"--"	"26.8"	"选育"	"--"	"龙岩所"	"--"	"--"	"--"	"--"	"101.3"	"--"
"557"	"--"	"Solanaceae(茄科)"	"--"	"78-20"	"--"	"福建龙岩农科所、永定农科所"	"--"	"--"	"--"	"--"	"101"	"401×甜菜"	"--"	"0-0038"	"烤烟"	"--"	"78-20"	"--"	"--"	"--"	"Nicotiana(烟属)"	"00001437"	"--"	"Nicotiana tabacum L.(普通烟草)"	"--"	"急尖"	"--"	"--"	"I5A01638"	"塔形"	"福建"	"--"	"--"	"--"	"--"	"21.0"	"--"	"长椭圆"	"--"	"--"	"--"	"--"	"--"	"59.6"	"--"	"--"	"--"	"27.3"	"选育"	"--"	"龙岩所"	"--"	"--"	"--"	"--"	"117.0"	"--"
"558"	"--"	"Solanaceae(茄科)"	"--"	"平烟2号"	"--"	"福建武平县跃进烟厂"	"--"	"--"	"--"	"--"	"106"	"401×反帝2号"	"--"	"0-0041"	"烤烟"	"--"	"PING YAN 2 HAO"	"--"	"--"	"--"	"Nicotiana(烟属)"	"00001438"	"--"	"Nicotiana tabacum L.(普通烟草)"	"--"	"急尖"	"--"	"--"	"I5A01639"	"塔形"	"福建"	"--"	"--"	"--"	"--"	"24.0"	"--"	"长椭圆"	"--"	"--"	"--"	"--"	"--"	"62.2"	"--"	"--"	"--"	"23.6"	"选育"	"--"	"龙岩所"	"--"	"--"	"--"	"--"	"227.8"	"--"
"559"	"--"	"Solanaceae(茄科)"	"0.58"	"广黄55号"	"--"	"广东省经作所"	"--"	"--"	"--"	"--"	"63"	"广黄十号×(抵字101×金星6007)"	"--"	"2255"	"烤烟"	"感病"	"GUANG HUANG 55 HAO"	"--"	"7.85"	"--"	"Nicotiana(烟属)"	"00001439"	"3.81"	"Nicotiana tabacum L.(普通烟草)"	"--"	"钝尖"	"--"	"13.53"	"I5A01640"	"筒形"	"广东"	"--"	"--"	"中感"	"2.06"	"26.0"	"感虫"	"宽椭圆"	"--"	"--"	"--"	"--"	"--"	"59.0"	"6.09"	"--"	"--"	"28.0"	"选育"	"--"	"广东所"	"--"	"--"	"2.52"	"--"	"155.0"	"--"
"560"	"--"	"Solanaceae(茄科)"	"--"	"广黄56号"	"--"	"广东省经作所"	"--"	"--"	"--"	"--"	"57"	"广黄十号×(抵字101×金星6007)"	"--"	"2256"	"烤烟"	"--"	"GUANG HUANG 56 HAO"	"--"	"--"	"--"	"Nicotiana(烟属)"	"00001440"	"--"	"Nicotiana tabacum L.(普通烟草)"	"--"	"钝尖"	"--"	"--"	"I5A01641"	"筒形"	"广东"	"--"	"--"	"--"	"--"	"25.0"	"--"	"长椭圆"	"--"	"--"	"--"	"--"	"--"	"60.0"	"--"	"--"	"--"	"28.0"	"选育"	"--"	"广东所"	"--"	"--"	"--"	"--"	"149.0"	"--"
"561"	"--"	"Solanaceae(茄科)"	"--"	"单77-5"	"--"	"广东省经作所"	"--"	"--"	"--"	"--"	"--"	"海南文昌烟"	"--"	"2264"	"烤烟"	"--"	"DAN 77-5"	"--"	"--"	"--"	"Nicotiana(烟属)"	"00001441"	"--"	"Nicotiana tabacum L.(普通烟草)"	"--"	"渐尖"	"--"	"--"	"15A00884"	"筒形"	"广东"	"--"	"--"	"--"	"--"	"25.0"	"--"	"长椭圆"	"--"	"--"	"--"	"--"	"--"	"57.0"	"--"	"--"	"--"	"30.0"	"选育"	"--"	"广东所"	"--"	"--"	"--"	"--"	"110.0"	"--"
"562"	"--"	"Solanaceae(茄科)"	"--"	"G28-46"	"--"	"广东省经作所"	"--"	"--"	"--"	"--"	"67"	"Speight G-28系选"	"--"	"2346"	"烤烟"	"--"	"G28-46"	"--"	"--"	"--"	"Nicotiana(烟属)"	"00001442"	"--"	"Nicotiana tabacum L.(普通烟草)"	"--"	"渐尖"	"--"	"--"	"I5A00884"	"筒形"	"广东"	"--"	"--"	"--"	"--"	"22.0"	"--"	"宽椭圆"	"--"	"--"	"--"	"--"	"--"	"46.0"	"--"	"--"	"--"	"22.0"	"选育"	"--"	"广东所"	"--"	"--"	"--"	"--"	"107.0"	"--"
